Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
12,7fe95d04e32f5e433c9da065985a605d.param,True,233.062,38.9,0.0,599266.0,0,0.0,300,1719697662,
12,5db01a0c6cb4cc2b408e1a57f7703df9.param,True,192.576,15.9,0.0,173474.0,0,0.0,300,2006685547,
12,52fcfe1dc48355c011914b91714d24f5.param,True,194.33599999999998,16.4,0.0,136649.0,0,0.0,300,2037997086,
12,11d2887c324233992c75d8e90d68f52d.param,False,,,,,0,1.0,300,2037997086,
12,497d3b1d693eca8b0358c66ae9eb4461.param,True,236.315,18.4,0.0,158238.0,0,0.0,300,1949092726,
12,656799a911b5bf2386051bd8f0a99452.param,False,,,,,0,1.0,300,2006685547,
12,ae834dcb73ec555a6f75f7cd992e95b8.param,True,143.065,17.4,0.0,143561.0,0,0.0,300,1459165846,
12,bcd26415b70d9aa3cce4e1062ff5bf72.param,True,288.913,10.8,0.0,64483.0,0,0.0,300,1459165846,
12,fd8e182211e113a37d20fa9f04168bb7.param,True,238.452,17.7,0.0,69927.0,0,0.0,300,1243609504,
12,d88c1ae1c2e262fced748762b87f7228.param,False,,,,,0,1.0,300,1243609504,
12,d9907ae109c86ad7b860d07019e19b1e.param,True,235.605,17.9,0.0,123373.0,0,0.0,300,338549758,
12,6d48be813c24b61bdfbb67b06a0c6e94.param,False,,,,,0,1.0,300,639728172,
12,767846493bc4d40049a0b375142bce82.param,True,282.047,43.6,0.0,1241989.0,0,0.0,300,1719697662,
12,ea2cef97f85f12bc2180f14afe6f5b72.param,True,145.959,17.1,0.0,138450.0,0,0.0,300,1747427389,
12,b24c9115865a44e5e7f0fa89d58300de.param,True,202.048,17.7,0.0,116189.0,0,0.0,300,1459165846,
12,00b14d141ef8a02f8f1068e0c1ac7885.param,True,176.486,15.9,0.0,110808.0,0,0.0,300,1459165846,
12,84683c9c544653d3e75294f2ece0ef71.param,True,178.91400000000004,15.5,0.0,137551.0,0,0.0,300,625519950,
12,3f9b3b2106006991526c595defc267a9.param,True,77.55,15.9,0.0,8026.0,0,0.0,300,9401649,
12,9c9e544649cd82060f4f16e8897b0800.param,True,26.838,15.6,0.0,37125.0,0,0.0,300,407156352,
12,9b485fd362b9c53450b3df370ca4cce0.param,True,159.751,16.8,0.0,149171.0,0,0.0,300,1747427389,
12,f49cca23e53bc0a0512ef9c9370cb567.param,True,76.697,16.1,0.0,8303.0,0,0.0,300,961237644,
12,120b25d3704ae82182c44dadf44ecf46.param,True,91.053,19.3,0.0,8727.0,0,0.0,300,1349410777,
12,004e247a2657a80880010f347b2558d2.param,True,95.365,16.3,0.0,16643.0,0,0.0,300,1349410777,
12,8057d048d360ffad4b197e386d270b6d.param,True,201.84099999999998,15.2,0.0,148029.0,0,0.0,300,1459165846,
12,e8ced639e1f309d8b49035262308d929.param,True,151.35299999999995,26.8,0.0,173165.0,0,0.0,300,2037997086,
12,ebc344a680623374e24b862884328516.param,True,92.823,16.2,0.0,18155.0,0,0.0,300,859769041,
12,aeedb9dfe48551e5c25e1e73cec7b0a5.param,True,221.66400000000002,19.4,0.0,114316.0,0,0.0,300,707724820,
12,1e27b9bf2fa02bf86a7ec4a9ed56d5ab.param,True,90.316,17.5,0.0,13259.0,0,0.0,300,1389946590,
12,e71d2396fb37c81c742db55477e8eb6b.param,True,65.449,16.4,0.0,4715.0,0,0.0,300,961237644,
12,2aedeb6e516b3a169086253b7af549d9.param,True,85.346,14.8,0.0,31887.0,0,0.0,300,9401649,
12,57755f514ba564afd2a69010a548aaf9.param,True,74.294,17.8,0.0,9242.0,0,0.0,300,961237644,
12,f81d9eb2fcfa461f358ac755a95f0e2b.param,True,70.911,17.1,0.0,6593.0,0,0.0,300,961237644,
12,303a1377ff9309311c486762b40b754c.param,True,87.322,17.6,0.0,19757.0,0,0.0,300,1845819539,
12,fca046c311078c65112465f1a442bfe6.param,True,84.287,22.2,0.0,11214.0,0,0.0,300,18114540,
12,7e962dbbb3afe4e51d7adce914a574f4.param,True,203.90599999999998,19.3,0.0,117466.0,0,0.0,300,120618560,
12,93e36b42bc0a74b4ffe12954eb12ca48.param,True,75.763,16.4,0.0,7637.0,0,0.0,300,961237644,
12,ba9c3f3686f9ec9d95ca59fbd84dad32.param,True,178.83900000000003,19.0,0.0,141763.0,0,0.0,300,2006685547,
12,bf2d3dc9cbd53c460931458e2fe80c99.param,True,24.518,10.1,0.0,118980.0,0,0.0,300,2124985527,
12,9194f39e2605b43c597159691c259a09.param,True,73.059,16.3,0.0,9472.0,0,0.0,300,9401649,
12,1039c780420a5705dc6f73c715a203df.param,True,145.80100000000004,21.7,0.0,22372.0,0,0.0,300,961237644,
12,2e1cce6106aa17ad4992351971d64569.param,True,87.10799999999998,15.9,0.0,5135.0,0,0.0,300,9401649,
12,9f0e3bab7adbd207a042eaa8885e9827.param,True,74.706,18.4,0.0,14086.0,0,0.0,300,9401649,
12,7051989378947415649f4d802d11c17c.param,True,79.471,17.8,0.0,13717.0,0,0.0,300,9401649,
12,8003d7943865ac97bf6eec0f8cf55fd6.param,True,217.963,21.6,0.0,112043.0,0,0.0,300,997757464,
12,167f4ff9e3c51d9a6b63ab28d67aa552.param,True,82.023,17.1,0.0,11608.0,0,0.0,300,1833466120,
12,9662ab925e647efa30fe41af417d2b43.param,True,80.569,16.8,0.0,9615.0,0,0.0,300,9401649,
12,a3ae43f5ba62091748442e840a196e90.param,True,73.186,18.1,0.0,8232.0,0,0.0,300,262477543,
12,c7a1479e94a5c09095490172b7e3a55c.param,True,86.329,17.5,0.0,10331.0,0,0.0,300,769297980,
12,289b81fdcd7a010a25db1ced285dcad3.param,True,249.62,27.7,0.0,160101.0,0,0.0,300,2037997086,
12,2f3734a8984c0aa5ad836bb153d7c5f9.param,True,98.22,19.3,0.0,9771.0,0,0.0,300,1415725536,
12,2ee735260a6d1e54159cffd3a091afa1.param,True,236.354,18.7,0.0,123664.0,0,0.0,300,2006685547,
12,fbef23b119d4c6c8ab6a16a6d3a42acb.param,True,91.323,19.3,0.0,2603.0,0,0.0,300,262477543,
12,d7ad04657c44391a56a7cd0f985b5dd4.param,True,248.93900000000002,17.1,0.0,178859.0,0,0.0,300,1243609504,
12,71cfe3b505d0bb01d3cf339037818a91.param,True,83.72,20.8,0.0,18270.0,0,0.0,300,1762183101,
12,49d55507078e39d2ef24a88e789288e9.param,True,90.014,19.6,0.0,1612.0,0,0.0,300,1570131427,
12,64c49d8e2d7b2679f277aee5deaa5a04.param,True,279.157,21.7,0.0,96238.0,0,0.0,300,338549758,
12,9cff9b79dfcc4d7dbc4f6ac83957553e.param,True,93.15700000000001,19.2,0.0,27345.0,0,0.0,300,464307573,
12,4ab3708ed772d73240ded4bca3877f6a.param,True,84.195,15.9,0.0,65445.0,0,0.0,300,1007545220,
12,216e9835c359cc729ce57ee57bbad1f9.param,True,88.866,19.3,0.0,15704.0,0,0.0,300,1902871736,
12,ea56a7476ed9516f1fe4e159eef68e49.param,True,77.031,19.8,0.0,21835.0,0,0.0,300,1217390015,
12,39484a6796294443ef680764028f6f54.param,True,95.566,15.6,0.0,40947.0,0,0.0,300,1644943262,
12,ae7e3d6a24bae55c8f400f9ac201339b.param,True,103.9,19.1,0.0,24252.0,0,0.0,300,1902871736,
12,11e5c89cd1d4a312b5c330441ec94eed.param,True,88.617,37.1,0.0,892332.0,0,0.0,300,1902871736,
12,e00e9c1229503428a9da3116c87424a8.param,True,103.613,19.6,0.0,71989.0,0,0.0,300,2124985527,
12,aadb47cf553fd0f3fca7698ddfbf2aac.param,True,100.166,17.2,0.0,33333.0,0,0.0,300,1844253989,
12,b53d533b59eb19b5de466cd7b9345a1e.param,True,129.657,22.1,0.0,34557.0,0,0.0,300,464307573,
12,1dc33abe496707b0c59f574fa8ad478c.param,True,122.02799999999999,21.1,0.0,33288.0,0,0.0,300,464307573,
12,e9c7e36ab9b9d9db239962c7b55a062c.param,True,99.98200000000001,17.0,0.0,16276.0,0,0.0,300,2070961743,
12,aac9cbbdc85a02b6e70df15a2c0e9962.param,True,70.818,16.0,0.0,28889.0,0,0.0,300,35506082,
12,beafd2fa26b2c42e910669e0bc2c63fb.param,False,256.961,294.7,1.0,17867396.0,0,0.0,300,2006685547,
12,8e4d9468d544995bbf840467f250aece.param,True,86.80799999999998,17.9,0.0,30129.0,0,0.0,300,585091262,
12,c763778f76f4ce092b3a46a0eb1cbcc9.param,True,83.765,17.0,0.0,42069.0,0,0.0,300,35506082,
12,30d8dfda6c9c022d6900833d2a32a37e.param,True,86.921,14.9,0.0,16864.0,0,0.0,300,35506082,
12,5e179ea386a8207728c3bcee054c9be7.param,True,84.28399999999998,16.3,0.0,50719.0,0,0.0,300,35506082,
12,4e33f3457e988bad155441d4fc889eb6.param,True,100.895,20.7,0.0,43673.0,0,0.0,300,1217390015,
