
@RELATION ALGORITHM_RUNS_2013-SAT-Competition
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE mzn2feat {ok}
@DATA

8b63eab90848f4da870884c0fd47b0d4,1,ok
b87644ee01640525c34ab8291e4cd4ac,1,ok
0b62b63752e9a8eeafdecc8420496203,1,ok
7129a0032e39443ce34ece98e7e617b3,1,ok
31ddd152e0315c3c2c76d24d7aab204a,1,ok
93e245619632bbdba7f1f359ecd7fd0b,1,ok
8d2b4a5609a4710d0db731eab008af1b,1,ok
0a45c9bf6a7c24ec7ba9957897f02ae3,1,ok
70d707709c577999f23a6d73b4beeb45,1,ok
57fa36b46dab2b6fe314be4f1e9a8341,1,ok
1f62bf6c9deaad1c7a9667d17aef4bcc,1,ok
eecd6efa788667997f0e5a93234625f5,1,ok
249a2697b1ca17522b02b069e96934cb,1,ok
6e00e45f8a8f327e4c23b482fd1e6533,1,ok
2ce8793125fdef95e2efa6d73f17b1d0,1,ok
e76052ff8ab7bd7b4a2e7d851cfd1e12,1,ok
2e1645a98a78dec1fb8a4fa208203104,1,ok
bc0d07240245da16484f56de4b1264c7,1,ok
aebeaa18559fd4c1f9cc32d6d1d7d99c,1,ok
1c1f79de9635c48411256dff54c10926,1,ok
5c5c954b7c77604e39abd03140b1b408,1,ok
700b31e89c69de6a0b753344d7d73c10,1,ok
a4d1ab9d2f3425e063511528feb15782,1,ok
6adbdb48899411a7e534e734ae02c9bd,1,ok
9ad986f602ddcb2e01e04a833d7d846a,1,ok
e0c604fa0750d7b7ee43c73f9e885609,1,ok
88c9be2a81511f5c604f411a654e3e29,1,ok
a7e327eb855df341591de162d4c92c47,1,ok
b1f080f0d2d0ef3d152035bcce6dd6ca,1,ok
205f4926d7c6203afa3607fd13af4bf2,1,ok
567c4f61a08b6940ba5158f59123dd15,1,ok
23ec5d86601f52f036df272ca863d059,1,ok
a3e428f26262a7aa17945f93a4e61d73,1,ok
d5fa05fd2208dd6dc8cdbe820dd3e83e,1,ok
0c6ab9fc8b95100d67171da9f081d7e5,1,ok
e230bfb40948f7d380e130af22dd8d6d,1,ok
90e4ec1c2088d6aed030fbbad1990ed5,1,ok
33dbcecad4071e80c40201363c061ded,1,ok
b269e943e05fa06ab46f232ea62f4176,1,ok
b4196df2ede85acc9066fbb852d9b77c,1,ok
215836bff9031d8f3a5fe8233cd49276,1,ok
b955a85397f3e510c9522fc844e53610,1,ok
dd66f243a0384928d5ba7dcc9b95362f,1,ok
13d2d507865e50555aa0e9cd8bf19413,1,ok
ca7a813083c02a56c3f50b881064a8c4,1,ok
c4c1afd51313088e41f62e4db420f1b1,1,ok
48e446108131035d2cb113314a1aa0f6,1,ok
02b1424c0f39af47ac67ed2f39dc2f21,1,ok
06c88e5403c1ba7312f4fdbef9291d57,1,ok
100217ca4f288000582dce9e0b77b75e,1,ok
