Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
10,3f9f6fecc3e343dc171c8144e2502643,True,13.682,15.2,0,162361.0,0,0,1169256702,26.6,5.686,28.881999999999998,32.286,0.4285714285714286,0.10543269528588253
10,3f69a81f529dd135bb7c5540b82aef2d,True,7.252000000000001,12.3,0,256910.0,0,0,277159353,14.2,4.575,19.552,18.775,0.13380281690140836,-0.041384820239680487
18,e0a704780892324b3285fb92a35f9c7c,True,7.547000000000001,55.4,0,954065.0,0,0,1196195634,17.2,4.5360000000000005,62.947,21.736,-2.22093023255814,-1.8959790209790208
10,2cad957abfd0cfe85a4724cf1c30284f,True,9.062000000000001,1.9,0,4566.0,0,0,1414625528,19.0,5.17,10.962000000000002,24.17,0.9,0.5464625568887049
10,f81ee25223939655f15670ff26095385,True,4.704,30.6,0,524003.0,0,0,1932416450,13.5,3.3760000000000003,35.304,16.876,-1.2666666666666668,-1.0919649205972979
10,67e797dbfe7711e2b13dcb3ab55bcaf3,True,12.868,2.4,0,7411.0,0,0,277159353,17.1,11.226,15.268,28.326,0.8596491228070176,0.4609899032690814
10,0362f62a05a67ecd1d403264621bf28c,True,3.819,49.8,0,842910.0,0,0,973248006,14.9,2.611,53.619,17.511,-2.3422818791946307,-2.062018160013706
10,1742ed29108381e911ebcb72def8c2ae,True,5.5329999999999995,27.0,0,288393.0,0,0,1001726218,17.9,1.4509999999999998,32.533,19.351,-0.5083798882681565,-0.6812051056792932
10,3cc0b62b438905d4419d667bcdc9854c,True,8.527000000000001,2.1,0,6896.0,0,0,154214791,13.1,4.296,10.627,17.396,0.8396946564885497,0.3891124396412968
10,e0a704780892324b3285fb92a35f9c7c,True,8.139,2.4,0,24275.0,0,0,1196195634,17.2,4.5360000000000005,10.539,21.736,0.8604651162790697,0.5151361796098638
10,e7afe15b9590c1123451516c7a464bb6,True,5.75,14.8,0,51190.0,0,0,69538093,19.2,4.544,20.55,23.744,0.2291666666666666,0.13451819407008084
10,c0d8191fc9ff3a6c30596a328ec6da31,True,4.442,13.7,0,180162.0,0,0,69538093,14.5,1.257,18.142,15.757,0.055172413793103496,-0.15136129973979817
