feasible,instance,model,seed,SRMemOut,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,totalWrapperTime,type,configurationId,configurationSeed,iteration,runId,directory
1,inst-1171-1284241217,model,0.0,0.0,0.0,5.693,0.0,0.0,28.5,0.0,609234.0,yes,2019-10-29 08:06:53: ../wrapper.py 1171 1 1284241217 tuning -n_courses_middle 34 -n_courses_delta 21 -n_periods_middle 37 -n_periods_delta 14 -load_per_period_lb_middle 1 -load_per_period_lb_delta 5 -load_per_period_ub_middle 42 -load_per_period_ub_delta 24 -courses_per_period_lb_middle 5 -courses_per_period_lb_delta 18 -courses_per_period_ub_middle 40 -courses_per_period_ub_delta 16 -prerequisite_cardMiddle 257 -prerequisite_cardDelta 947 -prerequisite_relation1_middle 49 -prerequisite_relation1_delta 0 -prerequisite_relation2_middle 4 -prerequisite_relation2_delta 7 -course_load_range_middle 2 -course_load_range_delta 2,15e60b6a9b8571aec981d2a091e99a48,38.49733543396,sat + graded,1171,1284241217,8,3405,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1157-78986094,model,0.0,0.0,0.0,5.2620000000000005,0.0,0.0,16.4,0.0,346758.0,yes,2019-10-29 08:12:27: ../wrapper.py 1157 1 78986094 tuning -n_courses_middle 42 -n_courses_delta 16 -n_periods_middle 37 -n_periods_delta 23 -load_per_period_lb_middle 31 -load_per_period_lb_delta 14 -load_per_period_ub_middle 32 -load_per_period_ub_delta 18 -courses_per_period_lb_middle 20 -courses_per_period_lb_delta 17 -courses_per_period_ub_middle 27 -courses_per_period_ub_delta 20 -prerequisite_cardMiddle 773 -prerequisite_cardDelta 803 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 3 -prerequisite_relation2_middle 21 -prerequisite_relation2_delta 15 -course_load_range_middle 8 -course_load_range_delta 5,482563af24ef07e558ce739a25aa2dc1,26.5025084018707,sat + graded,1157,78986094,8,3456,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1175-250908876,model,0.0,0.0,0.0,11.933,0.0,0.0,12.2,0.0,19190.0,yes,2019-10-29 08:23:56: ../wrapper.py 1175 1 250908876 tuning -n_courses_middle 36 -n_courses_delta 16 -n_periods_middle 35 -n_periods_delta 7 -load_per_period_lb_middle 4 -load_per_period_lb_delta 0 -load_per_period_ub_middle 49 -load_per_period_ub_delta 14 -courses_per_period_lb_middle 11 -courses_per_period_lb_delta 17 -courses_per_period_ub_middle 35 -courses_per_period_ub_delta 11 -prerequisite_cardMiddle 281 -prerequisite_cardDelta 594 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 2 -prerequisite_relation2_middle 16 -prerequisite_relation2_delta 0 -course_load_range_middle 10 -course_load_range_delta 5,207044a391f7f8acbcf093b9854deb41,29.1882066726685,sat + graded,1175,250908876,8,3588,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1212-250908876,model,0.0,0.0,0.0,3.182,0.0,0.0,19.5,0.0,272356.0,yes,2019-10-29 08:24:10: ../wrapper.py 1212 1 250908876 tuning -n_courses_middle 43 -n_courses_delta 15 -n_periods_middle 30 -n_periods_delta 23 -load_per_period_lb_middle 28 -load_per_period_lb_delta 9 -load_per_period_ub_middle 37 -load_per_period_ub_delta 21 -courses_per_period_lb_middle 18 -courses_per_period_lb_delta 14 -courses_per_period_ub_middle 24 -courses_per_period_ub_delta 23 -prerequisite_cardMiddle 1072 -prerequisite_cardDelta 789 -prerequisite_relation1_middle 46 -prerequisite_relation1_delta 6 -prerequisite_relation2_middle 18 -prerequisite_relation2_delta 14 -course_load_range_middle 9 -course_load_range_delta 5,9effcb03709b17aeea55bedd6ad68cbd,27.609027624130203,sat + graded,1212,250908876,8,3605,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1157-1239644459,model,0.0,0.0,0.0,3.716,0.0,0.0,10.2,0.0,204115.0,yes,2019-10-29 08:29:34: ../wrapper.py 1157 1 1239644459 tuning -n_courses_middle 42 -n_courses_delta 16 -n_periods_middle 37 -n_periods_delta 23 -load_per_period_lb_middle 31 -load_per_period_lb_delta 14 -load_per_period_ub_middle 32 -load_per_period_ub_delta 18 -courses_per_period_lb_middle 20 -courses_per_period_lb_delta 17 -courses_per_period_ub_middle 27 -courses_per_period_ub_delta 20 -prerequisite_cardMiddle 773 -prerequisite_cardDelta 803 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 3 -prerequisite_relation2_middle 21 -prerequisite_relation2_delta 15 -course_load_range_middle 8 -course_load_range_delta 5,1bc2473a79bc3e2f1a59161cd51e30c7,17.923397541046103,sat + graded,1157,1239644459,8,3631,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1157-1100722462,model,0.0,0.0,0.0,3.85,0.0,0.0,18.9,0.0,641920.0,yes,2019-10-29 08:45:11: ../wrapper.py 1157 1 1100722462 tuning -n_courses_middle 42 -n_courses_delta 16 -n_periods_middle 37 -n_periods_delta 23 -load_per_period_lb_middle 31 -load_per_period_lb_delta 14 -load_per_period_ub_middle 32 -load_per_period_ub_delta 18 -courses_per_period_lb_middle 20 -courses_per_period_lb_delta 17 -courses_per_period_ub_middle 27 -courses_per_period_ub_delta 20 -prerequisite_cardMiddle 773 -prerequisite_cardDelta 803 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 3 -prerequisite_relation2_middle 21 -prerequisite_relation2_delta 15 -course_load_range_middle 8 -course_load_range_delta 5,12cd85de34d5d964f776f9941da86653,27.927371978759798,sat + graded,1157,1100722462,8,3685,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1218-83764746,model,0.0,0.0,0.0,5.695,0.0,0.0,10.3,0.0,50199.0,yes,2019-10-29 09:06:04: ../wrapper.py 1218 1 83764746 tuning -n_courses_middle 43 -n_courses_delta 22 -n_periods_middle 42 -n_periods_delta 13 -load_per_period_lb_middle 1 -load_per_period_lb_delta 9 -load_per_period_ub_middle 40 -load_per_period_ub_delta 18 -courses_per_period_lb_middle 7 -courses_per_period_lb_delta 10 -courses_per_period_ub_middle 47 -courses_per_period_ub_delta 15 -prerequisite_cardMiddle 449 -prerequisite_cardDelta 826 -prerequisite_relation1_middle 39 -prerequisite_relation1_delta 1 -prerequisite_relation2_middle 8 -prerequisite_relation2_delta 3 -course_load_range_middle 3 -course_load_range_delta 2,c911a7f9dad3164c2c49651bc3c4e6ab,19.4017541408539,sat + graded,1218,83764746,8,3769,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-428-1932416450,model,0.0,0.0,0.0,3.3760000000000003,0.0,0.0,13.5,0.0,218427.0,yes,2019-10-29 09:22:33: ../wrapper.py 428 1 1932416450 tuning -n_courses_middle 41 -n_courses_delta 16 -n_periods_middle 31 -n_periods_delta 24 -load_per_period_lb_middle 28 -load_per_period_lb_delta 10 -load_per_period_ub_middle 31 -load_per_period_ub_delta 20 -courses_per_period_lb_middle 20 -courses_per_period_lb_delta 13 -courses_per_period_ub_middle 24 -courses_per_period_ub_delta 22 -prerequisite_cardMiddle 730 -prerequisite_cardDelta 707 -prerequisite_relation1_middle 42 -prerequisite_relation1_delta 5 -prerequisite_relation2_middle 19 -prerequisite_relation2_delta 14 -course_load_range_middle 9 -course_load_range_delta 6,f81ee25223939655f15670ff26095385,27.470060586929304,sat + graded,428,1932416450,9,3819,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1267-2071023479,model,0.0,0.0,0.0,8.079,0.0,0.0,19.7,0.0,509273.0,yes,2019-10-29 09:49:55: ../wrapper.py 1267 1 2071023479 tuning -n_courses_middle 34 -n_courses_delta 15 -n_periods_middle 37 -n_periods_delta 9 -load_per_period_lb_middle 5 -load_per_period_lb_delta 3 -load_per_period_ub_middle 50 -load_per_period_ub_delta 15 -courses_per_period_lb_middle 14 -courses_per_period_lb_delta 19 -courses_per_period_ub_middle 26 -courses_per_period_ub_delta 12 -prerequisite_cardMiddle 415 -prerequisite_cardDelta 442 -prerequisite_relation1_middle 49 -prerequisite_relation1_delta 5 -prerequisite_relation2_middle 22 -prerequisite_relation2_delta 0 -course_load_range_middle 5 -course_load_range_delta 4,37af0b9f06a9513195cb223806ffb738,31.7276763916016,sat + graded,1267,2071023479,9,4038,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1311-1284241217,model,0.0,0.0,0.0,2.728,0.0,0.0,14.3,0.0,520822.0,yes,2019-10-29 10:31:28: ../wrapper.py 1311 1 1284241217 tuning -n_courses_middle 32 -n_courses_delta 20 -n_periods_middle 33 -n_periods_delta 11 -load_per_period_lb_middle 4 -load_per_period_lb_delta 3 -load_per_period_ub_middle 44 -load_per_period_ub_delta 15 -courses_per_period_lb_middle 4 -courses_per_period_lb_delta 13 -courses_per_period_ub_middle 27 -courses_per_period_ub_delta 7 -prerequisite_cardMiddle 42 -prerequisite_cardDelta 209 -prerequisite_relation1_middle 41 -prerequisite_relation1_delta 5 -prerequisite_relation2_middle 20 -prerequisite_relation2_delta 3 -course_load_range_middle 1 -course_load_range_delta 4,9d4cfc69fbc664128a92acf38137396d,19.5483381748199,sat + graded,1311,1284241217,9,4137,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1258-1169256702,model,0.0,0.0,0.0,5.686,0.0,0.0,26.6,0.0,644803.0,yes,2019-10-29 10:36:37: ../wrapper.py 1258 1 1169256702 tuning -n_courses_middle 38 -n_courses_delta 16 -n_periods_middle 33 -n_periods_delta 7 -load_per_period_lb_middle 4 -load_per_period_lb_delta 3 -load_per_period_ub_middle 45 -load_per_period_ub_delta 15 -courses_per_period_lb_middle 13 -courses_per_period_lb_delta 15 -courses_per_period_ub_middle 29 -courses_per_period_ub_delta 13 -prerequisite_cardMiddle 251 -prerequisite_cardDelta 461 -prerequisite_relation1_middle 48 -prerequisite_relation1_delta 4 -prerequisite_relation2_middle 11 -prerequisite_relation2_delta 3 -course_load_range_middle 5 -course_load_range_delta 7,3f9f6fecc3e343dc171c8144e2502643,35.1979691982269,sat + graded,1258,1169256702,9,4138,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1218-1619106388,model,0.0,0.0,0.0,3.801,0.0,0.0,16.4,0.0,300665.0,yes,2019-10-29 10:41:59: ../wrapper.py 1218 1 1619106388 tuning -n_courses_middle 43 -n_courses_delta 22 -n_periods_middle 42 -n_periods_delta 13 -load_per_period_lb_middle 1 -load_per_period_lb_delta 9 -load_per_period_ub_middle 40 -load_per_period_ub_delta 18 -courses_per_period_lb_middle 7 -courses_per_period_lb_delta 10 -courses_per_period_ub_middle 47 -courses_per_period_ub_delta 15 -prerequisite_cardMiddle 449 -prerequisite_cardDelta 826 -prerequisite_relation1_middle 39 -prerequisite_relation1_delta 1 -prerequisite_relation2_middle 8 -prerequisite_relation2_delta 3 -course_load_range_middle 3 -course_load_range_delta 2,6d0100641f5f8fc5784cc890904ff4d5,22.976654291153,sat + graded,1218,1619106388,9,4154,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1212-1619106388,model,0.0,0.0,0.0,3.286,0.0,0.0,17.8,0.0,200364.0,yes,2019-10-29 10:41:59: ../wrapper.py 1212 1 1619106388 tuning -n_courses_middle 43 -n_courses_delta 15 -n_periods_middle 30 -n_periods_delta 23 -load_per_period_lb_middle 28 -load_per_period_lb_delta 9 -load_per_period_ub_middle 37 -load_per_period_ub_delta 21 -courses_per_period_lb_middle 18 -courses_per_period_lb_delta 14 -courses_per_period_ub_middle 24 -courses_per_period_ub_delta 23 -prerequisite_cardMiddle 1072 -prerequisite_cardDelta 789 -prerequisite_relation1_middle 46 -prerequisite_relation1_delta 6 -prerequisite_relation2_middle 18 -prerequisite_relation2_delta 14 -course_load_range_middle 9 -course_load_range_delta 5,589f63cf645957ed94e6b25564602a7e,25.9183332920074,sat + graded,1212,1619106388,9,4157,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-428-163345553,model,0.0,0.0,0.0,2.778,0.0,0.0,29.7,0.0,820784.0,yes,2019-10-29 10:47:27: ../wrapper.py 428 1 163345553 tuning -n_courses_middle 41 -n_courses_delta 16 -n_periods_middle 31 -n_periods_delta 24 -load_per_period_lb_middle 28 -load_per_period_lb_delta 10 -load_per_period_ub_middle 31 -load_per_period_ub_delta 20 -courses_per_period_lb_middle 20 -courses_per_period_lb_delta 13 -courses_per_period_ub_middle 24 -courses_per_period_ub_delta 22 -prerequisite_cardMiddle 730 -prerequisite_cardDelta 707 -prerequisite_relation1_middle 42 -prerequisite_relation1_delta 5 -prerequisite_relation2_middle 19 -prerequisite_relation2_delta 14 -course_load_range_middle 9 -course_load_range_delta 6,c6d2bb4f07fb3e96c8b5eb6d38f29df7,44.269771099090605,sat + graded,428,163345553,10,4165,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1323-1001245471,model,0.0,0.0,0.0,2.594,0.0,0.0,30.9,0.0,601262.0,yes,2019-10-29 11:03:18: ../wrapper.py 1323 1 1001245471 tuning -n_courses_middle 34 -n_courses_delta 16 -n_periods_middle 32 -n_periods_delta 24 -load_per_period_lb_middle 28 -load_per_period_lb_delta 8 -load_per_period_ub_middle 39 -load_per_period_ub_delta 20 -courses_per_period_lb_middle 16 -courses_per_period_lb_delta 16 -courses_per_period_ub_middle 24 -courses_per_period_ub_delta 23 -prerequisite_cardMiddle 1155 -prerequisite_cardDelta 851 -prerequisite_relation1_middle 41 -prerequisite_relation1_delta 8 -prerequisite_relation2_middle 15 -prerequisite_relation2_delta 14 -course_load_range_middle 9 -course_load_range_delta 7,ec067f46083107a52ea75640de6a5fca,42.965001821517895,sat + graded,1323,1001245471,10,4262,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1344-2071023479,model,0.0,0.0,0.0,6.565,0.0,0.0,25.8,0.0,537945.0,yes,2019-10-29 11:39:35: ../wrapper.py 1344 1 2071023479 tuning -n_courses_middle 43 -n_courses_delta 16 -n_periods_middle 36 -n_periods_delta 8 -load_per_period_lb_middle 1 -load_per_period_lb_delta 4 -load_per_period_ub_middle 46 -load_per_period_ub_delta 13 -courses_per_period_lb_middle 8 -courses_per_period_lb_delta 16 -courses_per_period_ub_middle 36 -courses_per_period_ub_delta 11 -prerequisite_cardMiddle 288 -prerequisite_cardDelta 443 -prerequisite_relation1_middle 49 -prerequisite_relation1_delta 2 -prerequisite_relation2_middle 16 -prerequisite_relation2_delta 2 -course_load_range_middle 4 -course_load_range_delta 5,90ab5cb6727534cfd4b50d51e110f2fe,35.1176807880402,sat + graded,1344,2071023479,10,4330,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-lingeling/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
