feasible,instance,model,seed,SRMemOut,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,iteration,runId,directory
1,inst-529-1001249781,model,0.0,0.0,0.0,7.452000000000001,0.0,0.0,11.0,0.0,12711.0,yes,2019-08-20 18:24:51: ../wrapper.py 529 1 1001249781 tuning -nbCharacter_middle 22 -nbCharacter_delta 4 -maxDist_middle 5 -maxDist_delta 11 -codeWordLength_middle 32 -codeWordLength_delta 1 -numOfCodeWords_middle 3 -numOfCodeWords_delta 2 -dist_range_middle 1 -dist_range_delta 19 -minDist_middle 9 -minDist_delta 4,235ab543553c83d436caf3f8f878bf26,sat + graded,529,1001249781,4.0,2172.0,Seed5-irace-5000/chosenInstances
1,inst-532-1001249781,model,0.0,0.0,0.0,110.016,0.0,0.0,52.3,0.0,50145.0,yes,2019-08-20 18:24:51: ../wrapper.py 532 1 1001249781 tuning -nbCharacter_middle 23 -nbCharacter_delta 1 -maxDist_middle 2 -maxDist_delta 6 -codeWordLength_middle 25 -codeWordLength_delta 2 -numOfCodeWords_middle 12 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 15 -minDist_middle 16 -minDist_delta 11,42c2f53d45445d26ac939d22f1456acb,sat + graded,532,1001249781,4.0,2173.0,Seed5-irace-5000/chosenInstances
1,inst-535-1001249781,model,0.0,0.0,0.0,26.426,0.0,0.0,17.3,0.0,3872.0,yes,2019-08-20 18:24:51: ../wrapper.py 535 1 1001249781 tuning -nbCharacter_middle 30 -nbCharacter_delta 1 -maxDist_middle 1 -maxDist_delta 11 -codeWordLength_middle 5 -codeWordLength_delta 1 -numOfCodeWords_middle 9 -numOfCodeWords_delta 4 -dist_range_middle 1 -dist_range_delta 20 -minDist_middle 17 -minDist_delta 2,462c77b7025357af67f52eefbd09309e,sat + graded,535,1001249781,4.0,2174.0,Seed5-irace-5000/chosenInstances
1,inst-541-1001249781,model,0.0,0.0,0.0,55.107,0.0,0.0,59.9,0.0,300420.0,yes,2019-08-20 18:24:51: ../wrapper.py 541 1 1001249781 tuning -nbCharacter_middle 20 -nbCharacter_delta 3 -maxDist_middle 3 -maxDist_delta 7 -codeWordLength_middle 35 -codeWordLength_delta 4 -numOfCodeWords_middle 8 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 17 -minDist_middle 36 -minDist_delta 9,9b797ac9809673c1e4b52be881035b87,sat + graded,541,1001249781,4.0,2175.0,Seed5-irace-5000/chosenInstances
1,inst-553-1001249781,model,0.0,0.0,0.0,22.570999999999998,0.0,0.0,15.7,0.0,509.0,yes,2019-08-20 18:24:51: ../wrapper.py 553 1 1001249781 tuning -nbCharacter_middle 38 -nbCharacter_delta 1 -maxDist_middle 4 -maxDist_delta 11 -codeWordLength_middle 17 -codeWordLength_delta 2 -numOfCodeWords_middle 5 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 10 -minDist_middle 8 -minDist_delta 18,84153079e7f6063e046bf33030aa2aeb,sat + graded,553,1001249781,4.0,2176.0,Seed5-irace-5000/chosenInstances
1,inst-555-1001249781,model,0.0,0.0,0.0,17.391,0.0,0.0,31.5,0.0,49183.0,yes,2019-08-20 18:24:51: ../wrapper.py 555 1 1001249781 tuning -nbCharacter_middle 30 -nbCharacter_delta 2 -maxDist_middle 1 -maxDist_delta 7 -codeWordLength_middle 25 -codeWordLength_delta 4 -numOfCodeWords_middle 4 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 7 -minDist_middle 1 -minDist_delta 72,0e89d4814ef6a4c517c6f96665bc011a,sat + graded,555,1001249781,4.0,2177.0,Seed5-irace-5000/chosenInstances
1,inst-556-1001249781,model,0.0,0.0,0.0,39.383,0.0,0.0,22.4,0.0,766.0,yes,2019-08-20 18:24:51: ../wrapper.py 556 1 1001249781 tuning -nbCharacter_middle 29 -nbCharacter_delta 2 -maxDist_middle 2 -maxDist_delta 6 -codeWordLength_middle 32 -codeWordLength_delta 2 -numOfCodeWords_middle 5 -numOfCodeWords_delta 3 -dist_range_middle 1 -dist_range_delta 13 -minDist_middle 12 -minDist_delta 26,11802d869ec5e3137c1f91450ab825c7,sat + graded,556,1001249781,4.0,2178.0,Seed5-irace-5000/chosenInstances
1,inst-558-1001249781,model,0.0,0.0,0.0,194.095,0.0,0.0,121.3,0.0,171793.0,yes,2019-08-20 18:24:51: ../wrapper.py 558 1 1001249781 tuning -nbCharacter_middle 28 -nbCharacter_delta 1 -maxDist_middle 1 -maxDist_delta 15 -codeWordLength_middle 43 -codeWordLength_delta 4 -numOfCodeWords_middle 10 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 22 -minDist_middle 41 -minDist_delta 93,46ef6eb4688a1991b64a5cc652aa4071,sat + graded,558,1001249781,4.0,2179.0,Seed5-irace-5000/chosenInstances
1,inst-570-1001249781,model,0.0,0.0,0.0,178.264,0.0,0.0,70.8,0.0,31044.0,yes,2019-08-20 18:24:51: ../wrapper.py 570 1 1001249781 tuning -nbCharacter_middle 21 -nbCharacter_delta 6 -maxDist_middle 3 -maxDist_delta 7 -codeWordLength_middle 20 -codeWordLength_delta 2 -numOfCodeWords_middle 17 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 5 -minDist_middle 8 -minDist_delta 10,f04067ff8d72d3e7103b9ee8a7944e27,sat + graded,570,1001249781,4.0,2181.0,Seed5-irace-5000/chosenInstances
1,inst-575-1001249781,model,0.0,0.0,0.0,192.785,0.0,0.0,100.8,0.0,370.0,yes,2019-08-20 18:24:51: ../wrapper.py 575 1 1001249781 tuning -nbCharacter_middle 38 -nbCharacter_delta 1 -maxDist_middle 9 -maxDist_delta 5 -codeWordLength_middle 30 -codeWordLength_delta 3 -numOfCodeWords_middle 6 -numOfCodeWords_delta 4 -dist_range_middle 1 -dist_range_delta 19 -minDist_middle 63 -minDist_delta 146,8f4686c906d3c251f99b1301d77439f6,sat + graded,575,1001249781,4.0,2182.0,Seed5-irace-5000/chosenInstances
1,inst-581-1001249781,model,0.0,0.0,0.0,37.799,0.0,0.0,26.2,0.0,220.0,yes,2019-08-20 18:24:51: ../wrapper.py 581 1 1001249781 tuning -nbCharacter_middle 37 -nbCharacter_delta 1 -maxDist_middle 5 -maxDist_delta 20 -codeWordLength_middle 9 -codeWordLength_delta 2 -numOfCodeWords_middle 10 -numOfCodeWords_delta 4 -dist_range_middle 1 -dist_range_delta 15 -minDist_middle 6 -minDist_delta 4,ebab4bb0aef1a2f3a688f38400b727e0,sat + graded,581,1001249781,4.0,2183.0,Seed5-irace-5000/chosenInstances
1,inst-584-1001249781,model,0.0,0.0,0.0,61.452,0.0,0.0,76.3,0.0,109378.0,yes,2019-08-20 18:24:51: ../wrapper.py 584 1 1001249781 tuning -nbCharacter_middle 42 -nbCharacter_delta 1 -maxDist_middle 5 -maxDist_delta 6 -codeWordLength_middle 32 -codeWordLength_delta 3 -numOfCodeWords_middle 5 -numOfCodeWords_delta 1 -dist_range_middle 3 -dist_range_delta 13 -minDist_middle 18 -minDist_delta 23,1efe899156186d46d89cdf2a8fc3eda6,sat + graded,584,1001249781,4.0,2184.0,Seed5-irace-5000/chosenInstances
1,inst-590-1001249781,model,0.0,0.0,0.0,63.593,0.0,0.0,26.6,0.0,33252.0,yes,2019-08-20 18:25:08: ../wrapper.py 590 1 1001249781 tuning -nbCharacter_middle 1 -nbCharacter_delta 4 -maxDist_middle 33 -maxDist_delta 2 -codeWordLength_middle 19 -codeWordLength_delta 4 -numOfCodeWords_middle 36 -numOfCodeWords_delta 2 -dist_range_middle 7 -dist_range_delta 26 -minDist_middle 65 -minDist_delta 14,7bff95fe20d5fde23f2108a0d62dcead,sat + graded,590,1001249781,4.0,2185.0,Seed5-irace-5000/chosenInstances
1,inst-449-809507184,model,0.0,0.0,0.0,12.014000000000001,0.0,0.0,32.0,0.0,137301.0,yes,2019-08-20 18:33:31: ../wrapper.py 449 1 809507184 tuning -nbCharacter_middle 29 -nbCharacter_delta 1 -maxDist_middle 4 -maxDist_delta 7 -codeWordLength_middle 38 -codeWordLength_delta 2 -numOfCodeWords_middle 3 -numOfCodeWords_delta 1 -dist_range_middle 3 -dist_range_delta 18 -minDist_middle 307 -minDist_delta 43,7f525bf98f2038ab56ca8fe376006a1f,sat + graded,449,809507184,4.0,2186.0,Seed5-irace-5000/chosenInstances
1,inst-456-809507184,model,0.0,0.0,0.0,156.165,0.0,0.0,133.5,0.0,161480.0,yes,2019-08-20 18:33:31: ../wrapper.py 456 1 809507184 tuning -nbCharacter_middle 32 -nbCharacter_delta 3 -maxDist_middle 8 -maxDist_delta 12 -codeWordLength_middle 30 -codeWordLength_delta 4 -numOfCodeWords_middle 9 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 14 -minDist_middle 70 -minDist_delta 148,e962bd0dd6b07c607cfb700ce704eba3,sat + graded,456,809507184,4.0,2187.0,Seed5-irace-5000/chosenInstances
1,inst-460-809507184,model,0.0,0.0,0.0,151.613,0.0,0.0,48.6,0.0,2164.0,yes,2019-08-20 18:33:31: ../wrapper.py 460 1 809507184 tuning -nbCharacter_middle 10 -nbCharacter_delta 9 -maxDist_middle 2 -maxDist_delta 9 -codeWordLength_middle 47 -codeWordLength_delta 1 -numOfCodeWords_middle 14 -numOfCodeWords_delta 2 -dist_range_middle 4 -dist_range_delta 7 -minDist_middle 6 -minDist_delta 3,d80ed4ca73335e6e2fde56ff59b31e39,sat + graded,460,809507184,4.0,2188.0,Seed5-irace-5000/chosenInstances
1,inst-461-809507184,model,0.0,0.0,0.0,277.454,0.0,0.0,122.9,0.0,1607.0,yes,2019-08-20 18:33:31: ../wrapper.py 461 1 809507184 tuning -nbCharacter_middle 22 -nbCharacter_delta 2 -maxDist_middle 16 -maxDist_delta 4 -codeWordLength_middle 29 -codeWordLength_delta 3 -numOfCodeWords_middle 16 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 21 -minDist_middle 18 -minDist_delta 128,32e3a7f34cd9d32cc64a0441cb705fbf,sat + graded,461,809507184,4.0,2189.0,Seed5-irace-5000/chosenInstances
1,inst-464-809507184,model,0.0,0.0,0.0,6.5120000000000005,0.0,0.0,11.2,0.0,25564.0,yes,2019-08-20 18:33:31: ../wrapper.py 464 1 809507184 tuning -nbCharacter_middle 14 -nbCharacter_delta 2 -maxDist_middle 5 -maxDist_delta 5 -codeWordLength_middle 34 -codeWordLength_delta 1 -numOfCodeWords_middle 4 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 6 -minDist_middle 41 -minDist_delta 17,b516c432e2c5b0bbb0c9832f34dadb5c,sat + graded,464,809507184,4.0,2190.0,Seed5-irace-5000/chosenInstances
1,inst-465-809507184,model,0.0,0.0,0.0,13.584000000000001,0.0,0.0,12.1,0.0,6555.0,yes,2019-08-20 18:33:31: ../wrapper.py 465 1 809507184 tuning -nbCharacter_middle 29 -nbCharacter_delta 1 -maxDist_middle 8 -maxDist_delta 18 -codeWordLength_middle 23 -codeWordLength_delta 2 -numOfCodeWords_middle 4 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 13 -minDist_middle 21 -minDist_delta 51,4ba5cc7c2de7ff38ddacf2faffeb1c42,sat + graded,465,809507184,4.0,2191.0,Seed5-irace-5000/chosenInstances
1,inst-467-809507184,model,0.0,0.0,0.0,8.134,0.0,0.0,24.1,0.0,51987.0,yes,2019-08-20 18:33:31: ../wrapper.py 467 1 809507184 tuning -nbCharacter_middle 30 -nbCharacter_delta 2 -maxDist_middle 3 -maxDist_delta 4 -codeWordLength_middle 30 -codeWordLength_delta 2 -numOfCodeWords_middle 3 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 26 -minDist_middle 4 -minDist_delta 80,ce5660f29a391425bb669c102af13cb9,sat + graded,467,809507184,4.0,2192.0,Seed5-irace-5000/chosenInstances
1,inst-471-809507184,model,0.0,0.0,0.0,35.291,0.0,0.0,25.8,0.0,251.0,yes,2019-08-20 18:33:31: ../wrapper.py 471 1 809507184 tuning -nbCharacter_middle 38 -nbCharacter_delta 2 -maxDist_middle 2 -maxDist_delta 8 -codeWordLength_middle 13 -codeWordLength_delta 1 -numOfCodeWords_middle 7 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 9 -minDist_middle 8 -minDist_delta 2,7cdba84de52bce9b9de13e1f29b9b440,sat + graded,471,809507184,4.0,2194.0,Seed5-irace-5000/chosenInstances
1,inst-472-809507184,model,0.0,0.0,0.0,190.41400000000002,0.0,0.0,65.7,0.0,1521.0,yes,2019-08-20 18:33:31: ../wrapper.py 472 1 809507184 tuning -nbCharacter_middle 18 -nbCharacter_delta 8 -maxDist_middle 2 -maxDist_delta 9 -codeWordLength_middle 33 -codeWordLength_delta 1 -numOfCodeWords_middle 15 -numOfCodeWords_delta 1 -dist_range_middle 9 -dist_range_delta 12 -minDist_middle 6 -minDist_delta 2,80647be8c447eae7cdf58356a760ccf9,sat + graded,472,809507184,4.0,2195.0,Seed5-irace-5000/chosenInstances
1,inst-478-809507184,model,0.0,0.0,0.0,70.67399999999999,0.0,0.0,61.8,0.0,20035.0,yes,2019-08-20 18:33:31: ../wrapper.py 478 1 809507184 tuning -nbCharacter_middle 1 -nbCharacter_delta 5 -maxDist_middle 18 -maxDist_delta 4 -codeWordLength_middle 44 -codeWordLength_delta 14 -numOfCodeWords_middle 15 -numOfCodeWords_delta 2 -dist_range_middle 3 -dist_range_delta 14 -minDist_middle 10 -minDist_delta 14,51d0f5ad2b91ebc9e84b133fdf9948da,sat + graded,478,809507184,4.0,2196.0,Seed5-irace-5000/chosenInstances
1,inst-481-809507184,model,0.0,0.0,0.0,7.779,0.0,0.0,11.5,0.0,4661.0,yes,2019-08-20 18:33:31: ../wrapper.py 481 1 809507184 tuning -nbCharacter_middle 37 -nbCharacter_delta 2 -maxDist_middle 2 -maxDist_delta 7 -codeWordLength_middle 10 -codeWordLength_delta 2 -numOfCodeWords_middle 4 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 5 -minDist_middle 14 -minDist_delta 27,361654c7e13c24927026e793ef44743c,sat + graded,481,809507184,4.0,2197.0,Seed5-irace-5000/chosenInstances
1,inst-482-809507184,model,0.0,0.0,0.0,75.97800000000001,0.0,0.0,42.5,0.0,901770.0,yes,2019-08-20 18:33:31: ../wrapper.py 482 1 809507184 tuning -nbCharacter_middle 32 -nbCharacter_delta 1 -maxDist_middle 2 -maxDist_delta 8 -codeWordLength_middle 44 -codeWordLength_delta 2 -numOfCodeWords_middle 4 -numOfCodeWords_delta 5 -dist_range_middle 1 -dist_range_delta 12 -minDist_middle 5 -minDist_delta 13,e018e9c032ba923c18e78ca10176c4dc,sat + graded,482,809507184,4.0,2198.0,Seed5-irace-5000/chosenInstances
1,inst-484-809507184,model,0.0,0.0,0.0,12.328,0.0,0.0,12.3,0.0,467.0,yes,2019-08-20 18:33:31: ../wrapper.py 484 1 809507184 tuning -nbCharacter_middle 28 -nbCharacter_delta 1 -maxDist_middle 2 -maxDist_delta 12 -codeWordLength_middle 22 -codeWordLength_delta 1 -numOfCodeWords_middle 3 -numOfCodeWords_delta 3 -dist_range_middle 2 -dist_range_delta 23 -minDist_middle 5 -minDist_delta 2,955ece08eecc706da4cb8a80b4600c0f,sat + graded,484,809507184,4.0,2199.0,Seed5-irace-5000/chosenInstances
1,inst-485-809507184,model,0.0,0.0,0.0,25.734,0.0,0.0,26.6,0.0,80857.0,yes,2019-08-20 18:33:31: ../wrapper.py 485 1 809507184 tuning -nbCharacter_middle 30 -nbCharacter_delta 2 -maxDist_middle 1 -maxDist_delta 13 -codeWordLength_middle 19 -codeWordLength_delta 3 -numOfCodeWords_middle 6 -numOfCodeWords_delta 2 -dist_range_middle 2 -dist_range_delta 10 -minDist_middle 20 -minDist_delta 6,ccdee3bfaa6a50d95c3461d70f543343,sat + graded,485,809507184,4.0,2200.0,Seed5-irace-5000/chosenInstances
1,inst-493-809507184,model,0.0,0.0,0.0,190.615,0.0,0.0,264.7,0.0,396936.0,yes,2019-08-20 18:33:31: ../wrapper.py 493 1 809507184 tuning -nbCharacter_middle 21 -nbCharacter_delta 4 -maxDist_middle 1 -maxDist_delta 10 -codeWordLength_middle 31 -codeWordLength_delta 1 -numOfCodeWords_middle 14 -numOfCodeWords_delta 1 -dist_range_middle 5 -dist_range_delta 8 -minDist_middle 75 -minDist_delta 2,53b92ae4ed168de7d531acd7caf71089,sat + graded,493,809507184,4.0,2201.0,Seed5-irace-5000/chosenInstances
1,inst-501-809507184,model,0.0,0.0,0.0,79.22800000000001,0.0,0.0,39.4,0.0,182822.0,yes,2019-08-20 18:33:31: ../wrapper.py 501 1 809507184 tuning -nbCharacter_middle 8 -nbCharacter_delta 6 -maxDist_middle 2 -maxDist_delta 16 -codeWordLength_middle 30 -codeWordLength_delta 2 -numOfCodeWords_middle 16 -numOfCodeWords_delta 1 -dist_range_middle 5 -dist_range_delta 11 -minDist_middle 4 -minDist_delta 4,acea4b26f69813762550914e89d95f3b,sat + graded,501,809507184,4.0,2202.0,Seed5-irace-5000/chosenInstances
1,inst-503-809507184,model,0.0,0.0,0.0,161.13,0.0,0.0,154.5,0.0,303882.0,yes,2019-08-20 18:33:31: ../wrapper.py 503 1 809507184 tuning -nbCharacter_middle 22 -nbCharacter_delta 1 -maxDist_middle 5 -maxDist_delta 4 -codeWordLength_middle 37 -codeWordLength_delta 3 -numOfCodeWords_middle 12 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 23 -minDist_middle 27 -minDist_delta 9,e2b500e001cf70ca83143f3e4f6c676f,sat + graded,503,809507184,4.0,2203.0,Seed5-irace-5000/chosenInstances
1,inst-522-809507184,model,0.0,0.0,0.0,31.043000000000003,0.0,0.0,12.5,0.0,1107.0,yes,2019-08-20 18:33:31: ../wrapper.py 522 1 809507184 tuning -nbCharacter_middle 16 -nbCharacter_delta 4 -maxDist_middle 2 -maxDist_delta 12 -codeWordLength_middle 33 -codeWordLength_delta 1 -numOfCodeWords_middle 7 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 19 -minDist_middle 10 -minDist_delta 10,9014da8adf780588cb83a2a7988d9188,sat + graded,522,809507184,4.0,2204.0,Seed5-irace-5000/chosenInstances
1,inst-524-809507184,model,0.0,0.0,0.0,180.032,0.0,0.0,148.5,0.0,227020.0,yes,2019-08-20 18:33:31: ../wrapper.py 524 1 809507184 tuning -nbCharacter_middle 39 -nbCharacter_delta 2 -maxDist_middle 4 -maxDist_delta 9 -codeWordLength_middle 43 -codeWordLength_delta 1 -numOfCodeWords_middle 7 -numOfCodeWords_delta 1 -dist_range_middle 5 -dist_range_delta 13 -minDist_middle 24 -minDist_delta 39,3a69854c696eeda7fead1a369a5a845d,sat + graded,524,809507184,4.0,2205.0,Seed5-irace-5000/chosenInstances
1,inst-527-809507184,model,0.0,0.0,0.0,113.027,0.0,0.0,63.7,0.0,433.0,yes,2019-08-20 18:33:31: ../wrapper.py 527 1 809507184 tuning -nbCharacter_middle 40 -nbCharacter_delta 1 -maxDist_middle 11 -maxDist_delta 16 -codeWordLength_middle 29 -codeWordLength_delta 1 -numOfCodeWords_middle 7 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 12 -minDist_middle 29 -minDist_delta 113,da8dc5bf32623b9d1b73b75c93ac95dc,sat + graded,527,809507184,4.0,2207.0,Seed5-irace-5000/chosenInstances
1,inst-529-809507184,model,0.0,0.0,0.0,6.6579999999999995,0.0,0.0,21.3,0.0,46715.0,yes,2019-08-20 18:33:31: ../wrapper.py 529 1 809507184 tuning -nbCharacter_middle 22 -nbCharacter_delta 4 -maxDist_middle 5 -maxDist_delta 11 -codeWordLength_middle 32 -codeWordLength_delta 1 -numOfCodeWords_middle 3 -numOfCodeWords_delta 2 -dist_range_middle 1 -dist_range_delta 19 -minDist_middle 9 -minDist_delta 4,b723559b1d3853a7d808305fc59193d9,sat + graded,529,809507184,4.0,2208.0,Seed5-irace-5000/chosenInstances
1,inst-532-809507184,model,0.0,0.0,0.0,114.132,0.0,0.0,40.1,0.0,3054.0,yes,2019-08-20 18:33:31: ../wrapper.py 532 1 809507184 tuning -nbCharacter_middle 23 -nbCharacter_delta 1 -maxDist_middle 2 -maxDist_delta 6 -codeWordLength_middle 25 -codeWordLength_delta 2 -numOfCodeWords_middle 12 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 15 -minDist_middle 16 -minDist_delta 11,8398879bbb287c7013f51e13cc07bf66,sat + graded,532,809507184,4.0,2209.0,Seed5-irace-5000/chosenInstances
1,inst-535-809507184,model,0.0,0.0,0.0,20.136,0.0,0.0,11.9,0.0,549.0,yes,2019-08-20 18:33:31: ../wrapper.py 535 1 809507184 tuning -nbCharacter_middle 30 -nbCharacter_delta 1 -maxDist_middle 1 -maxDist_delta 11 -codeWordLength_middle 5 -codeWordLength_delta 1 -numOfCodeWords_middle 9 -numOfCodeWords_delta 4 -dist_range_middle 1 -dist_range_delta 20 -minDist_middle 17 -minDist_delta 2,0701b88c6beceb9752e76f333a6d03b2,sat + graded,535,809507184,4.0,2210.0,Seed5-irace-5000/chosenInstances
1,inst-541-809507184,model,0.0,0.0,0.0,44.239,0.0,0.0,58.3,0.0,83427.0,yes,2019-08-20 18:33:31: ../wrapper.py 541 1 809507184 tuning -nbCharacter_middle 20 -nbCharacter_delta 3 -maxDist_middle 3 -maxDist_delta 7 -codeWordLength_middle 35 -codeWordLength_delta 4 -numOfCodeWords_middle 8 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 17 -minDist_middle 36 -minDist_delta 9,a856f6bb2d14ef7ccffa75fb22942f41,sat + graded,541,809507184,4.0,2211.0,Seed5-irace-5000/chosenInstances
1,inst-553-809507184,model,0.0,0.0,0.0,21.488000000000003,0.0,0.0,20.1,0.0,20735.0,yes,2019-08-20 18:33:31: ../wrapper.py 553 1 809507184 tuning -nbCharacter_middle 38 -nbCharacter_delta 1 -maxDist_middle 4 -maxDist_delta 11 -codeWordLength_middle 17 -codeWordLength_delta 2 -numOfCodeWords_middle 5 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 10 -minDist_middle 8 -minDist_delta 18,651b90509fb5c68d05990e96e1d6e0d4,sat + graded,553,809507184,4.0,2212.0,Seed5-irace-5000/chosenInstances
1,inst-555-809507184,model,0.0,0.0,0.0,13.648,0.0,0.0,17.1,0.0,32355.0,yes,2019-08-20 18:33:31: ../wrapper.py 555 1 809507184 tuning -nbCharacter_middle 30 -nbCharacter_delta 2 -maxDist_middle 1 -maxDist_delta 7 -codeWordLength_middle 25 -codeWordLength_delta 4 -numOfCodeWords_middle 4 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 7 -minDist_middle 1 -minDist_delta 72,3f289999ed3b75718156e8742c8c9847,sat + graded,555,809507184,4.0,2213.0,Seed5-irace-5000/chosenInstances
1,inst-556-809507184,model,0.0,0.0,0.0,18.577,0.0,0.0,29.6,0.0,39743.0,yes,2019-08-20 18:33:31: ../wrapper.py 556 1 809507184 tuning -nbCharacter_middle 29 -nbCharacter_delta 2 -maxDist_middle 2 -maxDist_delta 6 -codeWordLength_middle 32 -codeWordLength_delta 2 -numOfCodeWords_middle 5 -numOfCodeWords_delta 3 -dist_range_middle 1 -dist_range_delta 13 -minDist_middle 12 -minDist_delta 26,e78176c4ae7f83696d833ef4283d20d7,sat + graded,556,809507184,4.0,2214.0,Seed5-irace-5000/chosenInstances
1,inst-558-809507184,model,0.0,0.0,0.0,196.516,0.0,0.0,105.6,0.0,59803.0,yes,2019-08-20 18:33:31: ../wrapper.py 558 1 809507184 tuning -nbCharacter_middle 28 -nbCharacter_delta 1 -maxDist_middle 1 -maxDist_delta 15 -codeWordLength_middle 43 -codeWordLength_delta 4 -numOfCodeWords_middle 10 -numOfCodeWords_delta 1 -dist_range_middle 2 -dist_range_delta 22 -minDist_middle 41 -minDist_delta 93,8cab4e48fd882ad0a9ca5e3efa85de95,sat + graded,558,809507184,4.0,2215.0,Seed5-irace-5000/chosenInstances
1,inst-575-809507184,model,0.0,0.0,0.0,107.663,0.0,0.0,142.4,0.0,483503.0,yes,2019-08-20 18:33:31: ../wrapper.py 575 1 809507184 tuning -nbCharacter_middle 38 -nbCharacter_delta 1 -maxDist_middle 9 -maxDist_delta 5 -codeWordLength_middle 30 -codeWordLength_delta 3 -numOfCodeWords_middle 6 -numOfCodeWords_delta 4 -dist_range_middle 1 -dist_range_delta 19 -minDist_middle 63 -minDist_delta 146,9c41b2fcbcdb2d8674722a50e1c68c8f,sat + graded,575,809507184,4.0,2218.0,Seed5-irace-5000/chosenInstances
1,inst-581-809507184,model,0.0,0.0,0.0,65.861,0.0,0.0,44.4,0.0,8521.0,yes,2019-08-20 18:33:31: ../wrapper.py 581 1 809507184 tuning -nbCharacter_middle 37 -nbCharacter_delta 1 -maxDist_middle 5 -maxDist_delta 20 -codeWordLength_middle 9 -codeWordLength_delta 2 -numOfCodeWords_middle 10 -numOfCodeWords_delta 4 -dist_range_middle 1 -dist_range_delta 15 -minDist_middle 6 -minDist_delta 4,d1137db209253370139e8824a397690f,sat + graded,581,809507184,4.0,2219.0,Seed5-irace-5000/chosenInstances
1,inst-584-809507184,model,0.0,0.0,0.0,62.152,0.0,0.0,100.1,0.0,236382.0,yes,2019-08-20 18:33:31: ../wrapper.py 584 1 809507184 tuning -nbCharacter_middle 42 -nbCharacter_delta 1 -maxDist_middle 5 -maxDist_delta 6 -codeWordLength_middle 32 -codeWordLength_delta 3 -numOfCodeWords_middle 5 -numOfCodeWords_delta 1 -dist_range_middle 3 -dist_range_delta 13 -minDist_middle 18 -minDist_delta 23,7564bce89d72a474e0f5529d87c1c64c,sat + graded,584,809507184,4.0,2220.0,Seed5-irace-5000/chosenInstances
1,inst-590-809507184,model,0.0,0.0,0.0,130.41899999999998,0.0,0.0,97.0,0.0,9366.0,yes,2019-08-20 18:33:49: ../wrapper.py 590 1 809507184 tuning -nbCharacter_middle 1 -nbCharacter_delta 4 -maxDist_middle 33 -maxDist_delta 2 -codeWordLength_middle 19 -codeWordLength_delta 4 -numOfCodeWords_middle 36 -numOfCodeWords_delta 2 -dist_range_middle 7 -dist_range_delta 26 -minDist_middle 65 -minDist_delta 14,efea7cdea889823623b5af8a48ec6bea,sat + graded,590,809507184,4.0,2221.0,Seed5-irace-5000/chosenInstances
1,inst-449-2111368897,model,0.0,0.0,0.0,11.552999999999999,0.0,0.0,28.9,0.0,204201.0,yes,2019-08-20 18:43:57: ../wrapper.py 449 1 2111368897 tuning -nbCharacter_middle 29 -nbCharacter_delta 1 -maxDist_middle 4 -maxDist_delta 7 -codeWordLength_middle 38 -codeWordLength_delta 2 -numOfCodeWords_middle 3 -numOfCodeWords_delta 1 -dist_range_middle 3 -dist_range_delta 18 -minDist_middle 307 -minDist_delta 43,7a0d75df795d262af686a9d6ea38bdbc,sat + graded,449,2111368897,4.0,2222.0,Seed5-irace-5000/chosenInstances
1,inst-456-2111368897,model,0.0,0.0,0.0,115.007,0.0,0.0,93.3,0.0,117806.0,yes,2019-08-20 18:43:57: ../wrapper.py 456 1 2111368897 tuning -nbCharacter_middle 32 -nbCharacter_delta 3 -maxDist_middle 8 -maxDist_delta 12 -codeWordLength_middle 30 -codeWordLength_delta 4 -numOfCodeWords_middle 9 -numOfCodeWords_delta 1 -dist_range_middle 1 -dist_range_delta 14 -minDist_middle 70 -minDist_delta 148,191cadce7815afe9ee2e3931d3fc096d,sat + graded,456,2111368897,4.0,2223.0,Seed5-irace-5000/chosenInstances
