BaseModelTime,Instance,RunId,SavileRowClauseOut,SavileRowTimeOut,SavileRowTotalTime,Seed,SolverFileHash,SolverNodes,SolverSatisfiable,SolverTimeOut,SolverSolveTime,Streamliner,backjumps,baseMem,boolVariables,failures,initTime,intVars,nogoods,objective,peakDepth,peakMem,propagations,propagators,randomSeed,restarts,solveTime,time,trailMem,variables,SavileRowMemOut
300.0,491b0a54b1672a02731f2b58c58c7280.param,1.0,0.0,0.0,0.586,520201018.0,18e8aa51159a993646c7d81e2a64675d,419298.0,1.0,0.0,55.51300000000001,4-17,18098.0,0.0,6817.0,385460.0,0.017,433.0,385460.0,-1.0,54.0,0.0,6610610.0,83.0,520201018.0,820.0,55.437,55.45399999999999,0.02,7252.0,False
300.0,491b0a54b1672a02731f2b58c58c7280.param,2.0,0.0,0.0,0.5870000000000001,520201018.0,18e8aa51159a993646c7d81e2a64675d,419298.0,1.0,0.0,53.416000000000004,4-17,18098.0,0.0,6817.0,385460.0,0.017,433.0,385460.0,-1.0,54.0,0.0,6610610.0,83.0,520201018.0,820.0,53.343,53.36,0.02,7252.0,False
300.0,0ddc726bf9b67381801bd37c3e61c121.param,0.0,0.0,0.0,0.402,1855041826.0,93da5671098c1cfea613fe3b4854ddfc,89872.0,1.0,0.0,12.078,4-10,5696.0,0.0,4541.0,81278.0,0.012,314.0,81278.0,-1.0,36.0,0.0,1636697.0,76.0,1855041826.0,222.0,12.019,12.030999999999999,0.01,4857.0,False
300.0,0ddc726bf9b67381801bd37c3e61c121.param,1.0,0.0,0.0,0.42200000000000004,1855041826.0,93da5671098c1cfea613fe3b4854ddfc,89872.0,1.0,0.0,12.017999999999999,4-10,5696.0,0.0,4541.0,81278.0,0.012,314.0,81278.0,-1.0,36.0,0.0,1636697.0,76.0,1855041826.0,222.0,11.957,11.969000000000001,0.01,4857.0,False
300.0,0ddc726bf9b67381801bd37c3e61c121.param,2.0,0.0,0.0,0.429,1855041826.0,93da5671098c1cfea613fe3b4854ddfc,89872.0,1.0,0.0,12.272,4-10,5696.0,0.0,4541.0,81278.0,0.012,314.0,81278.0,-1.0,36.0,0.0,1636697.0,76.0,1855041826.0,222.0,12.212,12.224,0.01,4857.0,False
300.0,f016aa1df174cc6436a8d2977ba0d952.param,0.0,0.0,0.0,0.45399999999999996,1607214242.0,eb74c7503bb3fa86b262b176f7f69a98,162900.0,1.0,0.0,17.095,4-10,11309.0,0.0,3595.0,141805.0,0.01,284.0,141805.0,-1.0,42.0,0.0,2517847.0,75.0,1607214242.0,338.0,17.038,17.048,0.01,3881.0,False
300.0,f016aa1df174cc6436a8d2977ba0d952.param,1.0,0.0,0.0,0.45399999999999996,1607214242.0,eb74c7503bb3fa86b262b176f7f69a98,162900.0,1.0,0.0,17.141,4-10,11309.0,0.0,3595.0,141805.0,0.019,284.0,141805.0,-1.0,42.0,0.0,2517847.0,75.0,1607214242.0,338.0,17.07,17.089000000000002,0.01,3881.0,False
300.0,f016aa1df174cc6436a8d2977ba0d952.param,2.0,0.0,0.0,0.44299999999999995,1607214242.0,eb74c7503bb3fa86b262b176f7f69a98,162900.0,1.0,0.0,17.031,4-10,11309.0,0.0,3595.0,141805.0,0.01,284.0,141805.0,-1.0,42.0,0.0,2517847.0,75.0,1607214242.0,338.0,16.97,16.98,0.01,3881.0,False
300.0,f7c9950bf1a777fac926a0b2b6a9a161.param,0.0,0.0,0.0,0.619,1013400673.0,e1d0381666b6547b16c41284e8262e4c,1077233.0,1.0,0.0,61.88399999999999,4-17,59942.0,0.0,5225.0,968874.0,0.013999999999999999,366.0,968874.0,-1.0,57.0,0.0,18153518.0,92.0,1013400673.0,1902.0,61.821999999999996,61.83600000000001,0.01,5593.0,False
300.0,f7c9950bf1a777fac926a0b2b6a9a161.param,1.0,0.0,0.0,0.5870000000000001,1013400673.0,e1d0381666b6547b16c41284e8262e4c,1077233.0,1.0,0.0,61.71100000000001,4-17,59942.0,0.0,5225.0,968874.0,0.013999999999999999,366.0,968874.0,-1.0,57.0,0.0,18153518.0,92.0,1013400673.0,1902.0,61.648,61.662,0.01,5593.0,False
300.0,f7c9950bf1a777fac926a0b2b6a9a161.param,2.0,0.0,0.0,0.6409999999999999,1013400673.0,e1d0381666b6547b16c41284e8262e4c,1077233.0,1.0,0.0,63.765,4-17,59942.0,0.0,5225.0,968874.0,0.015,366.0,968874.0,-1.0,57.0,0.0,18153518.0,92.0,1013400673.0,1902.0,63.699,63.714,0.01,5593.0,False
300.0,6002d8d3bf334b81633899a4a650b8d7.param,0.0,0.0,0.0,0.363,1327675615.0,2e125344ce4d75be45efdb4fdd65d76d,14401.0,1.0,0.0,0.517,4-10,343.0,0.0,2577.0,12804.0,0.013999999999999999,227.0,12804.0,-1.0,40.0,0.0,212697.0,63.0,1327675615.0,47.0,0.46299999999999997,0.47700000000000004,0.01,2806.0,False
300.0,6002d8d3bf334b81633899a4a650b8d7.param,1.0,0.0,0.0,0.3720000000000001,1327675615.0,2e125344ce4d75be45efdb4fdd65d76d,14401.0,1.0,0.0,0.488,4-10,343.0,0.0,2577.0,12804.0,0.008,227.0,12804.0,-1.0,40.0,0.0,212697.0,63.0,1327675615.0,47.0,0.441,0.449,0.01,2806.0,False
300.0,6002d8d3bf334b81633899a4a650b8d7.param,2.0,0.0,0.0,0.374,1327675615.0,2e125344ce4d75be45efdb4fdd65d76d,14401.0,1.0,0.0,0.493,4-10,343.0,0.0,2577.0,12804.0,0.008,227.0,12804.0,-1.0,40.0,0.0,212697.0,63.0,1327675615.0,47.0,0.446,0.45399999999999996,0.01,2806.0,False
300.0,f8d0eb195954db46f0ef280bd1720ae5.param,0.0,0.0,0.0,0.9229999999999999,925836541.0,f58f352f357eaea133b95a8fb751fa0d,6836.0,1.0,0.0,0.461,4-10,631.0,0.0,9140.0,5223.0,0.025,726.0,5223.0,-1.0,279.0,0.0,292717.0,203.0,925836541.0,23.0,0.39799999999999996,0.423,0.04,9868.0,False
300.0,f8d0eb195954db46f0ef280bd1720ae5.param,1.0,0.0,0.0,0.92,925836541.0,f58f352f357eaea133b95a8fb751fa0d,6836.0,1.0,0.0,0.46,4-10,631.0,0.0,9140.0,5223.0,0.025,726.0,5223.0,-1.0,279.0,0.0,292717.0,203.0,925836541.0,23.0,0.395,0.42,0.04,9868.0,False
300.0,f8d0eb195954db46f0ef280bd1720ae5.param,2.0,0.0,0.0,0.915,925836541.0,f58f352f357eaea133b95a8fb751fa0d,6836.0,1.0,0.0,0.47600000000000003,4-10,631.0,0.0,9140.0,5223.0,0.026000000000000002,726.0,5223.0,-1.0,279.0,0.0,292717.0,203.0,925836541.0,23.0,0.41100000000000003,0.4370000000000001,0.04,9868.0,False
300.0,ed3d1c037f08d2f6b900519f6ea44f93.param,0.0,0.0,0.0,0.5329999999999999,78986094.0,426a01ac3f1d994ef3b5cfdb23728a8a,5618.0,1.0,0.0,0.185,4-10,214.0,0.0,3295.0,4846.0,0.01,288.0,4846.0,-1.0,40.0,0.0,123777.0,93.0,78986094.0,22.0,0.138,0.14800000000000002,0.01,3585.0,False
300.0,ed3d1c037f08d2f6b900519f6ea44f93.param,1.0,0.0,0.0,0.547,78986094.0,426a01ac3f1d994ef3b5cfdb23728a8a,5618.0,1.0,0.0,0.184,4-10,214.0,0.0,3295.0,4846.0,0.01,288.0,4846.0,-1.0,40.0,0.0,123777.0,93.0,78986094.0,22.0,0.13699999999999998,0.147,0.01,3585.0,False
300.0,ed3d1c037f08d2f6b900519f6ea44f93.param,2.0,0.0,0.0,0.616,78986094.0,426a01ac3f1d994ef3b5cfdb23728a8a,5618.0,1.0,0.0,0.18600000000000005,4-10,214.0,0.0,3295.0,4846.0,0.01,288.0,4846.0,-1.0,40.0,0.0,123777.0,93.0,78986094.0,22.0,0.139,0.149,0.01,3585.0,False
300.0,c423cf3b1e4921b4da834afef92c4de4.param,0.0,0.0,0.0,0.7759999999999999,1607214242.0,cfd61e42bd9eef87f2e4b6d1ffbbe552,26449.0,1.0,0.0,2.355,4-10,1481.0,0.0,9791.0,22973.0,0.026000000000000002,712.0,22973.0,-1.0,105.0,0.0,873208.0,155.0,1607214242.0,67.0,2.287,2.313,0.02,10505.0,False
300.0,c423cf3b1e4921b4da834afef92c4de4.param,1.0,0.0,0.0,0.779,1607214242.0,cfd61e42bd9eef87f2e4b6d1ffbbe552,26449.0,1.0,0.0,2.35,4-10,1481.0,0.0,9791.0,22973.0,0.026000000000000002,712.0,22973.0,-1.0,105.0,0.0,873208.0,155.0,1607214242.0,67.0,2.282,2.3080000000000003,0.02,10505.0,False
