
@RELATION ALGORITHM_RUNS_2013-SAT-Competition
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE TotalSolverTime NUMERIC
@ATTRIBUTE runstatus {ok}
@DATA
9ddc70f7fe4c9b983ab98e2d0b1aad60,0.0,7,9.219999999999999,ok
6e2d14253c079d3ea39ec53788034ea9,0.0,7,12.575,ok
b77b975c4e27c3b31ce3d06a7b58e3b9,0.0,7,16.315,ok
d183a86cfdc6fcff600dac3df7eb7fc0,0.0,7,75.509,ok
a82b0ad4a2cea17a879b608d40c949b0,0.0,7,16.442,ok
d8769168f9efa0e7667cf5a329beeab7,0.0,7,14.851,ok
628d992ebdae0b58674c9b791df95cd1,0.0,7,16.994999999999997,ok
cfe5b142921a7141c2a49ce0e8200078,0.0,7,19.429000000000002,ok
7f7aacbee7a9cebbb0350ff7899af421,0.0,7,20.43,ok
8095737a455c8d196d087a3c44d617df,0.0,7,21.255,ok
3e890ba794bc3c3c14bbcef9a4a2da00,0.0,7,23.477000000000004,ok
0fba052830c45ddcbe55a22c75817f1e,0.0,7,51.815,ok
bff0c7a62aaf45f4b411d16e99c384b6,0.0,7,11.578,ok
9c17b79d6de3c06eca3880784306e191,0.0,7,33.199,ok
38c5009f06db3c1478b42ff79dc05349,0.0,7,123.443,ok
cf853a284289282033db2f02f9aed02d,0.0,7,12.814,ok
95b64c99d22e836ee5ea312e5a538a4f,0.0,7,13.305,ok
a1882829a2adf1b2d966ed4b9c6d5313,0.0,7,18.034,ok
481e48d949f2526dbd3eb8ad1862bb9f,0.0,7,48.079,ok
dec6e64af731d8cfc9faa9d910e73566,0.0,7,16.36,ok
53cacb9dd266495878689734494871f4,0.0,7,59.702,ok
6c88a480db5d705ab586b62aab8e0bd2,0.0,7,184.47299999999998,ok
2d564da6edf09f0e5a9c4f2581a0e52b,0.0,7,54.17,ok
8a6104bf4d124526b991fc118af2a88d,0.0,7,67.999,ok
0346c4ee2e35dc6f00a498efe211ad57,0.0,7,12.395,ok
2cb8bc347389d3f8c82cc276b5b3d28f,0.0,7,76.462,ok
7a06d20c99fc51e9000fdce84a26dcbc,0.0,7,53.515,ok
df0fb622f838033f2f25c1b8e718a427,0.0,7,18.953,ok
7a750df95c5d208f8191d18e80215bfb,0.0,7,77.8,ok
74b2d20b4846ac72e036a2ba0ec95a08,0.0,7,83.77800000000002,ok
d2ad59524178b068ffbd072e850ff134,0.0,7,40.748000000000005,ok
1f7559a7dc3ff397efb2015abdcbc4f5,0.0,7,47.553,ok
cddbdc1213c48aa5479ce0b970d65161,0.0,7,33.001999999999995,ok
c32640e6673f1cbb4a9825027aa05ac4,0.0,7,85.682,ok
78d8710648bff9fd9df8aecca6e61e52,0.0,7,86.66600000000001,ok
b74b20c1f4caf6f47aff9fe05b5e6e46,0.0,7,10.722999999999999,ok
930b1848f987c5f7949fb42c2a65d091,0.0,7,58.135,ok
c2bb69e199f091bcc6695e70d3ae9ff4,0.0,7,92.035,ok
70cc85ffdcf9aeb48fd3aa7d1a94f20f,0.0,7,98.104,ok
42ec244b1ebc4a3df7e1918ff7ef5edc,0.0,7,95.632,ok
490ecc20add12490be1fd1ecd45b6c89,0.0,7,10.939,ok
7a334801cb1ca48039f175c1172123c2,0.0,7,71.31800000000001,ok
45d017aabf5d3c85131b8d3abfbfc320,0.0,7,31.778,ok
43cee49b7cadc2cbfd58144b75f30ce0,0.0,7,36.437,ok
d12bd2f17fed7290562cf1b9cc20d4b7,0.0,7,124.054,ok
4fc792a39ad0d431ee65a153055a70ea,0.0,7,23.977,ok
82839328f1bd8467bedf8e8d09e0a66e,0.0,7,38.355,ok
7f2badd703d8ea9192f1e293e06d9314,0.0,7,29.499000000000002,ok
cd02595e72a74b730637ebeca9e68438,0.0,7,26.311,ok
6500b0c37b2830c08986e554832d6aed,0.0,7,100.05,ok
750e0ed9680f29dbe03678e989450341,0.0,7,50.161,ok
2733a730c8c194f0c0a77e8f44a8786d,0.0,7,51.519000000000005,ok
cc03691d0b6ede3511d3b2ac74802d89,0.0,7,128.845,ok
97b731e8cea893985dd808733653e972,0.0,7,57.835,ok
3bf4c20b93a6332ed57652841e07856f,0.0,7,58.253,ok
e648e785a7519570ab7e7063a91e2118,0.0,7,24.863999999999997,ok
1fbbf384c0427d275f585d6140e13c22,0.0,7,110.134,ok
0f9a72ce3a942f3fcbf13dc908acf42e,0.0,7,410.276,ok
6b94e30949defcb6933c012b8d000085,0.0,7,48.949999999999996,ok
cb71459fb0a78429e7c171a0a9198338,0.0,7,32.633,ok
bd4b9fae93f7f45448761e26b82c99cf,0.0,7,20.921,ok
bef4ccfe27745dc0917a91c6130efd9b,0.0,7,28.273,ok
7454a1f1c8b2aff55383d3e10589db54,0.0,7,72.90100000000001,ok
ae529c1c11c8b1972783609b3abd0a46,0.0,7,15.037,ok
248020eaf5885c6b4145d63ee843e614,0.0,7,29.698999999999998,ok
13c3ece1a2a6edc49b040da328134263,0.0,7,154.709,ok
4eeaca50948902a3bcd7a0ecb5bea015,0.0,7,79.538,ok
62e63feb46ba5695adbaa05963cdf8df,0.0,7,21.68,ok
66540eaf11b86ce84ebf6a1f776009ca,0.0,7,125.89200000000001,ok
4f53d0295f4381a219bee8a6d10229ae,0.0,7,117.09200000000001,ok
fc4a86d4a1d20c2437590d271f4efd6c,0.0,7,89.10899999999998,ok
8cd8ddd0be03802f4c322678b6f88b58,0.0,7,62.039,ok
376c84a2f51ddd4fef9ae72aaf72620f,0.0,7,162.59799999999998,ok
52ce473a5d0fe8991b13951ba2c7529a,0.0,7,186.063,ok
52b4a3035e232b54ab6a6bd1722abde3,0.0,7,41.075,ok
f70e77dc502535f4e8695a2a4c424cb9,0.0,7,14.859,ok
434c7776166712ac7bd6d113a9ad23a9,0.0,7,17.514000000000003,ok
487282987b197d4ff7b611fc119723a7,0.0,7,45.656,ok
eddce945df715d810e43dc35b6ae57eb,0.0,7,136.51399999999998,ok
