Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
110-7,24f03a59746e5962b07db41e349a34a1,True,101.69,13.912,0.0,-1.0,0,0.0,414963117,18.29,111.031,115.602,129.321,0.23936577364680145,0.10608485860765068
110-7,4683d5634f2c95f6e50d2318f2856ec5,True,78.241,40.864000000000004,0.0,-1.0,0,0.0,414963117,120.399,88.751,119.105,209.15,0.6605951876676717,0.43052832895051396
110-7,c64fd705e5325bf7878f48e1eeecba61,True,95.126,20.076,0.0,-1.0,0,0.0,1037183978,97.606,124.747,115.202,222.353,0.7943159232014426,0.4818959042603428
110-7,6bbb83ce67aa4d73dbfd499c0b272eb4,False,49.95399999999999,301.0,1.0,-1.0,0,0.0,2124404365,57.707,55.154,350.954,112.861,-inf,-inf
110-7,fc4f8c31e66d14ca2bfe71e97f4ba532,True,169.84599999999998,33.299,0.0,-1.0,0,0.0,529417144,43.613,195.219,203.14499999999998,238.832,0.23648912021644922,0.14942302539023253
110-7,4166e6d509ab525bc751f7c6b88e0dce,True,66.702,14.401,0.0,-1.0,0,0.0,615606908,19.535,93.618,81.103,113.15299999999999,0.2628103404146404,0.28324481012434494
110-7,fed4623d79e067782f9d6de4e366cfd7,True,83.461,17.351,0.0,-1.0,0,0.0,1037183978,34.95,107.16,100.812,142.11,0.5035479256080115,0.2906058686932659
110-7,e0a23884499973529af2bd6a7840f0c0,False,27.254,301.0,1.0,-1.0,0,0.0,898484186,27.945,32.087,328.254,60.032000000000004,-inf,-inf
110-7,422a6e95fe873523b5afb81d870cb48c,True,101.32700000000001,21.802,0.0,-1.0,0,0.0,2079374523,18.83,118.063,123.12900000000002,136.893,-0.1578332448220925,0.10054568166378107
110-7,11f2b76dc322603e52b8ad67f9f078ab,False,49.431999999999995,0.721,0.0,-1.0,0,0.0,49586643,65.851,41.483,50.15299999999999,107.334,-inf,-inf
5-3,21c2bb064684fbdc8912132b4333cb78,False,3.2030000000000003,0.175,0.0,-1.0,0,0.0,704231107,133.466,2.095,3.378,135.561,-inf,-inf
110-7,82dc1b1f8272ba45e70f1d285f8169cf,False,195.33900000000003,301.0,1.0,-1.0,0,0.0,767868241,207.068,157.618,496.33900000000006,364.68600000000004,-inf,-inf
110-7,79c8b5960835c8d3ddf33f01d826210b,True,65.133,16.101,0.0,-1.0,0,0.0,1528478120,30.278,84.152,81.234,114.43,0.46822775612656053,0.2900987503277114
110-7,3066d66f5ffa0eb1ab5327b9844378bf,False,51.938,173.495,0.0,-1.0,0,0.0,472156590,38.966,44.779,225.433,83.745,-inf,-inf
110-7,896b30188630e024b38e44142c5a3d14,True,152.171,12.333,0.0,-1.0,0,0.0,1346680148,27.193,125.425,164.504,152.618,0.5464641635715074,-0.07788072180214652
