Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
181,534ec98edf64ae42de6563808a6c24fc.param,True,194.608,6.5,0,36219.0,0,0,300,1875093227,1
181,534ec98edf64ae42de6563808a6c24fc.param,True,202.657,15.3,0,44729.0,0,0,300,1875093227,2
181,f4ef268e0b3f268d2e8c0a5588b2ec65.param,True,214.931,16.1,0,77256.0,0,0,300,156200301,0
181,f4ef268e0b3f268d2e8c0a5588b2ec65.param,True,225.317,16.1,0,77256.0,0,0,300,156200301,1
181,f4ef268e0b3f268d2e8c0a5588b2ec65.param,True,209.868,24.3,0,68880.0,0,0,300,156200301,2
181,02cc660730808145e7245df4c8f0a6c7.param,True,186.991,13.9,0,42563.0,0,0,300,290994298,0
181,02cc660730808145e7245df4c8f0a6c7.param,True,196.705,16.1,0,68047.0,0,0,300,290994298,1
181,02cc660730808145e7245df4c8f0a6c7.param,True,199.942,6.8,0,38629.0,0,0,300,290994298,2
181,89e38311d4936fddf46e0386eb47ed7c.param,True,179.067,7.6,0,60620.0,0,0,300,1619776526,0
181,89e38311d4936fddf46e0386eb47ed7c.param,True,168.81,6.4,0,39742.0,0,0,300,1619776526,1
181,89e38311d4936fddf46e0386eb47ed7c.param,True,178.65,6.2,0,51639.0,0,0,300,1619776526,2
181,bed9b68a88c075b92a3b97fc1adbe615.param,True,198.465,12.1,0,25488.0,0,0,300,158281005,0
181,bed9b68a88c075b92a3b97fc1adbe615.param,True,209.437,10.9,0,31534.0,0,0,300,158281005,1
181,bed9b68a88c075b92a3b97fc1adbe615.param,True,195.194,11.5,0,25488.0,0,0,300,158281005,2
181,acfb2263c9df44ea53d2dd0dcc38266b.param,True,210.675,12.0,0,26271.0,0,0,300,253356103,0
181,acfb2263c9df44ea53d2dd0dcc38266b.param,True,199.11900000000003,15.8,0,25562.0,0,0,300,253356103,1
181,acfb2263c9df44ea53d2dd0dcc38266b.param,True,191.418,12.1,0,18850.0,0,0,300,253356103,2
181,1bc91c0577e6eb3ae4c325970ad1c58f.param,True,89.936,154.4,0,2334173.0,0,0,300,1857323490,0
181,1bc91c0577e6eb3ae4c325970ad1c58f.param,True,90.33,144.5,0,2334173.0,0,0,300,1857323490,1
181,1bc91c0577e6eb3ae4c325970ad1c58f.param,True,89.758,167.2,0,2334173.0,0,0,300,1857323490,2
181,9b3f8afe698e2827075a08087acb7868.param,True,143.455,7.6,0,90010.0,0,0,300,654120890,0
181,9b3f8afe698e2827075a08087acb7868.param,True,148.708,8.6,0,90010.0,0,0,300,654120890,1
181,9b3f8afe698e2827075a08087acb7868.param,True,145.911,7.4,0,90010.0,0,0,300,654120890,2
181,1ee71447f3e5b8985af1a3742c03bac8.param,True,182.87,14.6,0,89923.0,0,0,300,1502197926,0
181,1ee71447f3e5b8985af1a3742c03bac8.param,True,167.49,15.0,0,81099.0,0,0,300,1502197926,1
181,1ee71447f3e5b8985af1a3742c03bac8.param,True,160.546,7.9,0,54231.0,0,0,300,1502197926,2
181,21635bd61cae1a142d7a26ba6a6020ba.param,True,147.015,5.6,0,27518.0,0,0,300,156200301,0
181,21635bd61cae1a142d7a26ba6a6020ba.param,True,147.94299999999996,10.7,0,20770.0,0,0,300,156200301,1
181,21635bd61cae1a142d7a26ba6a6020ba.param,True,154.156,13.3,0,20484.0,0,0,300,156200301,2
181,c2a1db452f1bd4e8368414e287777afe.param,False,3.688,298.9,1,4328533.0,0,0,300,253356103,0
181,38c974144705c1a4f08e71e1e6937288.param,True,202.22,12.9,0,25356.0,0,0,300,1897117060,0
181,38c974144705c1a4f08e71e1e6937288.param,True,206.61900000000003,6.5,0,21019.0,0,0,300,1897117060,1
181,38c974144705c1a4f08e71e1e6937288.param,True,210.35,13.2,0,30855.0,0,0,300,1897117060,2
181,4739d9ba3f9bc4f93514cd969c991c74.param,True,172.095,8.0,0,98835.0,0,0,300,253356103,0
181,4739d9ba3f9bc4f93514cd969c991c74.param,True,183.298,8.6,0,98835.0,0,0,300,253356103,1
181,4739d9ba3f9bc4f93514cd969c991c74.param,True,179.81099999999995,8.7,0,98835.0,0,0,300,253356103,2
181,e955899ae6798d0e343da8cb4e6ca04e.param,True,141.346,7.2,0,42329.0,0,0,300,977178985,0
181,e955899ae6798d0e343da8cb4e6ca04e.param,True,148.086,12.9,0,27762.0,0,0,300,977178985,1
181,e955899ae6798d0e343da8cb4e6ca04e.param,True,148.981,13.1,0,27762.0,0,0,300,977178985,2
181,193dcd88769acafdb1189f74ae2c8732.param,True,139.30700000000002,6.4,0,19416.0,0,0,300,265427638,0
181,193dcd88769acafdb1189f74ae2c8732.param,True,154.046,12.9,0,23071.0,0,0,300,265427638,1
181,193dcd88769acafdb1189f74ae2c8732.param,True,146.32399999999996,16.3,0,22236.0,0,0,300,265427638,2
181,675d530d59eb06f62cbbee28995c5dc1.param,True,132.153,13.4,0,90542.0,0,0,300,1961732065,0
181,675d530d59eb06f62cbbee28995c5dc1.param,True,137.85399999999998,13.9,0,90542.0,0,0,300,1961732065,1
181,675d530d59eb06f62cbbee28995c5dc1.param,True,149.61700000000005,13.4,0,90542.0,0,0,300,1961732065,2
181,1a2ea6c1e796f72664f52c3b2d8a4348.param,True,185.522,14.4,0,20263.0,0,0,300,1502197926,0
181,1a2ea6c1e796f72664f52c3b2d8a4348.param,True,190.966,14.0,0,22332.0,0,0,300,1502197926,1
181,1a2ea6c1e796f72664f52c3b2d8a4348.param,True,196.0,14.8,0,17851.0,0,0,300,1502197926,2
181,03ed772479441587cdc0677894b3ab73.param,True,152.167,12.9,0,22600.0,0,0,300,1526514068,0
181,03ed772479441587cdc0677894b3ab73.param,True,168.342,5.9,0,21772.0,0,0,300,1526514068,1
181,03ed772479441587cdc0677894b3ab73.param,True,168.877,12.8,0,26635.0,0,0,300,1526514068,2
181,c8f2463b00ec38ebed5e2a7eb2047396.param,True,174.87,11.5,0,19814.0,0,0,300,18697845,0
181,c8f2463b00ec38ebed5e2a7eb2047396.param,True,154.77200000000005,11.1,0,12624.0,0,0,300,18697845,1
181,c8f2463b00ec38ebed5e2a7eb2047396.param,True,159.982,11.5,0,19814.0,0,0,300,18697845,2
181,3479405d552e884811fce4aacc537f01.param,True,175.165,6.4,0,32229.0,0,0,300,156200301,0
181,3479405d552e884811fce4aacc537f01.param,True,174.696,5.7,0,32229.0,0,0,300,156200301,1
181,3479405d552e884811fce4aacc537f01.param,True,177.021,5.8,0,32229.0,0,0,300,156200301,2
181,bde9137e05f3a0e1991fad0bc6611641.param,True,163.958,17.6,0,185943.0,0,0,300,1090662700,0
181,bde9137e05f3a0e1991fad0bc6611641.param,True,173.722,17.5,0,185943.0,0,0,300,1090662700,1
181,bde9137e05f3a0e1991fad0bc6611641.param,True,170.648,17.6,0,185943.0,0,0,300,1090662700,2
181,1f34c09b635f1f13178c9180f6ff6179.param,True,207.289,12.2,0,32352.0,0,0,300,1875093227,0
181,1f34c09b635f1f13178c9180f6ff6179.param,True,216.844,13.3,0,40662.0,0,0,300,1875093227,1
181,1f34c09b635f1f13178c9180f6ff6179.param,True,210.151,15.5,0,39620.0,0,0,300,1875093227,2
181,5a8e2cedbfdee71b649206f60aa4e2eb.param,True,186.645,12.6,0,36016.0,0,0,300,1857323490,0
181,5a8e2cedbfdee71b649206f60aa4e2eb.param,True,196.502,12.6,0,34512.0,0,0,300,1857323490,1
181,5a8e2cedbfdee71b649206f60aa4e2eb.param,True,184.24400000000003,12.6,0,36016.0,0,0,300,1857323490,2
260,742f0ca5c268976f99edaa6d4df2236f.param,True,75.464,3.3,0,14953.0,0,0,300,977178985,0
260,742f0ca5c268976f99edaa6d4df2236f.param,True,76.115,3.3,0,14953.0,0,0,300,977178985,1
260,742f0ca5c268976f99edaa6d4df2236f.param,True,75.077,3.2,0,14953.0,0,0,300,977178985,2
181,7d058894fb6cb32c1f8aa7d8796a6d60.param,True,183.163,13.1,0,27746.0,0,0,300,253356103,0
181,7d058894fb6cb32c1f8aa7d8796a6d60.param,True,181.886,14.8,0,17228.0,0,0,300,253356103,1
181,7d058894fb6cb32c1f8aa7d8796a6d60.param,True,180.306,12.2,0,31878.0,0,0,300,253356103,2
260,d8b47cb1ec9bec66216ba7d98c1f0915.param,False,217.989,299.0,1,833289.0,0,0,300,1857323490,0
260,4232297871333724f02d86a735ef15db.param,False,203.012,299.0,1,844768.0,0,0,300,1857323490,0
181,089c8da7fecfe2607631be91d1942a9a.param,True,193.253,12.3,0,32427.0,0,0,300,18697845,0
181,089c8da7fecfe2607631be91d1942a9a.param,True,182.865,5.9,0,26460.0,0,0,300,18697845,1
181,089c8da7fecfe2607631be91d1942a9a.param,True,193.862,5.6,0,26460.0,0,0,300,18697845,2
260,d73810383376e707eb4827989c2a0959.param,False,208.258,299.0,1,836251.0,0,0,300,2135109677,0
181,f650e7222a8a3f6dd7b606e017ef52fc.param,True,186.213,14.9,0,97317.0,0,0,300,1637550472,0
181,f650e7222a8a3f6dd7b606e017ef52fc.param,True,186.688,14.7,0,97317.0,0,0,300,1637550472,1
181,f650e7222a8a3f6dd7b606e017ef52fc.param,True,171.278,14.4,0,97317.0,0,0,300,1637550472,2
260,6e2bb3372d4f9328bf5299cc5936e782.param,False,148.871,299.0,1,1328514.0,0,0,300,156200301,0
260,d726830533ded40b51d8683fd4b1d807.param,False,178.774,299.0,1,685833.0,0,0,300,1940177851,0
260,08871f5ff5f58d3fcf42a99938acec28.param,False,191.879,299.1,1,1027451.0,0,0,300,1619776526,0
260,22faf0aa260172668c9d5eb27f88176d.param,False,178.438,299.1,1,926552.0,0,0,300,253356103,0
260,364811af5cc2d6aecb3c72f28b4c4c5e.param,False,4.939,299.0,1,3512619.0,0,0,300,1498545895,0
260,3c99d857fe859b96bd289e8fcf747296.param,False,151.909,299.0,1,1330901.0,0,0,300,844946483,0
260,2886a83ea36b0aa74b084f9f760cf362.param,False,178.93200000000004,299.0,1,472116.0,0,0,300,290994298,0
260,fd3fa57fa514d3d8f9e90c724b07357c.param,False,203.503,299.0,1,594629.0,0,0,300,1087074857,0
260,e194961a04b419ef006402e5083214e7.param,False,203.482,299.0,1,595843.0,0,0,300,156200301,0
260,5de816d61056375d8244e02bf3e65c51.param,False,12.16,299.0,1,3958272.0,0,0,300,1875093227,0
260,69fe23b047501e014d73974222ae2ff3.param,False,139.786,299.0,1,1406308.0,0,0,300,290994298,0
260,97322adc14e71f497fdc1fc717196c07.param,False,225.094,299.0,1,724070.0,0,0,300,900724603,0
260,2fd66c494d39f150720bfecda2a42e2b.param,False,154.501,299.1,1,1609919.0,0,0,300,1619776526,0
260,7a558975880420f51779d04ecb758dd5.param,True,160.791,5.8,0,22242.0,0,0,300,1498545895,0
260,7a558975880420f51779d04ecb758dd5.param,True,176.30700000000004,12.7,0,15072.0,0,0,300,1498545895,1
260,7a558975880420f51779d04ecb758dd5.param,True,170.488,11.6,0,18812.0,0,0,300,1498545895,2
260,06c9a4a5633725d94a6bf7cca5a6f64c.param,False,210.914,299.0,1,436009.0,0,0,300,1875093227,0
260,8aaf674e8bd72cb878565d9538dcc67a.param,False,224.711,299.0,1,606507.0,0,0,300,900724603,0
260,1bc91c0577e6eb3ae4c325970ad1c58f.param,False,84.435,300.2,1,1302462.0,0,0,300,1857323490,0
260,fe1f8414b30fd6229377e4a62bb1a8e3.param,True,204.249,12.0,0,17002.0,0,0,300,1940177851,0
260,fe1f8414b30fd6229377e4a62bb1a8e3.param,True,197.639,12.1,0,17002.0,0,0,300,1940177851,1
260,fe1f8414b30fd6229377e4a62bb1a8e3.param,True,197.958,12.0,0,16105.0,0,0,300,1940177851,2
260,8540e210b6737c6614e699dbfe60fa9a.param,False,177.888,299.0,1,1669694.0,0,0,300,265427638,0
260,f4ef268e0b3f268d2e8c0a5588b2ec65.param,False,225.858,299.5,1,632644.0,0,0,300,156200301,0
260,2242b799fe1a4d24787ad2a7a3fe39f3.param,False,217.948,299.1,1,903261.0,0,0,300,156200301,0
260,534ec98edf64ae42de6563808a6c24fc.param,False,214.079,300.6,1,433794.0,0,0,300,1875093227,0
260,02cc660730808145e7245df4c8f0a6c7.param,False,214.816,299.0,1,483237.0,0,0,300,290994298,0
260,bed9b68a88c075b92a3b97fc1adbe615.param,False,215.514,299.1,1,491500.0,0,0,300,158281005,0
260,fb41f07f0a66d5e6444d0bda8b4ca8f4.param,False,178.264,300.2,1,1429175.0,0,0,300,265427638,0
260,acfb2263c9df44ea53d2dd0dcc38266b.param,False,214.003,299.1,1,578235.0,0,0,300,253356103,0
260,9b3f8afe698e2827075a08087acb7868.param,False,168.69799999999995,299.0,1,1417293.0,0,0,300,654120890,0
