feasible,instance,model,seed,SRMemOut,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,totalWrapperTime,type,configurationId,configurationSeed,iteration,runId,directory
1,inst-1336-1100722462,model,0.0,0.0,0.0,0.53,0.0,0.0,82.54799999999999,0.0,-1.0,yes,2019-10-29 06:25:38: ../wrapper.py 1336 1 1100722462 tuning -n_courses_middle 45 -n_courses_delta 3 -n_periods_middle 7 -n_periods_delta 20 -load_per_period_lb_middle 29 -load_per_period_lb_delta 5 -load_per_period_ub_middle 47 -load_per_period_ub_delta 21 -courses_per_period_lb_middle 33 -courses_per_period_lb_delta 23 -courses_per_period_ub_middle 22 -courses_per_period_ub_delta 1 -prerequisite_cardMiddle 405 -prerequisite_cardDelta 762 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 12 -prerequisite_relation2_middle 30 -prerequisite_relation2_delta 0 -course_load_range_middle 7 -course_load_range_delta 14,6a519f050633eadb7959d07d59137f3c,86.18766832351679,sat + graded,1336,1100722462,9,4288,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1309-78986094,model,0.0,0.0,0.0,0.652,0.0,0.0,13.297,0.0,-1.0,yes,2019-10-29 06:30:42: ../wrapper.py 1309 1 78986094 tuning -n_courses_middle 49 -n_courses_delta 0 -n_periods_middle 8 -n_periods_delta 22 -load_per_period_lb_middle 34 -load_per_period_lb_delta 5 -load_per_period_ub_middle 50 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 24 -courses_per_period_lb_delta 16 -courses_per_period_ub_middle 17 -courses_per_period_ub_delta 0 -prerequisite_cardMiddle 285 -prerequisite_cardDelta 779 -prerequisite_relation1_middle 39 -prerequisite_relation1_delta 11 -prerequisite_relation2_middle 26 -prerequisite_relation2_delta 0 -course_load_range_middle 7 -course_load_range_delta 19,4bcdba6b0567d4aed523d0b9b76066ef,17.0842821598053,sat + graded,1309,78986094,9,4298,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1301-1442484079,model,0.0,0.0,0.0,0.316,0.0,0.0,241.39700000000002,0.0,-1.0,yes,2019-10-29 06:46:02: ../wrapper.py 1301 1 1442484079 tuning -n_courses_middle 26 -n_courses_delta 12 -n_periods_middle 24 -n_periods_delta 20 -load_per_period_lb_middle 47 -load_per_period_lb_delta 17 -load_per_period_ub_middle 33 -load_per_period_ub_delta 4 -courses_per_period_lb_middle 21 -courses_per_period_lb_delta 12 -courses_per_period_ub_middle 15 -courses_per_period_ub_delta 14 -prerequisite_cardMiddle 454 -prerequisite_cardDelta 1025 -prerequisite_relation1_middle 50 -prerequisite_relation1_delta 5 -prerequisite_relation2_middle 22 -prerequisite_relation2_delta 5 -course_load_range_middle 4 -course_load_range_delta 7,638da2b721ac61047db59f1ad99775f6,244.48982167244,sat + graded,1301,1442484079,9,4345,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1309-1013400673,model,0.0,0.0,0.0,0.529,0.0,0.0,53.913000000000004,0.0,-1.0,yes,2019-10-29 06:55:11: ../wrapper.py 1309 1 1013400673 tuning -n_courses_middle 49 -n_courses_delta 0 -n_periods_middle 8 -n_periods_delta 22 -load_per_period_lb_middle 34 -load_per_period_lb_delta 5 -load_per_period_ub_middle 50 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 24 -courses_per_period_lb_delta 16 -courses_per_period_ub_middle 17 -courses_per_period_ub_delta 0 -prerequisite_cardMiddle 285 -prerequisite_cardDelta 779 -prerequisite_relation1_middle 39 -prerequisite_relation1_delta 11 -prerequisite_relation2_middle 26 -prerequisite_relation2_delta 0 -course_load_range_middle 7 -course_load_range_delta 19,f7c9950bf1a777fac926a0b2b6a9a161,56.949951171875,sat + graded,1309,1013400673,9,4371,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1308-1001245471,model,0.0,0.0,0.0,0.638,0.0,0.0,204.173,0.0,-1.0,yes,2019-10-29 07:06:15: ../wrapper.py 1308 1 1001245471 tuning -n_courses_middle 49 -n_courses_delta 3 -n_periods_middle 7 -n_periods_delta 20 -load_per_period_lb_middle 32 -load_per_period_lb_delta 7 -load_per_period_ub_middle 49 -load_per_period_ub_delta 24 -courses_per_period_lb_middle 25 -courses_per_period_lb_delta 21 -courses_per_period_ub_middle 20 -courses_per_period_ub_delta 0 -prerequisite_cardMiddle 783 -prerequisite_cardDelta 850 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 11 -prerequisite_relation2_middle 28 -prerequisite_relation2_delta 2 -course_load_range_middle 6 -course_load_range_delta 17,96f195ad0162d87b313173c3bd0202ac,207.45988154411302,sat + graded,1308,1001245471,9,4388,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1301-1674225298,model,0.0,0.0,0.0,0.32799999999999996,0.0,0.0,18.351,0.0,-1.0,yes,2019-10-29 07:21:26: ../wrapper.py 1301 1 1674225298 tuning -n_courses_middle 26 -n_courses_delta 12 -n_periods_middle 24 -n_periods_delta 20 -load_per_period_lb_middle 47 -load_per_period_lb_delta 17 -load_per_period_ub_middle 33 -load_per_period_ub_delta 4 -courses_per_period_lb_middle 21 -courses_per_period_lb_delta 12 -courses_per_period_ub_middle 15 -courses_per_period_ub_delta 14 -prerequisite_cardMiddle 454 -prerequisite_cardDelta 1025 -prerequisite_relation1_middle 50 -prerequisite_relation1_delta 5 -prerequisite_relation2_middle 22 -prerequisite_relation2_delta 5 -course_load_range_middle 4 -course_load_range_delta 7,2822e5e224d221ce1b8b9420cc9dfeaa,21.1402697563171,sat + graded,1301,1674225298,9,4405,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1351-1169256702,model,0.0,0.0,0.0,0.366,0.0,0.0,21.605,0.0,-1.0,yes,2019-10-29 07:37:08: ../wrapper.py 1351 1 1169256702 tuning -n_courses_middle 20 -n_courses_delta 2 -n_periods_middle 21 -n_periods_delta 17 -load_per_period_lb_middle 39 -load_per_period_lb_delta 19 -load_per_period_ub_middle 13 -load_per_period_ub_delta 21 -courses_per_period_lb_middle 5 -courses_per_period_lb_delta 3 -courses_per_period_ub_middle 14 -courses_per_period_ub_delta 17 -prerequisite_cardMiddle 338 -prerequisite_cardDelta 1209 -prerequisite_relation1_middle 42 -prerequisite_relation1_delta 5 -prerequisite_relation2_middle 31 -prerequisite_relation2_delta 7 -course_load_range_middle 2 -course_load_range_delta 11,cc51ba6b341bd9bfc3b88fe5d0351b07,26.4778010845184,sat + graded,1351,1169256702,10,4489,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1364-972050589,model,0.0,0.0,0.0,0.561,0.0,0.0,29.875999999999998,0.0,-1.0,yes,2019-10-29 07:57:45: ../wrapper.py 1364 1 972050589 tuning -n_courses_middle 30 -n_courses_delta 14 -n_periods_middle 23 -n_periods_delta 17 -load_per_period_lb_middle 49 -load_per_period_lb_delta 16 -load_per_period_ub_middle 25 -load_per_period_ub_delta 13 -courses_per_period_lb_middle 14 -courses_per_period_lb_delta 7 -courses_per_period_ub_middle 5 -courses_per_period_ub_delta 17 -prerequisite_cardMiddle 829 -prerequisite_cardDelta 1008 -prerequisite_relation1_middle 44 -prerequisite_relation1_delta 0 -prerequisite_relation2_middle 24 -prerequisite_relation2_delta 2 -course_load_range_middle 4 -course_load_range_delta 14,ee178cb69f4404157c04c861b81ea483,33.2829904556274,sat + graded,1364,972050589,10,4572,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1364-2071023479,model,0.0,0.0,0.0,0.46399999999999997,0.0,0.0,157.151,0.0,-1.0,yes,2019-10-29 08:17:57: ../wrapper.py 1364 1 2071023479 tuning -n_courses_middle 30 -n_courses_delta 14 -n_periods_middle 23 -n_periods_delta 17 -load_per_period_lb_middle 49 -load_per_period_lb_delta 16 -load_per_period_ub_middle 25 -load_per_period_ub_delta 13 -courses_per_period_lb_middle 14 -courses_per_period_lb_delta 7 -courses_per_period_ub_middle 5 -courses_per_period_ub_delta 17 -prerequisite_cardMiddle 829 -prerequisite_cardDelta 1008 -prerequisite_relation1_middle 44 -prerequisite_relation1_delta 0 -prerequisite_relation2_middle 24 -prerequisite_relation2_delta 2 -course_load_range_middle 4 -course_load_range_delta 14,d0004d8cf7b5aa905bb10d60f8281195,159.735745191574,sat + graded,1364,2071023479,10,4580,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1364-78986094,model,0.0,0.0,0.0,0.491,0.0,0.0,19.607,0.0,-1.0,yes,2019-10-29 08:45:51: ../wrapper.py 1364 1 78986094 tuning -n_courses_middle 30 -n_courses_delta 14 -n_periods_middle 23 -n_periods_delta 17 -load_per_period_lb_middle 49 -load_per_period_lb_delta 16 -load_per_period_ub_middle 25 -load_per_period_ub_delta 13 -courses_per_period_lb_middle 14 -courses_per_period_lb_delta 7 -courses_per_period_ub_middle 5 -courses_per_period_ub_delta 17 -prerequisite_cardMiddle 829 -prerequisite_cardDelta 1008 -prerequisite_relation1_middle 44 -prerequisite_relation1_delta 0 -prerequisite_relation2_middle 24 -prerequisite_relation2_delta 2 -course_load_range_middle 4 -course_load_range_delta 14,f894581530c4081dacc1c46acef278f7,21.856411933898897,sat + graded,1364,78986094,10,4592,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1111-1540740587,model,0.0,0.0,0.0,0.298,0.0,0.0,16.907,0.0,-1.0,yes,2019-10-29 09:43:06: ../wrapper.py 1111 1 1540740587 tuning -n_courses_middle 34 -n_courses_delta 14 -n_periods_middle 25 -n_periods_delta 19 -load_per_period_lb_middle 46 -load_per_period_lb_delta 14 -load_per_period_ub_middle 26 -load_per_period_ub_delta 11 -courses_per_period_lb_middle 11 -courses_per_period_lb_delta 7 -courses_per_period_ub_middle 4 -courses_per_period_ub_delta 16 -prerequisite_cardMiddle 746 -prerequisite_cardDelta 937 -prerequisite_relation1_middle 41 -prerequisite_relation1_delta 1 -prerequisite_relation2_middle 21 -prerequisite_relation2_delta 4 -course_load_range_middle 7 -course_load_range_delta 13,2f15eddffae109a67b7f168b596ffe05,20.3998646736145,sat + graded,1111,1540740587,12,4694,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1394-250908876,model,0.0,0.0,0.0,0.40299999999999997,0.0,0.0,26.631999999999998,0.0,-1.0,yes,2019-10-29 10:08:33: ../wrapper.py 1394 1 250908876 tuning -n_courses_middle 49 -n_courses_delta 1 -n_periods_middle 9 -n_periods_delta 22 -load_per_period_lb_middle 33 -load_per_period_lb_delta 6 -load_per_period_ub_middle 44 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 31 -courses_per_period_lb_delta 19 -courses_per_period_ub_middle 19 -courses_per_period_ub_delta 2 -prerequisite_cardMiddle 202 -prerequisite_cardDelta 780 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 17 -prerequisite_relation2_middle 25 -prerequisite_relation2_delta 0 -course_load_range_middle 6 -course_load_range_delta 15,000df2eb016b74ed985f91520e46d92c,29.155403137207,sat + graded,1394,250908876,12,4754,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1394-1674225298,model,0.0,0.0,0.0,0.439,0.0,0.0,83.65100000000001,0.0,-1.0,yes,2019-10-29 10:09:09: ../wrapper.py 1394 1 1674225298 tuning -n_courses_middle 49 -n_courses_delta 1 -n_periods_middle 9 -n_periods_delta 22 -load_per_period_lb_middle 33 -load_per_period_lb_delta 6 -load_per_period_ub_middle 44 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 31 -courses_per_period_lb_delta 19 -courses_per_period_ub_middle 19 -courses_per_period_ub_delta 2 -prerequisite_cardMiddle 202 -prerequisite_cardDelta 780 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 17 -prerequisite_relation2_middle 25 -prerequisite_relation2_delta 0 -course_load_range_middle 6 -course_load_range_delta 15,ce89412f8742b91127d3d5434b730cb9,86.1811602115631,sat + graded,1394,1674225298,12,4760,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1394-1285639220,model,0.0,0.0,0.0,0.498,0.0,0.0,17.713,0.0,-1.0,yes,2019-10-29 10:10:57: ../wrapper.py 1394 1 1285639220 tuning -n_courses_middle 49 -n_courses_delta 1 -n_periods_middle 9 -n_periods_delta 22 -load_per_period_lb_middle 33 -load_per_period_lb_delta 6 -load_per_period_ub_middle 44 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 31 -courses_per_period_lb_delta 19 -courses_per_period_ub_middle 19 -courses_per_period_ub_delta 2 -prerequisite_cardMiddle 202 -prerequisite_cardDelta 780 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 17 -prerequisite_relation2_middle 25 -prerequisite_relation2_delta 0 -course_load_range_middle 6 -course_load_range_delta 15,7a98d89bf6723477d6fa0d4814bf02ae,20.2411787509918,sat + graded,1394,1285639220,12,4772,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1394-1001245471,model,0.0,0.0,0.0,0.513,0.0,0.0,17.973,0.0,-1.0,yes,2019-10-29 10:11:28: ../wrapper.py 1394 1 1001245471 tuning -n_courses_middle 49 -n_courses_delta 1 -n_periods_middle 9 -n_periods_delta 22 -load_per_period_lb_middle 33 -load_per_period_lb_delta 6 -load_per_period_ub_middle 44 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 31 -courses_per_period_lb_delta 19 -courses_per_period_ub_middle 19 -courses_per_period_ub_delta 2 -prerequisite_cardMiddle 202 -prerequisite_cardDelta 780 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 17 -prerequisite_relation2_middle 25 -prerequisite_relation2_delta 0 -course_load_range_middle 6 -course_load_range_delta 15,7f76d11aeb586df80a2ad078d81dc7f7,20.4881837368011,sat + graded,1394,1001245471,12,4777,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1408-1285639220,model,0.0,0.0,0.0,0.40399999999999997,0.0,0.0,22.153000000000002,0.0,-1.0,yes,2019-10-29 10:47:48: ../wrapper.py 1408 1 1285639220 tuning -n_courses_middle 46 -n_courses_delta 1 -n_periods_middle 2 -n_periods_delta 24 -load_per_period_lb_middle 26 -load_per_period_lb_delta 5 -load_per_period_ub_middle 43 -load_per_period_ub_delta 21 -courses_per_period_lb_middle 30 -courses_per_period_lb_delta 20 -courses_per_period_ub_middle 21 -courses_per_period_ub_delta 4 -prerequisite_cardMiddle 31 -prerequisite_cardDelta 806 -prerequisite_relation1_middle 49 -prerequisite_relation1_delta 15 -prerequisite_relation2_middle 23 -prerequisite_relation2_delta 0 -course_load_range_middle 9 -course_load_range_delta 13,b9e376ab00561e9398e568ad68a03721,24.6966423988342,sat + graded,1408,1285639220,14,4865,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-1394-1001726218,model,0.0,0.0,0.0,0.43799999999999994,0.0,0.0,15.71,0.0,-1.0,yes,2019-10-29 11:45:19: ../wrapper.py 1394 1 1001726218 tuning -n_courses_middle 49 -n_courses_delta 1 -n_periods_middle 9 -n_periods_delta 22 -load_per_period_lb_middle 33 -load_per_period_lb_delta 6 -load_per_period_ub_middle 44 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 31 -courses_per_period_lb_delta 19 -courses_per_period_ub_middle 19 -courses_per_period_ub_delta 2 -prerequisite_cardMiddle 202 -prerequisite_cardDelta 780 -prerequisite_relation1_middle 47 -prerequisite_relation1_delta 17 -prerequisite_relation2_middle 25 -prerequisite_relation2_delta 0 -course_load_range_middle 6 -course_load_range_delta 15,94455df5d8ecf9bed99f01a055a8271a,18.976183176040603,sat + graded,1394,1001726218,18,4950,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed5-irace-5000
1,inst-180-823195977,model,0.0,0.0,0.0,1.3459999999999999,0.0,0.0,135.244,0.0,-1.0,yes,2019-10-22 01:37:07: ../wrapper.py 180 1 823195977 tuning -n_courses_middle 41 -n_courses_delta 1 -n_periods_middle 33 -n_periods_delta 15 -load_per_period_lb_middle 17 -load_per_period_lb_delta 18 -load_per_period_ub_middle 42 -load_per_period_ub_delta 4 -courses_per_period_lb_middle 2 -courses_per_period_lb_delta 12 -courses_per_period_ub_middle 41 -courses_per_period_ub_delta 7 -prerequisite_cardMiddle 709 -prerequisite_cardDelta 707 -prerequisite_relation1_middle 15 -prerequisite_relation1_delta 8 -prerequisite_relation2_middle 34 -prerequisite_relation2_delta 9 -course_load_range_middle 18 -course_load_range_delta 15,11887e3c437696d505695551ea22c6d1,142.347476482391,sat + graded,180,823195977,2,210,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-193-277159353,model,0.0,0.0,0.0,0.833,0.0,0.0,25.163,0.0,-1.0,yes,2019-10-22 01:47:43: ../wrapper.py 193 1 277159353 tuning -n_courses_middle 24 -n_courses_delta 21 -n_periods_middle 16 -n_periods_delta 10 -load_per_period_lb_middle 21 -load_per_period_lb_delta 24 -load_per_period_ub_middle 3 -load_per_period_ub_delta 12 -courses_per_period_lb_middle 7 -courses_per_period_lb_delta 18 -courses_per_period_ub_middle 17 -courses_per_period_ub_delta 4 -prerequisite_cardMiddle 1169 -prerequisite_cardDelta 1227 -prerequisite_relation1_middle 7 -prerequisite_relation1_delta 17 -prerequisite_relation2_middle 43 -prerequisite_relation2_delta 18 -course_load_range_middle 25 -course_load_range_delta 23,ffaf48a5ee6ecfb38081cdc28bcd6ea8,30.023891210556002,sat + graded,193,277159353,2,363,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-163-925836541,model,0.0,0.0,0.0,0.6459999999999999,0.0,0.0,163.105,0.0,-1.0,yes,2019-10-22 01:52:52: ../wrapper.py 163 1 925836541 tuning -n_courses_middle 19 -n_courses_delta 7 -n_periods_middle 39 -n_periods_delta 22 -load_per_period_lb_middle 6 -load_per_period_lb_delta 9 -load_per_period_ub_middle 14 -load_per_period_ub_delta 13 -courses_per_period_lb_middle 7 -courses_per_period_lb_delta 7 -courses_per_period_ub_middle 27 -courses_per_period_ub_delta 12 -prerequisite_cardMiddle 320 -prerequisite_cardDelta 969 -prerequisite_relation1_middle 6 -prerequisite_relation1_delta 12 -prerequisite_relation2_middle 42 -prerequisite_relation2_delta 9 -course_load_range_middle 13 -course_load_range_delta 7,be0924000e83d0df4c8d2104da00ceb3,165.448656082153,sat + graded,163,925836541,2,392,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-180-925836541,model,0.0,0.0,0.0,0.9640000000000001,0.0,0.0,10.432,0.0,-1.0,yes,2019-10-22 01:52:52: ../wrapper.py 180 1 925836541 tuning -n_courses_middle 41 -n_courses_delta 1 -n_periods_middle 33 -n_periods_delta 15 -load_per_period_lb_middle 17 -load_per_period_lb_delta 18 -load_per_period_ub_middle 42 -load_per_period_ub_delta 4 -courses_per_period_lb_middle 2 -courses_per_period_lb_delta 12 -courses_per_period_ub_middle 41 -courses_per_period_ub_delta 7 -prerequisite_cardMiddle 709 -prerequisite_cardDelta 707 -prerequisite_relation1_middle 15 -prerequisite_relation1_delta 8 -prerequisite_relation2_middle 34 -prerequisite_relation2_delta 9 -course_load_range_middle 18 -course_load_range_delta 15,85ae4cad12edf77e5d0bc109e7f2516a,17.481364727020303,sat + graded,180,925836541,2,398,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-193-69538093,model,0.0,0.0,0.0,0.5539999999999999,0.0,0.0,151.84,0.0,-1.0,yes,2019-10-22 02:08:17: ../wrapper.py 193 1 69538093 tuning -n_courses_middle 24 -n_courses_delta 21 -n_periods_middle 16 -n_periods_delta 10 -load_per_period_lb_middle 21 -load_per_period_lb_delta 24 -load_per_period_ub_middle 3 -load_per_period_ub_delta 12 -courses_per_period_lb_middle 7 -courses_per_period_lb_delta 18 -courses_per_period_ub_middle 17 -courses_per_period_ub_delta 4 -prerequisite_cardMiddle 1169 -prerequisite_cardDelta 1227 -prerequisite_relation1_middle 7 -prerequisite_relation1_delta 17 -prerequisite_relation2_middle 43 -prerequisite_relation2_delta 18 -course_load_range_middle 25 -course_load_range_delta 23,4d55cfada845beae6a1bcbd94ef25731,156.351239204407,sat + graded,193,69538093,2,484,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-209-69538093,model,0.0,0.0,0.0,0.376,0.0,0.0,227.885,0.0,-1.0,yes,2019-10-22 02:08:17: ../wrapper.py 209 1 69538093 tuning -n_courses_middle 33 -n_courses_delta 0 -n_periods_middle 27 -n_periods_delta 20 -load_per_period_lb_middle 6 -load_per_period_lb_delta 23 -load_per_period_ub_middle 40 -load_per_period_ub_delta 13 -courses_per_period_lb_middle 27 -courses_per_period_lb_delta 23 -courses_per_period_ub_middle 12 -courses_per_period_ub_delta 9 -prerequisite_cardMiddle 440 -prerequisite_cardDelta 858 -prerequisite_relation1_middle 7 -prerequisite_relation1_delta 1 -prerequisite_relation2_middle 45 -prerequisite_relation2_delta 5 -course_load_range_middle 2 -course_load_range_delta 16,330b0ba915d2cace7b219b11deec1fd1,229.77480721473702,sat + graded,209,69538093,2,485,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-341-520201018,model,0.0,0.0,0.0,0.825,0.0,0.0,155.951,0.0,-1.0,yes,2019-10-22 02:29:13: ../wrapper.py 341 1 520201018 tuning -n_courses_middle 28 -n_courses_delta 1 -n_periods_middle 18 -n_periods_delta 21 -load_per_period_lb_middle 21 -load_per_period_lb_delta 18 -load_per_period_ub_middle 44 -load_per_period_ub_delta 23 -courses_per_period_lb_middle 18 -courses_per_period_lb_delta 16 -courses_per_period_ub_middle 22 -courses_per_period_ub_delta 14 -prerequisite_cardMiddle 74 -prerequisite_cardDelta 419 -prerequisite_relation1_middle 18 -prerequisite_relation1_delta 7 -prerequisite_relation2_middle 30 -prerequisite_relation2_delta 6 -course_load_range_middle 1 -course_load_range_delta 8,41a7cafa3192c8052962743c52b19cbe,158.59122991561898,sat + graded,341,520201018,3,725,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-298-823195977,model,0.0,0.0,0.0,0.727,0.0,0.0,11.805,0.0,-1.0,yes,2019-10-22 02:34:18: ../wrapper.py 298 1 823195977 tuning -n_courses_middle 35 -n_courses_delta 11 -n_periods_middle 29 -n_periods_delta 18 -load_per_period_lb_middle 7 -load_per_period_lb_delta 19 -load_per_period_ub_middle 48 -load_per_period_ub_delta 6 -courses_per_period_lb_middle 10 -courses_per_period_lb_delta 22 -courses_per_period_ub_middle 1 -courses_per_period_ub_delta 11 -prerequisite_cardMiddle 721 -prerequisite_cardDelta 1083 -prerequisite_relation1_middle 31 -prerequisite_relation1_delta 6 -prerequisite_relation2_middle 39 -prerequisite_relation2_delta 6 -course_load_range_middle 3 -course_load_range_delta 19,2f5f293792ed174ec1c7b9d369687eca,14.5411767959595,sat + graded,298,823195977,3,750,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-494-823195977,model,0.0,0.0,0.0,0.845,0.0,0.0,286.33,0.0,-1.0,yes,2019-10-22 03:05:52: ../wrapper.py 494 1 823195977 tuning -n_courses_middle 32 -n_courses_delta 0 -n_periods_middle 32 -n_periods_delta 18 -load_per_period_lb_middle 8 -load_per_period_lb_delta 17 -load_per_period_ub_middle 48 -load_per_period_ub_delta 15 -courses_per_period_lb_middle 7 -courses_per_period_lb_delta 23 -courses_per_period_ub_middle 15 -courses_per_period_ub_delta 15 -prerequisite_cardMiddle 427 -prerequisite_cardDelta 1177 -prerequisite_relation1_middle 7 -prerequisite_relation1_delta 1 -prerequisite_relation2_middle 46 -prerequisite_relation2_delta 9 -course_load_range_middle 3 -course_load_range_delta 16,677191ca566c7b0e7e1ffc1c5daa5755,289.157304286957,sat + graded,494,823195977,4,990,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
1,inst-534-823195977,model,0.0,0.0,0.0,0.293,0.0,0.0,10.804,0.0,-1.0,yes,2019-10-22 03:05:55: ../wrapper.py 534 1 823195977 tuning -n_courses_middle 21 -n_courses_delta 10 -n_periods_middle 17 -n_periods_delta 5 -load_per_period_lb_middle 17 -load_per_period_lb_delta 21 -load_per_period_ub_middle 12 -load_per_period_ub_delta 6 -courses_per_period_lb_middle 8 -courses_per_period_lb_delta 9 -courses_per_period_ub_middle 35 -courses_per_period_ub_delta 1 -prerequisite_cardMiddle 27 -prerequisite_cardDelta 737 -prerequisite_relation1_middle 1 -prerequisite_relation1_delta 16 -prerequisite_relation2_middle 47 -prerequisite_relation2_delta 10 -course_load_range_middle 2 -course_load_range_delta 21,18da424eabd12ee4194fe38dba96cc84,13.529957294464099,sat + graded,534,823195977,4,1001,/lustre/home/dc014/jlps/AIJJournal/instance-generation/experiments/StreamlinerExperiments/BACP-chuffed/030-BalancedAcademicCurriculumProblem/Seed7-irace-5000
