
@RELATION ALGORITHM_RUNS_2013-SAT-Competition
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE mzn2feat {ok}
@DATA

d8dfd5a6766a8c770f3136ac4a80a312,1,ok
ab1acee697c4312a646c49a8faebcfc5,1,ok
0794070962be6ab192b5b9b8df351ca2,1,ok
310a749b6d1f53ee361693e3347c5d2f,1,ok
2fdbc4b14cd60bcd8dcc79209be8bfbd,1,ok
960205a5524f33618203961dc42cf062,1,ok
dc15acbc334e01a074795f55ae4ba8a0,1,ok
127b318fc083e31a025667a78f5fcbd5,1,ok
a57446d1bc91465a375b2d45894fdbae,1,ok
7c8415d4bae11cdd884c6d3df39a3208,1,ok
9f25e4c696bfc4e06711e025cbf42ffe,1,ok
1c52424a2ddf63e3408bba77bed994b2,1,ok
0aaea2ba2299bd54fba860e44ee80b1c,1,ok
92ba453b0b2a350ba55e46f7a26fe01c,1,ok
30c4403783a876eace90c55151f87447,1,ok
97dc6d360c62888450c695fba2bf6511,1,ok
c6b594422920ad15c6dfb5225919053b,1,ok
9ba177a4ab3f8986a149405956a3892b,1,ok
44a9b155551a87a2a4cd74ad1efa24f8,1,ok
84d3ec23860b389ff0ba1eb93a88a8d1,1,ok
74436a971ceaf1233932b8b17592c8bd,1,ok
f3b31c9afb9cfb270117a39f2cb0b810,1,ok
dcc088e4b86b8349286747969336eb1f,1,ok
566b453fa25496499a404d327de35b0b,1,ok
68104bfe8027e2164ec9c87cbeea238c,1,ok
89017281209f1764c0024687374751f7,1,ok
e3bda8ea023ede3ea7f4a536162698d2,1,ok
7e956fdd710fb1728d9de78f19b9eb1b,1,ok
022a9cff2d986158d24282cdfc666475,1,ok
526ac55e1be3a885342d52128c02cb9a,1,ok
5ae17109508f50ff08aa6b6945582167,1,ok
2232469de1df49c1c37b3268cb20ef14,1,ok
d5105c02a551c78392c16c0237c7b1b9,1,ok
a0001e6dca202c557b23cb7acc18e150,1,ok
f376e012d32dc5da90fc586c4fac82c2,1,ok
493e33ae0c972e9b7bff380fe3b5d0e1,1,ok
d6c601504a125e3085b3194df79f601c,1,ok
bc39cdfd8ba9e2856e93966637429441,1,ok
d61a91d4aa711cf6738b06b86fd307e1,1,ok
8c2798897a93cd43dc0207b27eff8367,1,ok
7c2c0b463d99ba17186d9c8de46bed45,1,ok
727fbb3bf5af60dd689b6ae9c2ff5f56,1,ok
9edac3eb26d19dae84f863da795e5a84,1,ok
c4d3e75c1e52bb1e1d465e6247b47f62,1,ok
0caa8c7c69e2a79249ee0caf61043eef,1,ok
6754796d8eb797e9513ab93d9fb4769b,1,ok
f0fdc7d3a852bc6c0f12aa96d7fab109,1,ok
dfdf797677096bfe7f8a268fd16f4252,1,ok
be15eda41db844ba399830d4cbaa938c,1,ok
0aa28ffc90df916defe73424d9e53666,1,ok
1781abd845a102b42a52f4a2e07eb600,1,ok
58a8e99178aaee3b3de7a8e257340c51,1,ok
5f97e0fcd0a4a30d861ea044639c8d16,1,ok
e1639fac49a635fa61fe25f005c3fbbd,1,ok
74bc598313d382056e935bfd7a970a67,1,ok
696ef3996bfed68022a0da404f42ca0d,1,ok
bb053c2f574cf26746890474602d8cfd,1,ok
588bb25c07de3ae1421234f6b16e53b7,1,ok
d1133a8667b2fed5c785c5c844e3ed3b,1,ok
0fb48010ff76c2f6ee8721355e854e72,1,ok
3f77b819a24f45cd0144e34cc443d5ff,1,ok
b45bc7ee2432aadac75f3419a2d81e69,1,ok
a88a4a0045f90e649b57d7c69a7aabb5,1,ok
05cfaf5c97038d489ca4ef97b282ea7b,1,ok
be4bb07cda861c62a34db3cdcba835e5,1,ok
7ef6c383951be6cf305ecfe3674287d1,1,ok
1ec0176bd01878485b4a46fb0897d5c7,1,ok
3308715c198bc9deeadce36cb5b2d1ad,1,ok
3a838cffb38f88b3570ae9376443b92c,1,ok
a8ea9e0928b7f2a5a2de63d700692e83,1,ok
e62c92e23a988af16c5fe9075859d0d1,1,ok
8d31ac6c30ccba193b8990b9e67d58e4,1,ok
b6968bbd13d493527c071c807213b4b6,1,ok
0c6795c8fa6f1ec3a99e1d3eacd6c86d,1,ok
e20dc5b283cb0ead86ed9243a3278289,1,ok
71a10dc18ddcc1bae509cf870c1f1d89,1,ok
9275d2717d4a29ed881ae78c66ea7a75,1,ok
ad4fb70aba1de88c54ab422610ec2f16,1,ok
c7030b7510ebc6fee9b2cc0e8e6729e3,1,ok
5b92e00644aac3a0598b407e0f3881b1,1,ok
ef5b57846b63bcff1203b3ceb0696283,1,ok
baa6410a4df86406ecae68c3cd325b00,1,ok
41b4440242d7b938a354361279abaedd,1,ok
d5f6ef9d63744b1117b52b59ff55cb9d,1,ok
6e8a4db3ddd53bc20cf2cd05e75e3820,1,ok
140e76277c825785fbbcc3c99ba94fd3,1,ok
c21bcf4626bccbdff79b0847a59d9dfa,1,ok
231a6e8c73da7c5f5252bb05f6000d58,1,ok
e66b1a621730b8a0d86a7ecf8c2a30f7,1,ok
ff7044cc930f4dcaf734296d35ffb2dc,1,ok
9e8cc4a51dd46b8d04166d8ca82049c3,1,ok
b334fb1cd39e1893d951efd4279e4d7e,1,ok
172dd9cfbd353249da422d88d07e5a2a,1,ok
607e923caf8a6be4251eaa7f15e80413,1,ok
fe38b83aa54853e9f22222648554196b,1,ok
8cd8885d7392e25307858d61fc535f81,1,ok
60b0f80ab0690515a1c685d1a839eea9,1,ok
c5326a750b438d9d1414f552e7c8eb75,1,ok
dc29781dcc5c8c57a10345d4fcfa12a3,1,ok
3196efd3fd90a343e3fe1a48b473d8b9,1,ok
40d09160cb71c414c9a9e7fae5cd5d85,1,ok
5395061ec7eb2a2a14cf18d8da8d97f0,1,ok
447edf5cdf61b0b35ddd13cd3d83caa3,1,ok
d2148315ab8e21aa4a4842837f83485f,1,ok
4d1110908623bd2900e98608e0238929,1,ok
de4bf2848b47a3d036aa044ec979dc93,1,ok
637f4856152852dfe417789dfd9de879,1,ok
0ca5432095a9e1b556f8ac2fd88befc1,1,ok
98804b23bdddd20d47e7eb3a3962b5cb,1,ok
bf63eecb5371420b76e08f4c5316db48,1,ok
3462d3d73a444c2ff4f0e43237767f71,1,ok
5048e93bcb051788d1c5b6b50f4108bf,1,ok
f3581a8c97ca4bbe84d0da105bff0c1b,1,ok
5a5d736e2614c898e012249cffb4d247,1,ok
96e3b086f45f1f19fe2bce2ceb0ad872,1,ok
44b8d4b24f32d8671e4497aa5582a26c,1,ok
3881f9c08544d17e429ca9fb2c333452,1,ok
f27d4a625c28ea997a0b85e67e59e3fb,1,ok
8114c4cb5d264afa5e543a190fe605a4,1,ok
d9e0bace7819c91cd630f3021e2f28a5,1,ok
6a83b16f69ed49c7255cd9bdc59b37f6,1,ok
e2b4b0fb99349c9dc202b532597b2f2c,1,ok
8dc88bbce4b01ea383aa380e289229aa,1,ok
c6e26cce8e93e0964f445eefd3f8ee18,1,ok
01c866c4fa59a1f8b13fb61bcb0b3cf6,1,ok
d9bb6433b9bc37befb52ce5dc8f8a1ec,1,ok
4404b4ed8d02ccb2bb76a3f3e0172fd3,1,ok
6eb7094f22dcd64553ee6eb50bd0aae6,1,ok
b53328b20823b1b51a5850083d6f99c3,1,ok
a96ddc220be5369fa5061d3ffcdeb670,1,ok
94ccf34682e492fbee5932ddf2eb85e8,1,ok
78529691304d7a6d692cd10c0279c2e7,1,ok
efeb736bdd581fdb20825576be7f9197,1,ok
1370290b951eeef202befc3aadc42467,1,ok
3b8758922ebc0d968ae48423b26d0c94,1,ok
bb7477a7c6c683c24aa070def06aba54,1,ok
ede6e8723083767dcce3c859bb2df093,1,ok
0bb912525172cd5c9bba4a9a7b2da791,1,ok
1a7c8f46bcbea80ce03c157f60653c0e,1,ok
a1aa0da3820f838b0f284e95930ccf0e,1,ok
09ca54a03337a7eb2258af9153694b19,1,ok
5937062fb51e300726780fa2e5cc0ee3,1,ok
f0bc102f7c81478e107cb2d42b9a94bf,1,ok
