Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
10,105d34124fab57f00515544c0f2da489.param,True,6.136,28.7,0,480006.0,0,0,300,78986094,
10,207044a391f7f8acbcf093b9854deb41.param,True,15.259,5.6,0,6436.0,0,0,300,250908876,
10,f003f3d04aa0d6769dd38c6c82fd6273.param,True,13.45,12.0,0,16974.0,0,0,300,1674225298,
18,fcbf8390845e39ed10745412eca257bd.param,True,21.596,20.2,0,20078.0,0,0,300,101414308,
10,c566f50a9fc59f8b82a803c252c742e2.param,True,6.6610000000000005,18.2,0,328507.0,0,0,300,2046511596,
10,6937eb46592d28a8b74d2ec4429ab008.param,True,19.721,11.2,0,18182.0,0,0,300,2046511596,
10,6d0100641f5f8fc5784cc890904ff4d5.param,True,10.151,9.7,0,56941.0,0,0,300,1619106388,
10,12cd85de34d5d964f776f9941da86653.param,True,5.283,19.8,0,419434.0,0,0,300,1100722462,
10,9effcb03709b17aeea55bedd6ad68cbd.param,True,5.78,21.4,0,294138.0,0,0,300,250908876,
10,1fb7821f596b4381a73b1556ac1f59f5.param,True,7.61,6.6,0,43753.0,0,0,300,1607214242,
10,6781ab9a96fb3bc36d91327e8fc3dbd9.param,True,2.777,33.4,0,698111.0,0,0,300,1442484079,
10,3f9f6fecc3e343dc171c8144e2502643.param,True,13.682,15.2,0,162361.0,0,0,300,1169256702,
10,3f69a81f529dd135bb7c5540b82aef2d.param,True,7.252000000000002,12.3,0,256910.0,0,0,300,277159353,
18,e0a704780892324b3285fb92a35f9c7c.param,True,7.5470000000000015,55.4,0,954065.0,0,0,300,1196195634,
10,2cad957abfd0cfe85a4724cf1c30284f.param,True,9.062,1.9,0,4566.0,0,0,300,1414625528,
10,f81ee25223939655f15670ff26095385.param,True,4.704,30.6,0,524003.0,0,0,300,1932416450,
10,67e797dbfe7711e2b13dcb3ab55bcaf3.param,True,12.868,2.4,0,7411.0,0,0,300,277159353,
10,0362f62a05a67ecd1d403264621bf28c.param,True,3.819,49.8,0,842910.0,0,0,300,973248006,
10,1742ed29108381e911ebcb72def8c2ae.param,True,5.533,27.0,0,288393.0,0,0,300,1001726218,
10,3cc0b62b438905d4419d667bcdc9854c.param,True,8.527000000000001,2.1,0,6896.0,0,0,300,154214791,
10,e0a704780892324b3285fb92a35f9c7c.param,True,8.139,2.4,0,24275.0,0,0,300,1196195634,
10,e7afe15b9590c1123451516c7a464bb6.param,True,5.75,14.8,0,51190.0,0,0,300,69538093,
10,c0d8191fc9ff3a6c30596a328ec6da31.param,True,4.442,13.7,0,180162.0,0,0,300,69538093,
10,ee4850b8bd52d2b886dce224755ddab8.param,True,12.2,2.4,0,1565.0,0,0,300,2090072651,
10,a50b083538ea1cc420be003c26932859.param,True,10.574000000000002,19.2,0,237981.0,0,0,300,388100837,
2,f701319ad05cdd07082620e431ec5cc8.param,False,1.436,0.0,0,0.0,0,0,300,83764746,
2,fa464f8958d094809650834c5fd6211f.param,False,5.083,0.1,0,0.0,0,0,300,1239644459,
10,37af0b9f06a9513195cb223806ffb738.param,True,15.800999999999998,34.9,0,282480.0,0,0,300,2071023479,
2,105d34124fab57f00515544c0f2da489.param,False,4.76,0.2,0,0.0,0,0,300,78986094,
10,e3472757518fed8f4ee7b818f5d6b549.param,True,9.248,33.9,0,276865.0,0,0,300,744323180,
2,0362f62a05a67ecd1d403264621bf28c.param,False,2.402,0.1,0,0.0,0,0,300,973248006,
2,dedbd31150f3411a10b6d1e0dc248018.param,False,1.232,0.0,0,0.0,0,0,300,1013400673,
10,8810968153c337f6d5e495f331c1d84d.param,True,19.346,3.0,0,10452.0,0,0,300,860459089,
10,6921f5e105773734c046fd35fe5725af.param,True,8.419,35.4,0,391290.0,0,0,300,744323180,
10,7ba2587394e896bb74f3fe9cab31ad6e.param,True,12.399,7.7,0,20545.0,0,0,300,2016905178,
10,589f63cf645957ed94e6b25564602a7e.param,True,6.818,41.3,0,506626.0,0,0,300,1619106388,
2,6781ab9a96fb3bc36d91327e8fc3dbd9.param,False,0.726,0.0,0,0.0,0,0,300,1442484079,
10,4b92d932a0e2e5ffcd4fb71610ad10fd.param,True,22.688,6.0,0,7496.0,0,0,300,101414308,
2,482563af24ef07e558ce739a25aa2dc1.param,False,4.795,0.3,0,0.0,0,0,300,78986094,
10,2a7d958c571bc1d192ec3f57ff997166.param,True,13.162,2.5,0,3950.0,0,0,300,1316827140,
10,78aeb98ed2566aaead5670b6a9dadb3d.param,True,18.234,2.6,0,4595.0,0,0,300,1884391688,
10,08d49b98416dbb100bfa4234428efd51.param,True,10.534,44.7,0,424464.0,0,0,300,744323180,
10,658526d77ec075ed1c6a89699e4fa2b1.param,True,21.018,3.5,0,6229.0,0,0,300,1056092832,
10,fdf9485598ea83ec38b516b9e8352381.param,True,21.662,2.9,0,2886.0,0,0,300,344518559,
2,c566f50a9fc59f8b82a803c252c742e2.param,False,7.269,0.4,0,0.0,0,0,300,2046511596,
10,914fec53f9953daaf607265952af66bf.param,True,17.172,21.5,0,238601.0,0,0,300,925836541,
10,e99f3357ba88d028b0b6a71ba3e654f0.param,True,18.374,2.4,0,4414.0,0,0,300,318880298,
10,85f0e1f468133074506078d4663ed295.param,True,21.064,8.3,0,120549.0,0,0,300,1316827140,
2,f81ee25223939655f15670ff26095385.param,False,5.787000000000001,0.3,0,0.0,0,0,300,1932416450,
2,9effcb03709b17aeea55bedd6ad68cbd.param,False,7.213999999999999,0.3,0,0.0,0,0,300,250908876,
2,12cd85de34d5d964f776f9941da86653.param,False,5.8610000000000015,0.9,0,613.0,0,0,300,1100722462,
10,f701319ad05cdd07082620e431ec5cc8.param,True,4.752,74.7,0,1226404.0,0,0,300,83764746,
10,12bd279c3a93f3543671d028c9e2406a.param,True,20.013,3.1,0,5357.0,0,0,300,1217690403,
2,9d4cfc69fbc664128a92acf38137396d.param,False,7.174,1.7,0,1285.0,0,0,300,1284241217,
10,c233626748eab01a56411b336d2afb3d.param,True,21.975,2.5,0,5326.0,0,0,300,344518559,
2,7da0f09e59fd1d248970ae88a75912c8.param,False,1.401,0.0,0,0.0,0,0,300,68988760,
10,75ee80336a6d6cf28fb239569e2889a2.param,True,4.168,41.7,0,540424.0,0,0,300,388100837,
2,3f69a81f529dd135bb7c5540b82aef2d.param,False,1.784,0.0,0,0.0,0,0,300,277159353,
2,08d49b98416dbb100bfa4234428efd51.param,False,3.024,0.0,0,0.0,0,0,300,744323180,
2,6921f5e105773734c046fd35fe5725af.param,False,2.9330000000000003,0.0,0,0.0,0,0,300,744323180,
2,1fb7821f596b4381a73b1556ac1f59f5.param,False,2.799,0.0,0,0.0,0,0,300,1607214242,
2,f003f3d04aa0d6769dd38c6c82fd6273.param,True,12.905,3.3,0,1566.0,0,0,300,1674225298,
2,32e428685960e9d1c472b0459945d668.param,False,1.6369999999999998,0.0,0,0.0,0,0,300,925836541,
2,e3472757518fed8f4ee7b818f5d6b549.param,False,3.619,0.0,0,0.0,0,0,300,744323180,
2,75ee80336a6d6cf28fb239569e2889a2.param,False,1.918,0.0,0,0.0,0,0,300,388100837,
2,a50b083538ea1cc420be003c26932859.param,False,3.1010000000000004,0.0,0,0.0,0,0,300,388100837,
2,e7afe15b9590c1123451516c7a464bb6.param,False,3.014,0.0,0,0.0,0,0,300,69538093,
2,1742ed29108381e911ebcb72def8c2ae.param,False,5.864,0.2,0,0.0,0,0,300,1001726218,
2,589f63cf645957ed94e6b25564602a7e.param,False,6.339,0.7,0,48.0,0,0,300,1619106388,
2,67e797dbfe7711e2b13dcb3ab55bcaf3.param,False,2.402,0.0,0,0.0,0,0,300,277159353,
2,914fec53f9953daaf607265952af66bf.param,False,2.338,0.0,0,0.0,0,0,300,925836541,
2,6d0100641f5f8fc5784cc890904ff4d5.param,False,8.164,1.7,0,1455.0,0,0,300,1619106388,
2,c0d8191fc9ff3a6c30596a328ec6da31.param,False,1.041,0.0,0,0.0,0,0,300,69538093,
2,3f9f6fecc3e343dc171c8144e2502643.param,False,13.344,3.0,0,3357.0,0,0,300,1169256702,
10,90ab5cb6727534cfd4b50d51e110f2fe.param,True,16.462,50.8,0,590475.0,0,0,300,2071023479,
2,6937eb46592d28a8b74d2ec4429ab008.param,True,18.381,3.2,0,4702.0,0,0,300,2046511596,
2,207044a391f7f8acbcf093b9854deb41.param,True,15.701,3.3,0,4028.0,0,0,300,250908876,
2,2cad957abfd0cfe85a4724cf1c30284f.param,False,2.399,0.0,0,0.0,0,0,300,1414625528,
2,37af0b9f06a9513195cb223806ffb738.param,False,15.274,3.4,0,2627.0,0,0,300,2071023479,
10,fcbf8390845e39ed10745412eca257bd.param,True,22.036,16.6,0,21049.0,0,0,300,101414308,
2,e0a704780892324b3285fb92a35f9c7c.param,False,9.153,0.4,0,0.0,0,0,300,1196195634,
2,90ab5cb6727534cfd4b50d51e110f2fe.param,False,14.084,3.6,0,1919.0,0,0,300,2071023479,
2,3cc0b62b438905d4419d667bcdc9854c.param,False,8.532,2.0,0,1502.0,0,0,300,154214791,
2,ee4850b8bd52d2b886dce224755ddab8.param,True,15.099,3.1,0,800.0,0,0,300,2090072651,
2,7ba2587394e896bb74f3fe9cab31ad6e.param,False,15.288,3.0,0,3581.0,0,0,300,2016905178,
2,2a7d958c571bc1d192ec3f57ff997166.param,True,15.854,2.4,0,1582.0,0,0,300,1316827140,
17,c566f50a9fc59f8b82a803c252c742e2.param,True,8.166,0.9,0,6100.0,0,0,300,2046511596,
2,8810968153c337f6d5e495f331c1d84d.param,False,20.192,2.4,0,1765.0,0,0,300,860459089,
2,78aeb98ed2566aaead5670b6a9dadb3d.param,True,20.556,1.7,0,935.0,0,0,300,1884391688,
2,e99f3357ba88d028b0b6a71ba3e654f0.param,True,21.514,1.8,0,1468.0,0,0,300,318880298,
2,4b92d932a0e2e5ffcd4fb71610ad10fd.param,True,23.447,3.0,0,2914.0,0,0,300,101414308,
2,c233626748eab01a56411b336d2afb3d.param,True,23.655,2.1,0,1660.0,0,0,300,344518559,
2,658526d77ec075ed1c6a89699e4fa2b1.param,False,23.31,5.1,0,4485.0,0,0,300,1056092832,
2,fcbf8390845e39ed10745412eca257bd.param,True,24.22300000000001,3.5,0,1896.0,0,0,300,101414308,
2,fdf9485598ea83ec38b516b9e8352381.param,True,25.22300000000001,4.0,0,2599.0,0,0,300,344518559,
2,85f0e1f468133074506078d4663ed295.param,False,25.843000000000004,4.5,0,4469.0,0,0,300,1316827140,
17,dedbd31150f3411a10b6d1e0dc248018.param,True,5.665,13.4,0,303566.0,0,0,300,1013400673,
2,12bd279c3a93f3543671d028c9e2406a.param,False,21.191,6.9,0,3222.0,0,0,300,1217690403,
17,fa464f8958d094809650834c5fd6211f.param,True,7.276,19.4,0,343094.0,0,0,300,1239644459,
17,207044a391f7f8acbcf093b9854deb41.param,True,15.73,3.1,0,8524.0,0,0,300,250908876,
17,105d34124fab57f00515544c0f2da489.param,True,6.954,22.3,0,313254.0,0,0,300,78986094,
17,f003f3d04aa0d6769dd38c6c82fd6273.param,True,16.232,9.6,0,19478.0,0,0,300,1674225298,
17,9d4cfc69fbc664128a92acf38137396d.param,True,6.761,2.8,0,29000.0,0,0,300,1284241217,
17,0362f62a05a67ecd1d403264621bf28c.param,True,4.814,22.9,0,397875.0,0,0,300,973248006,
17,6937eb46592d28a8b74d2ec4429ab008.param,True,19.295,10.0,0,16461.0,0,0,300,2046511596,
17,6781ab9a96fb3bc36d91327e8fc3dbd9.param,True,5.362,23.4,0,446217.0,0,0,300,1442484079,
17,7da0f09e59fd1d248970ae88a75912c8.param,True,6.257999999999999,1.1,0,4278.0,0,0,300,68988760,
17,9effcb03709b17aeea55bedd6ad68cbd.param,True,7.093,18.0,0,221594.0,0,0,300,250908876,
17,f81ee25223939655f15670ff26095385.param,True,3.486,17.2,0,252462.0,0,0,300,1932416450,
17,e3472757518fed8f4ee7b818f5d6b549.param,True,7.557,8.9,0,98802.0,0,0,300,744323180,
17,6d0100641f5f8fc5784cc890904ff4d5.param,True,8.113999999999999,14.8,0,116301.0,0,0,300,1619106388,
17,12cd85de34d5d964f776f9941da86653.param,True,6.551,29.5,0,438118.0,0,0,300,1100722462,
17,589f63cf645957ed94e6b25564602a7e.param,True,5.682,19.3,0,188804.0,0,0,300,1619106388,
17,37af0b9f06a9513195cb223806ffb738.param,True,14.077,16.9,0,128643.0,0,0,300,2071023479,
17,a50b083538ea1cc420be003c26932859.param,True,13.171,7.0,0,39830.0,0,0,300,388100837,
17,3f69a81f529dd135bb7c5540b82aef2d.param,True,9.258,13.3,0,306181.0,0,0,300,277159353,
17,3cc0b62b438905d4419d667bcdc9854c.param,True,9.013,1.6,0,3526.0,0,0,300,154214791,
17,67e797dbfe7711e2b13dcb3ab55bcaf3.param,True,13.078,2.5,0,16196.0,0,0,300,277159353,
10,32e428685960e9d1c472b0459945d668.param,True,3.181,104.6,0,1589740.0,0,0,300,925836541,
17,e0a704780892324b3285fb92a35f9c7c.param,True,8.411,6.3,0,123232.0,0,0,300,1196195634,
17,ee4850b8bd52d2b886dce224755ddab8.param,True,10.646,2.4,0,1438.0,0,0,300,2090072651,
17,c0d8191fc9ff3a6c30596a328ec6da31.param,True,5.008,17.0,0,96716.0,0,0,300,69538093,
17,2cad957abfd0cfe85a4724cf1c30284f.param,True,9.906,10.9,0,87786.0,0,0,300,1414625528,
17,1742ed29108381e911ebcb72def8c2ae.param,True,6.084,31.5,0,375491.0,0,0,300,1001726218,
17,08d49b98416dbb100bfa4234428efd51.param,True,10.166,27.2,0,221978.0,0,0,300,744323180,
17,e7afe15b9590c1123451516c7a464bb6.param,True,7.8039999999999985,20.2,0,110602.0,0,0,300,69538093,
17,914fec53f9953daaf607265952af66bf.param,True,17.301,11.2,0,75259.0,0,0,300,925836541,
17,7ba2587394e896bb74f3fe9cab31ad6e.param,True,12.142,2.9,0,3897.0,0,0,300,2016905178,
17,75ee80336a6d6cf28fb239569e2889a2.param,True,5.105,25.0,0,296770.0,0,0,300,388100837,
17,4b92d932a0e2e5ffcd4fb71610ad10fd.param,True,19.812,3.2,0,4760.0,0,0,300,101414308,
2-20,fa464f8958d094809650834c5fd6211f.param,False,4.727,0.3,0,0.0,0,0,300,1239644459,
2-20,f701319ad05cdd07082620e431ec5cc8.param,False,0.8340000000000001,0.0,0,0.0,0,0,300,83764746,
17,8810968153c337f6d5e495f331c1d84d.param,True,17.942999999999994,2.8,0,14999.0,0,0,300,860459089,
17,1fb7821f596b4381a73b1556ac1f59f5.param,True,9.019,33.1,0,345788.0,0,0,300,1607214242,
17,90ab5cb6727534cfd4b50d51e110f2fe.param,True,16.63,31.3,0,245931.0,0,0,300,2071023479,
2-20,105d34124fab57f00515544c0f2da489.param,False,4.475,0.3,0,0.0,0,0,300,78986094,
2-20,0362f62a05a67ecd1d403264621bf28c.param,False,2.887,0.2,0,0.0,0,0,300,973248006,
2-20,6781ab9a96fb3bc36d91327e8fc3dbd9.param,False,1.3430000000000002,0.0,0,0.0,0,0,300,1442484079,
2-20,dedbd31150f3411a10b6d1e0dc248018.param,False,1.565,0.0,0,0.0,0,0,300,1013400673,
17,78aeb98ed2566aaead5670b6a9dadb3d.param,True,17.25,2.6,0,3274.0,0,0,300,1884391688,
17,658526d77ec075ed1c6a89699e4fa2b1.param,True,20.286,3.2,0,8679.0,0,0,300,1056092832,
17,fdf9485598ea83ec38b516b9e8352381.param,True,20.514,2.8,0,6052.0,0,0,300,344518559,
17,e99f3357ba88d028b0b6a71ba3e654f0.param,True,17.855,2.2,0,4218.0,0,0,300,318880298,
17,32e428685960e9d1c472b0459945d668.param,True,4.3180000000000005,40.5,0,640930.0,0,0,300,925836541,
17,c233626748eab01a56411b336d2afb3d.param,True,19.275,2.6,0,5624.0,0,0,300,344518559,
17,12bd279c3a93f3543671d028c9e2406a.param,True,19.793,3.7,0,19082.0,0,0,300,1217690403,
17,fcbf8390845e39ed10745412eca257bd.param,True,19.615,4.8,0,10031.0,0,0,300,101414308,
2-20,c566f50a9fc59f8b82a803c252c742e2.param,False,6.2070000000000025,0.4,0,0.0,0,0,300,2046511596,
2-20,482563af24ef07e558ce739a25aa2dc1.param,False,5.336,0.3,0,0.0,0,0,300,78986094,
2-20,9effcb03709b17aeea55bedd6ad68cbd.param,False,6.988,0.2,0,0.0,0,0,300,250908876,
17,2a7d958c571bc1d192ec3f57ff997166.param,True,12.227,10.4,0,22621.0,0,0,300,1316827140,
2-20,f81ee25223939655f15670ff26095385.param,False,6.625,0.3,0,0.0,0,0,300,1932416450,
2-20,12cd85de34d5d964f776f9941da86653.param,False,6.037000000000001,1.0,0,402.0,0,0,300,1100722462,
2-20,7da0f09e59fd1d248970ae88a75912c8.param,False,1.6,0.0,0,0.0,0,0,300,68988760,
2-20,589f63cf645957ed94e6b25564602a7e.param,False,7.03,0.8,0,232.0,0,0,300,1619106388,
17,85f0e1f468133074506078d4663ed295.param,True,21.792,13.6,0,27122.0,0,0,300,1316827140,
2-20,08d49b98416dbb100bfa4234428efd51.param,False,3.137,0.0,0,0.0,0,0,300,744323180,
2-20,f003f3d04aa0d6769dd38c6c82fd6273.param,True,14.328,3.2,0,3269.0,0,0,300,1674225298,
2-20,9d4cfc69fbc664128a92acf38137396d.param,False,8.702,1.7,0,1277.0,0,0,300,1284241217,
2-20,3f69a81f529dd135bb7c5540b82aef2d.param,False,1.835,0.0,0,0.0,0,0,300,277159353,
2-20,e3472757518fed8f4ee7b818f5d6b549.param,False,3.228,0.0,0,0.0,0,0,300,744323180,
2-20,1fb7821f596b4381a73b1556ac1f59f5.param,False,2.805,0.0,0,0.0,0,0,300,1607214242,
2-20,6921f5e105773734c046fd35fe5725af.param,False,2.514,0.0,0,0.0,0,0,300,744323180,
2-20,6d0100641f5f8fc5784cc890904ff4d5.param,False,9.617,1.7,0,1436.0,0,0,300,1619106388,
2-20,a50b083538ea1cc420be003c26932859.param,False,2.845,0.0,0,0.0,0,0,300,388100837,
2-20,32e428685960e9d1c472b0459945d668.param,False,1.283,0.0,0,0.0,0,0,300,925836541,
2-20,1742ed29108381e911ebcb72def8c2ae.param,False,6.324,0.2,0,0.0,0,0,300,1001726218,
2-20,e7afe15b9590c1123451516c7a464bb6.param,False,1.7080000000000002,0.0,0,0.0,0,0,300,69538093,
2-20,75ee80336a6d6cf28fb239569e2889a2.param,False,1.266,0.0,0,0.0,0,0,300,388100837,
2-20,6937eb46592d28a8b74d2ec4429ab008.param,True,20.02,2.6,0,1127.0,0,0,300,2046511596,
2-20,67e797dbfe7711e2b13dcb3ab55bcaf3.param,False,1.975,0.0,0,0.0,0,0,300,277159353,
2-20,914fec53f9953daaf607265952af66bf.param,False,2.455,0.0,0,0.0,0,0,300,925836541,
2-20,c0d8191fc9ff3a6c30596a328ec6da31.param,False,1.111,0.0,0,0.0,0,0,300,69538093,
2-20,207044a391f7f8acbcf093b9854deb41.param,True,16.986,5.2,0,2989.0,0,0,300,250908876,
2-20,37af0b9f06a9513195cb223806ffb738.param,False,15.911,3.3,0,2405.0,0,0,300,2071023479,
2-20,2cad957abfd0cfe85a4724cf1c30284f.param,False,2.122,0.0,0,0.0,0,0,300,1414625528,
17,3f9f6fecc3e343dc171c8144e2502643.param,True,12.683,66.5,0,959686.0,0,0,300,1169256702,
2-20,3f9f6fecc3e343dc171c8144e2502643.param,False,14.356,5.6,0,1109.0,0,0,300,1169256702,
18,f701319ad05cdd07082620e431ec5cc8.param,True,8.654,223.5,0,2314351.0,0,0,300,83764746,
2-20,90ab5cb6727534cfd4b50d51e110f2fe.param,False,16.458,3.5,0,1340.0,0,0,300,2071023479,
17,6921f5e105773734c046fd35fe5725af.param,True,8.232999999999999,67.0,0,903854.0,0,0,300,744323180,
2-9,f701319ad05cdd07082620e431ec5cc8.param,False,1.521,0.0,0,0.0,0,0,300,83764746,
2-20,e0a704780892324b3285fb92a35f9c7c.param,False,9.434,0.4,0,0.0,0,0,300,1196195634,
2-9,dedbd31150f3411a10b6d1e0dc248018.param,False,2.239,0.0,0,0.0,0,0,300,1013400673,
2-9,fa464f8958d094809650834c5fd6211f.param,False,7.58,0.2,0,0.0,0,0,300,1239644459,
2-9,105d34124fab57f00515544c0f2da489.param,False,6.888,0.3,0,0.0,0,0,300,78986094,
2-9,6781ab9a96fb3bc36d91327e8fc3dbd9.param,False,1.715,0.0,0,0.0,0,0,300,1442484079,
2-20,3cc0b62b438905d4419d667bcdc9854c.param,False,9.552,1.8,0,1188.0,0,0,300,154214791,
2-9,0362f62a05a67ecd1d403264621bf28c.param,False,4.787,0.2,0,0.0,0,0,300,973248006,
17,f701319ad05cdd07082620e431ec5cc8.param,True,4.651,102.5,0,1480612.0,0,0,300,83764746,
2-9,c566f50a9fc59f8b82a803c252c742e2.param,False,7.734,0.3,0,0.0,0,0,300,2046511596,
2-9,482563af24ef07e558ce739a25aa2dc1.param,False,5.955,0.3,0,0.0,0,0,300,78986094,
2-20,ee4850b8bd52d2b886dce224755ddab8.param,True,17.215999999999998,3.3,0,1196.0,0,0,300,2090072651,
2-20,7ba2587394e896bb74f3fe9cab31ad6e.param,False,17.366,3.1,0,3980.0,0,0,300,2016905178,
2-9,9effcb03709b17aeea55bedd6ad68cbd.param,False,7.904,0.3,0,0.0,0,0,300,250908876,
2-9,f81ee25223939655f15670ff26095385.param,False,6.763,0.3,0,0.0,0,0,300,1932416450,
2-9,12cd85de34d5d964f776f9941da86653.param,False,6.63,1.1,0,224.0,0,0,300,1100722462,
2-20,2a7d958c571bc1d192ec3f57ff997166.param,True,16.563,2.6,0,3544.0,0,0,300,1316827140,
2-20,78aeb98ed2566aaead5670b6a9dadb3d.param,True,24.23,1.8,0,846.0,0,0,300,1884391688,
2-20,8810968153c337f6d5e495f331c1d84d.param,False,23.502,3.2,0,1349.0,0,0,300,860459089,
2-9,589f63cf645957ed94e6b25564602a7e.param,False,8.383,0.8,0,7.0,0,0,300,1619106388,
