Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
7,3bf4c20b93a6332ed57652841e07856f.param,True,41.353,16.9,0.0,50415.0,0,0,300,703432190,
7,e648e785a7519570ab7e7063a91e2118.param,True,17.764,7.1,0.0,7651.0,0,0,300,601250847,
7,1fbbf384c0427d275f585d6140e13c22.param,True,76.134,34.0,0.0,3857.0,0,0,300,1862403973,
7,0f9a72ce3a942f3fcbf13dc908acf42e.param,False,173.805,0.0,0.0,0.0,0,0,300,1243161153,
7,6b94e30949defcb6933c012b8d000085.param,True,36.55,12.4,0.0,20065.0,0,0,300,2124404365,
7,cb71459fb0a78429e7c171a0a9198338.param,True,24.033,8.6,0.0,2098.0,0,0,300,369468363,
7,bd4b9fae93f7f45448761e26b82c99cf.param,True,14.321,6.6,0.0,11355.0,0,0,300,1033336038,
7,bef4ccfe27745dc0917a91c6130efd9b.param,True,12.673,15.6,0.0,67484.0,0,0,300,1033336038,
7,7454a1f1c8b2aff55383d3e10589db54.param,True,56.50100000000001,16.4,0.0,17904.0,0,0,300,938335154,
7,ae529c1c11c8b1972783609b3abd0a46.param,True,10.037,5.0,0.0,56801.0,0,0,300,1716769868,
7,248020eaf5885c6b4145d63ee843e614.param,True,17.299,12.4,0.0,45759.0,0,0,300,2020952127,
7,13c3ece1a2a6edc49b040da328134263.param,True,103.609,51.1,0.0,44365.0,0,0,300,2020952127,
7,4eeaca50948902a3bcd7a0ecb5bea015.param,True,60.838,18.7,0.0,88271.0,0,0,300,1069948839,
7,62e63feb46ba5695adbaa05963cdf8df.param,True,13.68,8.0,0.0,12342.0,0,0,300,1328670277,
7,66540eaf11b86ce84ebf6a1f776009ca.param,True,110.192,15.7,0.0,47939.0,0,0,300,938335154,
7,4f53d0295f4381a219bee8a6d10229ae.param,True,91.492,25.6,0.0,37486.0,0,0,300,1051419138,
7,fc4a86d4a1d20c2437590d271f4efd6c.param,True,72.40899999999998,16.7,0.0,90596.0,0,0,300,1498784785,
7,8cd8ddd0be03802f4c322678b6f88b58.param,True,52.239,9.8,0.0,17922.0,0,0,300,841611709,
7,376c84a2f51ddd4fef9ae72aaf72620f.param,True,108.698,53.9,0.0,91210.0,0,0,300,2020952127,
