@RELATION ALGORITHM_RUNS_2013-SAT-Competition
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_float_cons NUMERIC
@ATTRIBUTE d_float_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_float_cons NUMERIC
@ATTRIBUTE d_ratio_float_vars NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_diff_globs NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@DATA
d8dfd5a6766a8c770f3136ac4a80a312,1,2.6034200000000003,4.220219999999999,1.7154599999999998,0,0,0,4.03569,4.29171,0.421153,0,0.242317,1.2052100000000001,1.17774,17079.8,27586.1,364,1385.88,3.80735,2,2,1,16433,0,0.9705290000000001,41104,69350.8,28190.2,3,3,8196,0,0,8235,8736,0.00018255900000000003,0.00018255900000000003,0.484054,0,0,0.5011260000000001,0.515946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,546,0,0,0,2.5267,2.3869599999999997,0.9830690000000001,1.07251,0.8880979999999999,0.0682115,0,0.439134,0.20553600000000002,0.0,16386,18952.2,18464.8,18,14,1,2,2,0.666667,0,0,16932,0,1.03037,42782,40416,16645.3
ab1acee697c4312a646c49a8faebcfc5,1,2.7682599999999997,3.68249,1.3478299999999999,0,0,0,4.23532,4.7538,0.262637,0,0.45128900000000005,1.35915,0.999991,6783.53,9186.17,350,812.675,2.32193,2,2,1,6326,0,0.9260719999999999,15823,23295.4,8526.35,3,3,3156,0,0,3168,3675,0.000474233,0.000474233,0.46201099999999995,0,0,0.50079,0.537989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,525,0,0,0,2.5636099999999997,2.23057,0.943782,0.659567,0.358244,0.140746,0,0.8433370000000001,0.39100100000000004,0.0,6306,8217.84,7525.01,9,5,1,2,2,0.555556,0,0,6831,0,1.0798299999999998,17512,15237,6446.97
0794070962be6ab192b5b9b8df351ca2,1,3.09987,3.612,1.16805,0,0,0,2.31251,2.37417,0.149399,0,0.9280879999999999,1.60606,0.014309100000000002,5624.55,6586.99,108,171.176,1.5849600000000001,2,2,1,4626,0,0.933414,11583,16709.1,5403.42,21,21,2310,0,0,2310,2646,0.00453956,0.00453956,0.466102,0,0,0.49935100000000004,0.533898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,378,0,0,0,2.8934599999999997,2.07627,0.8688530000000001,0.790982,0.12784,0.251416,0,1.20076,0.388902,0.388902,4578,6534.16,5177.12,11,3,1,2,2,0.272727,0,0,4956,0,1.07134,14340,10290,4306.04
310a749b6d1f53ee361693e3347c5d2f,1,2.58892,4.33009,1.7851099999999998,0,0,0,5.75892,5.9201,0.442945,0,0.199683,1.16991,1.00073,41557.6,69062.8,748,3057.42,4.08746,2,2,1,40454,0,0.974326,101161,175169.0,72214.7,3,3,20202,0,0,20250,21318,7.41583e-05,7.41583e-05,0.48656099999999997,0,0,0.5005689999999999,0.513439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1122,0,0,0,2.52245,2.40535,0.986574,1.17889,1.01119,0.060430700000000004,0,0.382204,0.17923599999999998,1.77636e-15,40398,45929.9,44984.1,21,17,1,2,2,0.666667,0,0,41520,0,1.02635,104732,99870,40962.6
2fdbc4b14cd60bcd8dcc79209be8bfbd,1,2.54439,4.32371,1.8358700000000001,0,0,0,5.05794,4.76534,0.457295,0,0.1141,1.10007,1.00061,25131.3,42582.2,600,2593.16,4.32193,2,2,1,24644,0,0.977859,61630,106553.0,45243.3,1,1,12302,0,0,12341,12900,4.05778e-05,4.05778e-05,0.48813599999999996,0,0,0.500771,0.511864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,600,0,0,0,2.48806,2.4285400000000004,0.993868,1.22548,1.12994,0.038731699999999994,0,0.255065,0.16231600000000002,0.0,24602,27453.1,27195.2,22,20,1,2,2,0.666667,0,0,25202,0,1.02264,62704,61204,25047.5
960205a5524f33618203961dc42cf062,1,2.5665,4.11382,1.70928,0,0,0,6.94066,6.982,0.41687299999999994,0,0.137255,1.11883,1.10857,32271.3,52447.2,1092,4157.63,3.80735,2,2,1,31700,0,0.967584,79264,130408.0,54184.1,1,1,15836,0,0,15863,16926,3.15457e-05,3.15457e-05,0.483365,0,0,0.50041,0.5166350000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1092,0,0,0,2.4833,2.39998,0.9902780000000001,1.01203,0.89751,0.0481973,0,0.332296,0.21083200000000002,0.0,31670,36357.4,35827.6,16,14,1,2,2,0.666667,0,0,32762,0,1.0335,81358,78628,32443.5
dc15acbc334e01a074795f55ae4ba8a0,1,2.6010000000000004,4.49081,1.84864,0,0,0,5.79202,5.8735800000000005,0.462916,0,0.234843,1.19765,1.00068,67516.9,114287.0,760,3284.67,4.32193,2,2,1,65461,0,0.978607,163694,293973.0,121014.0,6,6,32692,0,0,32766,34200,9.165760000000001e-05,9.165760000000001e-05,0.488728,0,0,0.500542,0.5112720000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1520,0,0,0,2.54536,2.40902,0.9844719999999999,1.3175,1.1134600000000001,0.06673369999999999,0,0.392522,0.156469,0.0,65372,73719.6,71941.3,25,20,1,2,2,0.666667,0,0,66892,0,1.02186,170264,161144,65853.3
127b318fc083e31a025667a78f5fcbd5,1,2.67352,4.19409,1.63798,0,0,0,4.64201,5.0967,0.394769,0,0.354717,1.28956,1.26433,24383.1,38087.6,462,1598.26,3.4594300000000002,2,2,1,23165,0,0.9637629999999999,57936,97156.0,37943.7,6,6,11562,0,0,11600,12474,0.00025901099999999996,0.00025901099999999996,0.48102799999999996,0,0,0.5007550000000001,0.518972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,924,0,0,0,2.5766400000000003,2.34598,0.9696469999999999,1.0076399999999999,0.737582,0.09635729999999999,0,0.5882850000000001,0.235104,0.0,23112,27575.7,26308.5,16,11,1,2,2,0.666667,0,0,24036,0,1.0376,61932,56388,23306.4
a57446d1bc91465a375b2d45894fdbae,1,2.62588,4.381,1.77066,0,0,0,6.907439999999999,7.2449699999999995,0.439303,0,0.267926,1.22266,1.00061,76496.7,126194.0,1056,4224.0,4.0,2,2,1,74005,0,0.9731870000000001,185046,324216.0,131038.0,6,6,36972,0,0,37030,39072,8.107560000000001e-05,8.107560000000001e-05,0.486192,0,0,0.500372,0.513808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2112,0,0,0,2.55547,2.38883,0.98003,1.1898600000000001,0.9630340000000001,0.0761722,0,0.458996,0.1831,0.0,73932,84987.4,82380.0,21,16,1,2,2,0.666667,0,0,76044,0,1.02755,194328,181656,74525.4
7c8415d4bae11cdd884c6d3df39a3208,1,2.56414,4.49297,1.89136,0,0,0,4.6654599999999995,4.54524,0.47434,0,0.168755,1.14554,1.0008,37495.7,64408.5,506,2288.92,4.52356,2,2,1,36512,0,0.981585,91315,164047.0,69057.4,3,3,18222,0,0,18288,18975,8.21648e-05,8.21648e-05,0.489878,0,0,0.500876,0.5101220000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,759,0,0,0,2.5169200000000003,2.4285,0.9906209999999999,1.3671,1.22256,0.0505705,0,0.30554000000000003,0.143708,0.0,36438,40463.4,39871.4,27,23,1,2,2,0.666667,0,0,37197,0,1.01876,93622,90333,36848.1
