
@RELATION ALGORITHM_RUNS_2013-SAT-Competition
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE mzn2feat {ok}
@DATA

0ca251979aaa7d64ce267469c8cfa8e0,1,ok
3140be83e40a9bcf08c5666e9f684b68,1,ok
414f8112738d74fee4ce7c4bcb02b1f3,1,ok
131603d9b2dfa4bae417ee70c79f9c2e,1,ok
6a2694ede8170369d3d010fb32f2b12a,1,ok
6b23ce8571dec935d7957e7f63a1f0ba,1,ok
d7bb84e36d9a03a262f4462d6eb1d446,1,ok
a7da9adfcc6327513d5ec99f9ed73910,1,ok
5b2aae57b76bff5aa2fe8b5eaca32444,1,ok
5ee9bf175f547533b8855f8058c4ef77,1,ok
296be08029963dfc84a25c1ec5c52f0e,1,ok
9618a6bcaecc76dd9fd088b3a9fea8bd,1,ok
be4a9ad735e300850e0faa239c560239,1,ok
f919b6fc0dda8d240de8c44242f01ced,1,ok
07579a1d80d988e6343e60fa8ce059d1,1,ok
5de0d32a6ad90d575988a13db07e5703,1,ok
50dad323fc597d29a98f4dff7aa4a878,1,ok
94dcdce1bb412bc8bd601b23d94b4680,1,ok
8c1189467e9f591eb442ebad2a04bf44,1,ok
bc318e0ce3cb6886a23a1b63dc752a99,1,ok
1fb51cb17104a22b59061ae252aa9364,1,ok
6eae871fa0462ea95d98827a7a0abf87,1,ok
7c55f83a940e5c5a28b607388abf1aec,1,ok
77ddc30b9768ffe16655c901bb7a6c05,1,ok
90ed9aac3af0d9914541203070268b50,1,ok
fb6897612659c1019136c4a2f2d7e368,1,ok
c0706a6657057c611e7cc5eda0dd9a62,1,ok
8842ab535612dac22ff5b5cc7da16f3c,1,ok
cbaf6e7361b3861435c4fa32f36cf5b4,1,ok
8c391f3863170d9b97edc48ea7458c6f,1,ok
a44d20d1f4cae1157236e2719609f27d,1,ok
582f528161cbb692618dbd4cc5f52509,1,ok
1adb32e1c29664f83ea6eef267ba6714,1,ok
cc8ac56d5ee57fc90e8cc8e8c151e411,1,ok
2fd8405f246311f044bbc1ace50cb3e1,1,ok
27860f79ba4a8ca38d5fab491b633f6c,1,ok
36ca5dce9423be1237a943f1ec16d836,1,ok
c433cc4f55b98b853f01be62f09fd146,1,ok
6468deabf5adc30b991f7319440a1d28,1,ok
efc11ebb179a39a0a833ad350408627a,1,ok
914143fe2cf57b7b5265510186e846bc,1,ok
a13d555fd9d5645fad31651266050c06,1,ok
9deab317649d12d00a9d093ff7af8554,1,ok
68cd3aa987840f15051819c7ae1c590c,1,ok
7fa61f4124c07fab108b3e527ab232ed,1,ok
0a413c68172af9256bef6fa3f03a51c8,1,ok
c01ba7eb99d50406d90dd2d8a5891ed8,1,ok
d3a403ea77354fdb2ba300ac5acb238c,1,ok
e5943994eedf008b6479225c89abf98e,1,ok
25986e833f6150b8892d2983f4b85ff3,1,ok
9cb342ed502b4f2dc0c4f8a7c87b7a87,1,ok
7a41a29e66b262b4e400bed1b3f7f6b9,1,ok
c90071bd793bbfd870aa8a861d9f7845,1,ok
308a5e7a510190b920b91789d7eb5ff6,1,ok
