feasible,instance,model,seed,SRMemOut,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,iteration,runId,directory
1,inst-64-1239644459,model,0.0,0.0,0.0,5.398,0.0,0.0,42.1,0.0,60444.0,yes,2019-08-20 11:47:14: ../wrapper.py 64 1 1239644459 tuning -n_warehouses_middle 25 -n_warehouses_delta 3 -n_transshipment_middle 10 -n_transshipment_delta 4 -n_customer_middle 8 -n_customer_delta 8 -costWT_range_middle 1 -costWT_range_delta 8 -costTC_range_middle 1 -costTC_range_delta 11 -stock_range_middle 2 -stock_range_delta 18 -demand_range_middle 7 -demand_range_delta 25 -maxCost_middle 31 -maxCost_delta 9,c8af858eb754b0634180e6bd1c6ff281,sat + graded,64,1239644459,1,64,Seed5-irace-5000/chosenInstances
1,inst-182-973248006,model,0.0,0.0,0.0,8.875,0.0,0.0,12.3,0.0,22196.0,yes,2019-08-20 12:51:41: ../wrapper.py 182 1 973248006 tuning -n_warehouses_middle 43 -n_warehouses_delta 7 -n_transshipment_middle 9 -n_transshipment_delta 21 -n_customer_middle 2 -n_customer_delta 1 -costWT_range_middle 1 -costWT_range_delta 1 -costTC_range_middle 5 -costTC_range_delta 11 -stock_range_middle 13 -stock_range_delta 12 -demand_range_middle 2 -demand_range_delta 6 -maxCost_middle 17 -maxCost_delta 1,22dc1fa04ac81205ce58c90a30174c0b,sat + graded,182,973248006,2,679,Seed5-irace-5000/chosenInstances
1,inst-243-973248006,model,0.0,0.0,0.0,37.132,0.0,0.0,11.2,0.0,755.0,yes,2019-08-20 12:52:24: ../wrapper.py 243 1 973248006 tuning -n_warehouses_middle 39 -n_warehouses_delta 2 -n_transshipment_middle 2 -n_transshipment_delta 22 -n_customer_middle 1 -n_customer_delta 2 -costWT_range_middle 2 -costWT_range_delta 12 -costTC_range_middle 8 -costTC_range_delta 2 -stock_range_middle 41 -stock_range_delta 10 -demand_range_middle 49 -demand_range_delta 2 -maxCost_middle 41 -maxCost_delta 5,458a36f220c4cd4ace46d7cbcb70f046,sat + graded,243,973248006,2,740,Seed5-irace-5000/chosenInstances
1,inst-243-1001245471,model,0.0,0.0,0.0,34.935,0.0,0.0,11.0,0.0,253.0,yes,2019-08-20 13:07:51: ../wrapper.py 243 1 1001245471 tuning -n_warehouses_middle 39 -n_warehouses_delta 2 -n_transshipment_middle 2 -n_transshipment_delta 22 -n_customer_middle 1 -n_customer_delta 2 -costWT_range_middle 2 -costWT_range_delta 12 -costTC_range_middle 8 -costTC_range_delta 2 -stock_range_middle 41 -stock_range_delta 10 -demand_range_middle 49 -demand_range_delta 2 -maxCost_middle 41 -maxCost_delta 5,60d0ad0a0b1ac9db0d46e8f68bb96cc8,sat + graded,243,1001245471,2,985,Seed5-irace-5000/chosenInstances
1,inst-299-1013400673,model,0.0,0.0,0.0,30.877,0.0,0.0,15.4,0.0,496.0,yes,2019-08-20 13:31:51: ../wrapper.py 299 1 1013400673 tuning -n_warehouses_middle 26 -n_warehouses_delta 4 -n_transshipment_middle 29 -n_transshipment_delta 2 -n_customer_middle 4 -n_customer_delta 9 -costWT_range_middle 2 -costWT_range_delta 2 -costTC_range_middle 11 -costTC_range_delta 6 -stock_range_middle 38 -stock_range_delta 9 -demand_range_middle 31 -demand_range_delta 1 -maxCost_middle 45 -maxCost_delta 17,c56ce6b75cad91d86ed6d67016799533,sat + graded,299,1013400673,3,1276,Seed5-irace-5000/chosenInstances
1,inst-300-1013400673,model,0.0,0.0,0.0,25.658,0.0,0.0,24.8,0.0,2036.0,yes,2019-08-20 13:31:51: ../wrapper.py 300 1 1013400673 tuning -n_warehouses_middle 17 -n_warehouses_delta 1 -n_transshipment_middle 29 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 23 -costWT_range_middle 2 -costWT_range_delta 9 -costTC_range_middle 2 -costTC_range_delta 14 -stock_range_middle 40 -stock_range_delta 7 -demand_range_middle 46 -demand_range_delta 2 -maxCost_middle 13 -maxCost_delta 4,c5f2d13c485d3439849dec724db95f4d,sat + graded,300,1013400673,3,1277,Seed5-irace-5000/chosenInstances
1,inst-337-1013400673,model,0.0,0.0,0.0,153.892,0.0,0.0,15.6,0.0,4858.0,yes,2019-08-20 13:32:23: ../wrapper.py 337 1 1013400673 tuning -n_warehouses_middle 49 -n_warehouses_delta 4 -n_transshipment_middle 37 -n_transshipment_delta 2 -n_customer_middle 14 -n_customer_delta 9 -costWT_range_middle 4 -costWT_range_delta 13 -costTC_range_middle 2 -costTC_range_delta 13 -stock_range_middle 24 -stock_range_delta 15 -demand_range_middle 3 -demand_range_delta 1 -maxCost_middle 29 -maxCost_delta 7,2fb60ba3a38a98ad7dbce6b8b279c535,sat + graded,337,1013400673,3,1314,Seed5-irace-5000/chosenInstances
1,inst-368-1013400673,model,0.0,0.0,0.0,8.392999999999999,0.0,0.0,59.3,0.0,54687.0,yes,2019-08-20 13:33:02: ../wrapper.py 368 1 1013400673 tuning -n_warehouses_middle 21 -n_warehouses_delta 3 -n_transshipment_middle 16 -n_transshipment_delta 2 -n_customer_middle 20 -n_customer_delta 13 -costWT_range_middle 1 -costWT_range_delta 1 -costTC_range_middle 1 -costTC_range_delta 11 -stock_range_middle 27 -stock_range_delta 3 -demand_range_middle 18 -demand_range_delta 1 -maxCost_middle 17 -maxCost_delta 3,ab8cda2a220790a201bb087273030054,sat + graded,368,1013400673,3,1345,Seed5-irace-5000/chosenInstances
1,inst-262-973248006,model,0.0,0.0,0.0,19.012999999999998,0.0,0.0,16.4,0.0,32918.0,yes,2019-08-20 13:39:38: ../wrapper.py 262 1 973248006 tuning -n_warehouses_middle 14 -n_warehouses_delta 13 -n_transshipment_middle 44 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 2 -costWT_range_middle 1 -costWT_range_delta 3 -costTC_range_middle 3 -costTC_range_delta 1 -stock_range_middle 7 -stock_range_delta 2 -demand_range_middle 5 -demand_range_delta 9 -maxCost_middle 42 -maxCost_delta 4,eb338078f40872ab21ae3b3d97629ed2,sat + graded,262,973248006,3,1355,Seed5-irace-5000/chosenInstances
1,inst-294-973248006,model,0.0,0.0,0.0,8.972000000000001,0.0,0.0,56.5,0.0,76539.0,yes,2019-08-20 13:39:38: ../wrapper.py 294 1 973248006 tuning -n_warehouses_middle 4 -n_warehouses_delta 19 -n_transshipment_middle 23 -n_transshipment_delta 2 -n_customer_middle 9 -n_customer_delta 1 -costWT_range_middle 1 -costWT_range_delta 5 -costTC_range_middle 2 -costTC_range_delta 1 -stock_range_middle 23 -stock_range_delta 5 -demand_range_middle 20 -demand_range_delta 16 -maxCost_middle 33 -maxCost_delta 3,0eae2573ffcb4316af97463c32e5bf21,sat + graded,294,973248006,3,1387,Seed5-irace-5000/chosenInstances
1,inst-299-973248006,model,0.0,0.0,0.0,30.337,0.0,0.0,13.0,0.0,758.0,yes,2019-08-20 13:39:44: ../wrapper.py 299 1 973248006 tuning -n_warehouses_middle 26 -n_warehouses_delta 4 -n_transshipment_middle 29 -n_transshipment_delta 2 -n_customer_middle 4 -n_customer_delta 9 -costWT_range_middle 2 -costWT_range_delta 2 -costTC_range_middle 11 -costTC_range_delta 6 -stock_range_middle 38 -stock_range_delta 9 -demand_range_middle 31 -demand_range_delta 1 -maxCost_middle 45 -maxCost_delta 17,cb01ccd7c3e945e14c7de6d1e2ec3919,sat + graded,299,973248006,3,1392,Seed5-irace-5000/chosenInstances
1,inst-300-973248006,model,0.0,0.0,0.0,18.691,0.0,0.0,24.6,0.0,2871.0,yes,2019-08-20 13:39:46: ../wrapper.py 300 1 973248006 tuning -n_warehouses_middle 17 -n_warehouses_delta 1 -n_transshipment_middle 29 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 23 -costWT_range_middle 2 -costWT_range_delta 9 -costTC_range_middle 2 -costTC_range_delta 14 -stock_range_middle 40 -stock_range_delta 7 -demand_range_middle 46 -demand_range_delta 2 -maxCost_middle 13 -maxCost_delta 4,f7092a0801008ad6860bc493086bda08,sat + graded,300,973248006,3,1393,Seed5-irace-5000/chosenInstances
1,inst-370-973248006,model,0.0,0.0,0.0,7.285,0.0,0.0,19.6,0.0,54293.0,yes,2019-08-20 13:41:57: ../wrapper.py 370 1 973248006 tuning -n_warehouses_middle 40 -n_warehouses_delta 2 -n_transshipment_middle 8 -n_transshipment_delta 22 -n_customer_middle 6 -n_customer_delta 1 -costWT_range_middle 1 -costWT_range_delta 2 -costTC_range_middle 4 -costTC_range_delta 5 -stock_range_middle 6 -stock_range_delta 8 -demand_range_middle 2 -demand_range_delta 17 -maxCost_middle 15 -maxCost_delta 2,53f3e144dfb7649f87917a37dde73c62,sat + graded,370,973248006,3,1463,Seed5-irace-5000/chosenInstances
1,inst-294-1001245471,model,0.0,0.0,0.0,8.28,0.0,0.0,52.6,0.0,74146.0,yes,2019-08-20 13:48:10: ../wrapper.py 294 1 1001245471 tuning -n_warehouses_middle 4 -n_warehouses_delta 19 -n_transshipment_middle 23 -n_transshipment_delta 2 -n_customer_middle 9 -n_customer_delta 1 -costWT_range_middle 1 -costWT_range_delta 5 -costTC_range_middle 2 -costTC_range_delta 1 -stock_range_middle 23 -stock_range_delta 5 -demand_range_middle 20 -demand_range_delta 16 -maxCost_middle 33 -maxCost_delta 3,b234728de7aaa3a625784eb869e5c73b,sat + graded,294,1001245471,3,1500,Seed5-irace-5000/chosenInstances
1,inst-299-1001245471,model,0.0,0.0,0.0,29.774,0.0,0.0,10.0,0.0,614.0,yes,2019-08-20 13:48:10: ../wrapper.py 299 1 1001245471 tuning -n_warehouses_middle 26 -n_warehouses_delta 4 -n_transshipment_middle 29 -n_transshipment_delta 2 -n_customer_middle 4 -n_customer_delta 9 -costWT_range_middle 2 -costWT_range_delta 2 -costTC_range_middle 11 -costTC_range_delta 6 -stock_range_middle 38 -stock_range_delta 9 -demand_range_middle 31 -demand_range_delta 1 -maxCost_middle 45 -maxCost_delta 17,c501a9c4bf03640cc48e501ee45895f2,sat + graded,299,1001245471,3,1505,Seed5-irace-5000/chosenInstances
1,inst-300-1001245471,model,0.0,0.0,0.0,14.467,0.0,0.0,10.4,0.0,757.0,yes,2019-08-20 13:48:29: ../wrapper.py 300 1 1001245471 tuning -n_warehouses_middle 17 -n_warehouses_delta 1 -n_transshipment_middle 29 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 23 -costWT_range_middle 2 -costWT_range_delta 9 -costTC_range_middle 2 -costTC_range_delta 14 -stock_range_middle 40 -stock_range_delta 7 -demand_range_middle 46 -demand_range_delta 2 -maxCost_middle 13 -maxCost_delta 4,755f7cd12e5125cb347ffe6cb4102b26,sat + graded,300,1001245471,3,1506,Seed5-irace-5000/chosenInstances
1,inst-334-1001245471,model,0.0,0.0,0.0,2.406,0.0,0.0,14.0,0.0,62684.0,yes,2019-08-20 13:49:31: ../wrapper.py 334 1 1001245471 tuning -n_warehouses_middle 26 -n_warehouses_delta 4 -n_transshipment_middle 12 -n_transshipment_delta 8 -n_customer_middle 1 -n_customer_delta 3 -costWT_range_middle 1 -costWT_range_delta 3 -costTC_range_middle 2 -costTC_range_delta 18 -stock_range_middle 3 -stock_range_delta 2 -demand_range_middle 2 -demand_range_delta 11 -maxCost_middle 14 -maxCost_delta 2,94be87f24b30a996aec956198808dab3,sat + graded,334,1001245471,3,1536,Seed5-irace-5000/chosenInstances
1,inst-370-1001245471,model,0.0,0.0,0.0,9.009,0.0,0.0,11.2,0.0,27756.0,yes,2019-08-20 13:51:22: ../wrapper.py 370 1 1001245471 tuning -n_warehouses_middle 40 -n_warehouses_delta 2 -n_transshipment_middle 8 -n_transshipment_delta 22 -n_customer_middle 6 -n_customer_delta 1 -costWT_range_middle 1 -costWT_range_delta 2 -costTC_range_middle 4 -costTC_range_delta 5 -stock_range_middle 6 -stock_range_delta 8 -demand_range_middle 2 -demand_range_delta 17 -maxCost_middle 15 -maxCost_delta 2,e9604cef2a0d9b3b5c6637e2b8e5dac5,sat + graded,370,1001245471,3,1568,Seed5-irace-5000/chosenInstances
1,inst-296-1239644459,model,0.0,0.0,0.0,10.46,0.0,0.0,44.3,0.0,14913.0,yes,2019-08-20 13:57:32: ../wrapper.py 296 1 1239644459 tuning -n_warehouses_middle 15 -n_warehouses_delta 7 -n_transshipment_middle 35 -n_transshipment_delta 1 -n_customer_middle 5 -n_customer_delta 2 -costWT_range_middle 2 -costWT_range_delta 3 -costTC_range_middle 1 -costTC_range_delta 1 -stock_range_middle 34 -stock_range_delta 2 -demand_range_middle 49 -demand_range_delta 5 -maxCost_middle 13 -maxCost_delta 4,ebd73bd392fdf485b72223eefe861d84,sat + graded,296,1239644459,3,1603,Seed5-irace-5000/chosenInstances
1,inst-321-1239644459,model,0.0,0.0,0.0,14.48,0.0,0.0,32.6,0.0,51464.0,yes,2019-08-20 13:58:15: ../wrapper.py 321 1 1239644459 tuning -n_warehouses_middle 8 -n_warehouses_delta 3 -n_transshipment_middle 47 -n_transshipment_delta 1 -n_customer_middle 3 -n_customer_delta 6 -costWT_range_middle 3 -costWT_range_delta 1 -costTC_range_middle 4 -costTC_range_delta 10 -stock_range_middle 17 -stock_range_delta 2 -demand_range_middle 32 -demand_range_delta 4 -maxCost_middle 20 -maxCost_delta 4,6e902542a7b5d3f8166bb23f644a9d9a,sat + graded,321,1239644459,3,1624,Seed5-irace-5000/chosenInstances
1,inst-368-1239644459,model,0.0,0.0,0.0,17.125999999999998,0.0,0.0,44.8,0.0,50272.0,yes,2019-08-20 13:59:36: ../wrapper.py 368 1 1239644459 tuning -n_warehouses_middle 21 -n_warehouses_delta 3 -n_transshipment_middle 16 -n_transshipment_delta 2 -n_customer_middle 20 -n_customer_delta 13 -costWT_range_middle 1 -costWT_range_delta 1 -costTC_range_middle 1 -costTC_range_delta 11 -stock_range_middle 27 -stock_range_delta 3 -demand_range_middle 18 -demand_range_delta 1 -maxCost_middle 17 -maxCost_delta 3,79bd47c02c8aa33ef7aa3a82302ec7c3,sat + graded,368,1239644459,3,1663,Seed5-irace-5000/chosenInstances
1,inst-294-1100722462,model,0.0,0.0,0.0,20.733,0.0,0.0,18.9,0.0,20133.0,yes,2019-08-20 14:06:17: ../wrapper.py 294 1 1100722462 tuning -n_warehouses_middle 4 -n_warehouses_delta 19 -n_transshipment_middle 23 -n_transshipment_delta 2 -n_customer_middle 9 -n_customer_delta 1 -costWT_range_middle 1 -costWT_range_delta 5 -costTC_range_middle 2 -costTC_range_delta 1 -stock_range_middle 23 -stock_range_delta 5 -demand_range_middle 20 -demand_range_delta 16 -maxCost_middle 33 -maxCost_delta 3,b3c30d076d35368319214e30f74c5a90,sat + graded,294,1100722462,3,1698,Seed5-irace-5000/chosenInstances
1,inst-299-1100722462,model,0.0,0.0,0.0,27.293000000000003,0.0,0.0,11.5,0.0,1299.0,yes,2019-08-20 14:06:17: ../wrapper.py 299 1 1100722462 tuning -n_warehouses_middle 26 -n_warehouses_delta 4 -n_transshipment_middle 29 -n_transshipment_delta 2 -n_customer_middle 4 -n_customer_delta 9 -costWT_range_middle 2 -costWT_range_delta 2 -costTC_range_middle 11 -costTC_range_delta 6 -stock_range_middle 38 -stock_range_delta 9 -demand_range_middle 31 -demand_range_delta 1 -maxCost_middle 45 -maxCost_delta 17,8b3cf97d843d3532418d294372e99ece,sat + graded,299,1100722462,3,1703,Seed5-irace-5000/chosenInstances
1,inst-300-1100722462,model,0.0,0.0,0.0,20.382,0.0,0.0,14.9,0.0,1663.0,yes,2019-08-20 14:06:17: ../wrapper.py 300 1 1100722462 tuning -n_warehouses_middle 17 -n_warehouses_delta 1 -n_transshipment_middle 29 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 23 -costWT_range_middle 2 -costWT_range_delta 9 -costTC_range_middle 2 -costTC_range_delta 14 -stock_range_middle 40 -stock_range_delta 7 -demand_range_middle 46 -demand_range_delta 2 -maxCost_middle 13 -maxCost_delta 4,3642e0df8213248d306d7b96126d0cac,sat + graded,300,1100722462,3,1704,Seed5-irace-5000/chosenInstances
1,inst-299-1285639220,model,0.0,0.0,0.0,25.669,0.0,0.0,12.0,0.0,786.0,yes,2019-08-20 14:16:21: ../wrapper.py 299 1 1285639220 tuning -n_warehouses_middle 26 -n_warehouses_delta 4 -n_transshipment_middle 29 -n_transshipment_delta 2 -n_customer_middle 4 -n_customer_delta 9 -costWT_range_middle 2 -costWT_range_delta 2 -costTC_range_middle 11 -costTC_range_delta 6 -stock_range_middle 38 -stock_range_delta 9 -demand_range_middle 31 -demand_range_delta 1 -maxCost_middle 45 -maxCost_delta 17,586ad91d18361dba852c1f48530f5514,sat + graded,299,1285639220,3,1770,Seed5-irace-5000/chosenInstances
1,inst-300-1285639220,model,0.0,0.0,0.0,15.142999999999999,0.0,0.0,11.0,0.0,1155.0,yes,2019-08-20 14:16:21: ../wrapper.py 300 1 1285639220 tuning -n_warehouses_middle 17 -n_warehouses_delta 1 -n_transshipment_middle 29 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 23 -costWT_range_middle 2 -costWT_range_delta 9 -costTC_range_middle 2 -costTC_range_delta 14 -stock_range_middle 40 -stock_range_delta 7 -demand_range_middle 46 -demand_range_delta 2 -maxCost_middle 13 -maxCost_delta 4,47e3d16775ef1b949413426ef89a4e0c,sat + graded,300,1285639220,3,1771,Seed5-irace-5000/chosenInstances
1,inst-423-1169256702,model,0.0,0.0,0.0,2.835,0.0,0.0,99.2,0.0,144738.0,yes,2019-08-20 14:23:08: ../wrapper.py 423 1 1169256702 tuning -n_warehouses_middle 11 -n_warehouses_delta 5 -n_transshipment_middle 15 -n_transshipment_delta 3 -n_customer_middle 8 -n_customer_delta 3 -costWT_range_middle 2 -costWT_range_delta 9 -costTC_range_middle 1 -costTC_range_delta 7 -stock_range_middle 13 -stock_range_delta 3 -demand_range_middle 14 -demand_range_delta 5 -maxCost_middle 20 -maxCost_delta 3,227912a89ec254e049f86af129a62117,sat + graded,423,1169256702,4,1826,Seed5-irace-5000/chosenInstances
1,inst-401-973248006,model,0.0,0.0,0.0,12.862,0.0,0.0,16.6,0.0,11659.0,yes,2019-08-20 14:32:35: ../wrapper.py 401 1 973248006 tuning -n_warehouses_middle 12 -n_warehouses_delta 4 -n_transshipment_middle 45 -n_transshipment_delta 3 -n_customer_middle 8 -n_customer_delta 7 -costWT_range_middle 4 -costWT_range_delta 3 -costTC_range_middle 12 -costTC_range_delta 15 -stock_range_middle 17 -stock_range_delta 1 -demand_range_middle 19 -demand_range_delta 1 -maxCost_middle 30 -maxCost_delta 6,78354c37ffb0f3247751591f29a053d9,sat + graded,401,973248006,4,1922,Seed5-irace-5000/chosenInstances
1,inst-442-973248006,model,0.0,0.0,0.0,3.64,0.0,0.0,152.1,0.0,420149.0,yes,2019-08-20 14:33:27: ../wrapper.py 442 1 973248006 tuning -n_warehouses_middle 19 -n_warehouses_delta 3 -n_transshipment_middle 9 -n_transshipment_delta 2 -n_customer_middle 2 -n_customer_delta 7 -costWT_range_middle 1 -costWT_range_delta 12 -costTC_range_middle 1 -costTC_range_delta 2 -stock_range_middle 12 -stock_range_delta 3 -demand_range_middle 23 -demand_range_delta 17 -maxCost_middle 45 -maxCost_delta 5,11757bdbdaf0fc4c254860ab7373cd10,sat + graded,442,973248006,4,1963,Seed5-irace-5000/chosenInstances
1,inst-445-973248006,model,0.0,0.0,0.0,36.961999999999996,0.0,0.0,23.2,0.0,1286.0,yes,2019-08-20 14:33:33: ../wrapper.py 445 1 973248006 tuning -n_warehouses_middle 22 -n_warehouses_delta 11 -n_transshipment_middle 34 -n_transshipment_delta 4 -n_customer_middle 5 -n_customer_delta 3 -costWT_range_middle 2 -costWT_range_delta 6 -costTC_range_middle 3 -costTC_range_delta 6 -stock_range_middle 34 -stock_range_delta 16 -demand_range_middle 24 -demand_range_delta 1 -maxCost_middle 34 -maxCost_delta 7,4046de3bcca913f86b66cc019229349c,sat + graded,445,973248006,4,1966,Seed5-irace-5000/chosenInstances
1,inst-486-973248006,model,0.0,0.0,0.0,12.73,0.0,0.0,40.0,0.0,35315.0,yes,2019-08-20 14:35:42: ../wrapper.py 486 1 973248006 tuning -n_warehouses_middle 15 -n_warehouses_delta 3 -n_transshipment_middle 23 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 9 -costWT_range_middle 3 -costWT_range_delta 4 -costTC_range_middle 1 -costTC_range_delta 12 -stock_range_middle 45 -stock_range_delta 3 -demand_range_middle 9 -demand_range_delta 1 -maxCost_middle 39 -maxCost_delta 2,59f2956588d9e3f585dbb9eb424b4238,sat + graded,486,973248006,4,2007,Seed5-irace-5000/chosenInstances
1,inst-479-78986094,model,0.0,0.0,0.0,13.494000000000002,0.0,0.0,35.9,0.0,12839.0,yes,2019-08-20 14:45:27: ../wrapper.py 479 1 78986094 tuning -n_warehouses_middle 8 -n_warehouses_delta 18 -n_transshipment_middle 30 -n_transshipment_delta 2 -n_customer_middle 4 -n_customer_delta 3 -costWT_range_middle 1 -costWT_range_delta 7 -costTC_range_middle 2 -costTC_range_delta 1 -stock_range_middle 20 -stock_range_delta 11 -demand_range_middle 41 -demand_range_delta 4 -maxCost_middle 12 -maxCost_delta 9,dcdc9638693d4836008305f8728dfb5b,sat + graded,479,78986094,4,2115,Seed5-irace-5000/chosenInstances
1,inst-481-78986094,model,0.0,0.0,0.0,20.385,0.0,0.0,70.1,0.0,141989.0,yes,2019-08-20 14:45:38: ../wrapper.py 481 1 78986094 tuning -n_warehouses_middle 12 -n_warehouses_delta 7 -n_transshipment_middle 33 -n_transshipment_delta 2 -n_customer_middle 3 -n_customer_delta 12 -costWT_range_middle 1 -costWT_range_delta 8 -costTC_range_middle 2 -costTC_range_delta 21 -stock_range_middle 25 -stock_range_delta 4 -demand_range_middle 5 -demand_range_delta 1 -maxCost_middle 46 -maxCost_delta 9,bfc0f9e28bec96c492cbfcb811fd7ed0,sat + graded,481,78986094,4,2117,Seed5-irace-5000/chosenInstances
1,inst-467-1100722462,model,0.0,0.0,0.0,19.105,0.0,0.0,18.2,0.0,4029.0,yes,2019-08-20 15:00:40: ../wrapper.py 467 1 1100722462 tuning -n_warehouses_middle 34 -n_warehouses_delta 11 -n_transshipment_middle 14 -n_transshipment_delta 1 -n_customer_middle 4 -n_customer_delta 5 -costWT_range_middle 3 -costWT_range_delta 8 -costTC_range_middle 3 -costTC_range_delta 8 -stock_range_middle 50 -stock_range_delta 1 -demand_range_middle 14 -demand_range_delta 2 -maxCost_middle 12 -maxCost_delta 2,e39929e3bc957042b45c261f5e3f5276,sat + graded,467,1100722462,4,2306,Seed5-irace-5000/chosenInstances
1,inst-486-1100722462,model,0.0,0.0,0.0,11.745,0.0,0.0,64.1,0.0,83060.0,yes,2019-08-20 15:02:04: ../wrapper.py 486 1 1100722462 tuning -n_warehouses_middle 15 -n_warehouses_delta 3 -n_transshipment_middle 23 -n_transshipment_delta 1 -n_customer_middle 8 -n_customer_delta 9 -costWT_range_middle 3 -costWT_range_delta 4 -costTC_range_middle 1 -costTC_range_delta 12 -stock_range_middle 45 -stock_range_delta 3 -demand_range_middle 9 -demand_range_delta 1 -maxCost_middle 39 -maxCost_delta 2,6d384500d45bf4da5549d3efacb60117,sat + graded,486,1100722462,4,2323,Seed5-irace-5000/chosenInstances
1,inst-503-2071023479,model,0.0,0.0,0.0,18.024,0.0,0.0,13.7,0.0,1124.0,yes,2019-08-20 15:08:42: ../wrapper.py 503 1 2071023479 tuning -n_warehouses_middle 15 -n_warehouses_delta 2 -n_transshipment_middle 24 -n_transshipment_delta 1 -n_customer_middle 4 -n_customer_delta 2 -costWT_range_middle 5 -costWT_range_delta 8 -costTC_range_middle 7 -costTC_range_delta 12 -stock_range_middle 31 -stock_range_delta 4 -demand_range_middle 37 -demand_range_delta 1 -maxCost_middle 21 -maxCost_delta 3,744bd335f6cbe13903a818dd51884a86,sat + graded,503,2071023479,5,2354,Seed5-irace-5000/chosenInstances
1,inst-510-2071023479,model,0.0,0.0,0.0,27.250999999999998,0.0,0.0,61.6,0.0,15333.0,yes,2019-08-20 15:08:42: ../wrapper.py 510 1 2071023479 tuning -n_warehouses_middle 31 -n_warehouses_delta 3 -n_transshipment_middle 10 -n_transshipment_delta 3 -n_customer_middle 4 -n_customer_delta 6 -costWT_range_middle 1 -costWT_range_delta 2 -costTC_range_middle 10 -costTC_range_delta 11 -stock_range_middle 48 -stock_range_delta 13 -demand_range_middle 34 -demand_range_delta 1 -maxCost_middle 49 -maxCost_delta 22,1ff4fdb6c575ad0b7c90dd98e769033d,sat + graded,510,2071023479,5,2361,Seed5-irace-5000/chosenInstances
1,inst-527-2071023479,model,0.0,0.0,0.0,26.156,0.0,0.0,22.6,0.0,6830.0,yes,2019-08-20 15:09:12: ../wrapper.py 527 1 2071023479 tuning -n_warehouses_middle 43 -n_warehouses_delta 3 -n_transshipment_middle 19 -n_transshipment_delta 5 -n_customer_middle 5 -n_customer_delta 6 -costWT_range_middle 1 -costWT_range_delta 2 -costTC_range_middle 13 -costTC_range_delta 12 -stock_range_middle 20 -stock_range_delta 21 -demand_range_middle 12 -demand_range_delta 3 -maxCost_middle 44 -maxCost_delta 10,6dbe60faf43cf65961b77c25daf8457c,sat + graded,527,2071023479,5,2378,Seed5-irace-5000/chosenInstances
1,inst-535-2071023479,model,0.0,0.0,0.0,79.214,0.0,0.0,30.7,0.0,1087.0,yes,2019-08-20 15:09:26: ../wrapper.py 535 1 2071023479 tuning -n_warehouses_middle 48 -n_warehouses_delta 8 -n_transshipment_middle 36 -n_transshipment_delta 2 -n_customer_middle 2 -n_customer_delta 2 -costWT_range_middle 1 -costWT_range_delta 1 -costTC_range_middle 2 -costTC_range_delta 7 -stock_range_middle 45 -stock_range_delta 12 -demand_range_middle 29 -demand_range_delta 3 -maxCost_middle 41 -maxCost_delta 8,b4abd2cf9b0013f09fbf0e488c7be7cb,sat + graded,535,2071023479,5,2386,Seed5-irace-5000/chosenInstances
1,inst-536-2071023479,model,0.0,0.0,0.0,13.649000000000001,0.0,0.0,11.1,0.0,1910.0,yes,2019-08-20 15:09:32: ../wrapper.py 536 1 2071023479 tuning -n_warehouses_middle 38 -n_warehouses_delta 4 -n_transshipment_middle 18 -n_transshipment_delta 1 -n_customer_middle 1 -n_customer_delta 7 -costWT_range_middle 1 -costWT_range_delta 2 -costTC_range_middle 7 -costTC_range_delta 8 -stock_range_middle 13 -stock_range_delta 16 -demand_range_middle 28 -demand_range_delta 1 -maxCost_middle 43 -maxCost_delta 23,6b3248d5faf0257e75789dba1778d434,sat + graded,536,2071023479,5,2387,Seed5-irace-5000/chosenInstances
1,inst-548-2071023479,model,0.0,0.0,0.0,35.878,0.0,0.0,66.9,0.0,66307.0,yes,2019-08-20 15:09:59: ../wrapper.py 548 1 2071023479 tuning -n_warehouses_middle 24 -n_warehouses_delta 4 -n_transshipment_middle 50 -n_transshipment_delta 2 -n_customer_middle 2 -n_customer_delta 1 -costWT_range_middle 1 -costWT_range_delta 8 -costTC_range_middle 1 -costTC_range_delta 1 -stock_range_middle 9 -stock_range_delta 6 -demand_range_middle 34 -demand_range_delta 4 -maxCost_middle 9 -maxCost_delta 5,20ff31674ce1f6520b7c7671cfd06dd4,sat + graded,548,2071023479,5,2399,Seed5-irace-5000/chosenInstances
